,Distance (mm),T (K),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_he initial,(NH3/O2),T (C) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),X(1),HX(9),OX(10),HOX(13),H2OX(14),N2X2(25),NN_ads(26),NO_ads(27),H2NX(28),H3NX(29),NH_ads(51),N_ads(64),HNOX(67),NO2JX(74),NOX2(82),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],X(1) ROP [kmol/m^2 s],HX(9) ROP [kmol/m^2 s],OX(10) ROP [kmol/m^2 s],HOX(13) ROP [kmol/m^2 s],H2OX(14) ROP [kmol/m^2 s],N2X2(25) ROP [kmol/m^2 s],NN_ads(26) ROP [kmol/m^2 s],NO_ads(27) ROP [kmol/m^2 s],H2NX(28) ROP [kmol/m^2 s],H3NX(29) ROP [kmol/m^2 s],NH_ads(51) ROP [kmol/m^2 s],N_ads(64) ROP [kmol/m^2 s],HNOX(67) ROP [kmol/m^2 s],NO2JX(74) ROP [kmol/m^2 s],NOX2(82) ROP [kmol/m^2 s],NH3(6) + X(1) <=> H3NX(29) ROP [kmol/m^2 s],O2(2) + 2 X(1) <=> 2 OX(10) ROP [kmol/m^2 s],H3NX(29) + OX(10) <=> H2NX(28) + HOX(13) ROP [kmol/m^2 s],H2O(3) + X(1) <=> H2OX(14) ROP [kmol/m^2 s],H2OX(14) + OX(10) <=> 2 HOX(13) ROP [kmol/m^2 s],H3NX(29) + HOX(13) <=> H2NX(28) + H2OX(14) ROP [kmol/m^2 s],H2NX(28) + OX(10) <=> HOX(13) + NH_ads(51) ROP [kmol/m^2 s],2 H2NX(28) <=> H3NX(29) + NH_ads(51) ROP [kmol/m^2 s],H2NX(28) + HOX(13) <=> H2OX(14) + NH_ads(51) ROP [kmol/m^2 s],2 H2NX(28) <=> H3NX(29) + NH_ads(51) ROP [kmol/m^2 s].1,NH_ads(51) + OX(10) <=> HNOX(67) + X(1) ROP [kmol/m^2 s],NH_ads(51) + OX(10) <=> HNOX(67) + X(1) ROP [kmol/m^2 s].1,NO(5) + X(1) <=> NO_ads(27) ROP [kmol/m^2 s],HNOX(67) + OX(10) <=> HOX(13) + NO_ads(27) ROP [kmol/m^2 s],H2NX(28) + HNOX(67) <=> H3NX(29) + NO_ads(27) ROP [kmol/m^2 s],HNOX(67) + HOX(13) <=> H2OX(14) + NO_ads(27) ROP [kmol/m^2 s],HNOX(67) + NH_ads(51) <=> H2NX(28) + NO_ads(27) ROP [kmol/m^2 s],NO_ads(27) + X(1) <=> NOX2(82) ROP [kmol/m^2 s],NH_ads(51) + OX(10) <=> HOX(13) + N_ads(64) ROP [kmol/m^2 s],H2NX(28) + NH_ads(51) <=> H3NX(29) + N_ads(64) ROP [kmol/m^2 s],HOX(13) + NH_ads(51) <=> H2OX(14) + N_ads(64) ROP [kmol/m^2 s],H2NX(28) + N_ads(64) <=> 2 NH_ads(51) ROP [kmol/m^2 s],HNOX(67) + N_ads(64) <=> NH_ads(51) + NO_ads(27) ROP [kmol/m^2 s],NOX2(82) <=> N_ads(64) + OX(10) ROP [kmol/m^2 s],H2NX(28) + NH_ads(51) <=> H3NX(29) + N_ads(64) ROP [kmol/m^2 s].1,HOX(13) + NH_ads(51) <=> H2OX(14) + N_ads(64) ROP [kmol/m^2 s].1,N2(4) + 2 X(1) <=> N2X2(25) ROP [kmol/m^2 s],NOX2(82) + N_ads(64) <=> N2X2(25) + OX(10) ROP [kmol/m^2 s],N2X2(25) <=> 2 N_ads(64) ROP [kmol/m^2 s],N2(4) + X(1) <=> NN_ads(26) ROP [kmol/m^2 s],NN_ads(26) + X(1) <=> N2X2(25) ROP [kmol/m^2 s],NO_ads(27) + OX(10) <=> NO2JX(74) + X(1) ROP [kmol/m^2 s],HX(9) + OX(10) <=> HOX(13) + X(1) ROP [kmol/m^2 s],HOX(13) + HX(9) <=> H2OX(14) + X(1) ROP [kmol/m^2 s],H2O(3) + 2 X(1) <=> HOX(13) + HX(9) ROP [kmol/m^2 s],NH3(6) + 2 X(1) <=> H2NX(28) + HX(9) ROP [kmol/m^2 s],H3NX(29) + X(1) <=> H2NX(28) + HX(9) ROP [kmol/m^2 s],H2NX(28) + X(1) <=> HX(9) + NH_ads(51) ROP [kmol/m^2 s],NH_ads(51) + X(1) <=> HX(9) + N_ads(64) ROP [kmol/m^2 s],HNOX(67) + X(1) <=> HX(9) + NO_ads(27) ROP [kmol/m^2 s],HNOX(67) + OX(10) <=> HX(9) + NO2JX(74) ROP [kmol/m^2 s]
1000,8.98201798201798,598,101325.0,2.7710000000000005e-08,0.066,0.7,0.23400000000000004,0.09428571428571428,598.0,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.2314280119467945,0.0,0.0,0.6587445787638521,0.06680424080471924,0.022265867564744097,1.6114276848354696e-10,0.02075730075874745,0.0,0.001473805498239336,1.3735820429588895e-11,0.8931233688672277,7.59461445753043e-09,1.0411946873042319e-07,1.1395280116076171e-08,6.855398774370675e-06,0.1053281701164486,8.448530497459955e-06,2.8739898954883147e-06,3.571392177621456e-05,3.4274299652346363e-06,9.652108563268837e-14,1.6815761758864034e-08,1.719630821805918e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3894034542180613e-07,2.778806895992761e-07,9.262689591016633e-08,1.244268792303313e-15,-1.8525379306625427e-07,0.0,-3.384456480799021e-17,3.547516021073795e-23,-1.6215097849450186e-18,-6.850928573767148e-22,6.538035561619131e-20,-5.293955920339376e-22,1.2523514474052839e-21,-3.2125630348750656e-17,1.3663929159092805e-23,2.6881445087364657e-20,-1.4331535201205381e-22,4.9113848870336024e-23,7.893296685576071e-23,-8.337337195357437e-24,3.37499937784696e-17,1.8459962186043478e-07,1.3894034542180613e-07,1.9627343077550326e-07,-2.77880053640555e-07,-2.5815097195102296e-07,2.953526659390802e-11,1.538787916571388e-07,5.851491893172896e-09,1.967165580805712e-08,5.851491893172896e-09,9.261227657919679e-08,9.261227657919679e-08,-1.244268792303313e-15,1.852245543335773e-07,-6.678853545764055e-17,2.837074214554236e-19,-1.3789368172258165e-15,1.8522455194625032e-07,2.0206164112615242e-13,3.9614665934716214e-13,1.394530732346221e-11,-2.0536046747657572e-14,-9.350858320627683e-20,1.851444938447905e-07,3.9614665934716214e-13,1.394530732346221e-11,-8.651569237432023e-08,8.005806770981958e-11,-9.254683784245724e-08,-6.1112035358461e-09,-6.111203535847351e-09,-2.7034906749215154e-16,6.546827225031025e-10,1.5645387711957005e-20,-6.359587210406988e-13,6.541712058193991e-10,4.318311867074805e-13,3.809717955280263e-13,3.344020868429768e-13,2.287401883940826e-21,2.7034905915481434e-16
1000,8.98201798201798,598,101325.0,2.7710000000000005e-08,0.066,0.88,0.053999999999999986,0.075,598.0,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.053451248434456436,0.0,0.0,0.8405711837210373,0.06097239617151993,0.02032413196912384,1.7609542114517617e-10,0.02468103952776717,0.0,0.0013431611650483735,1.2694480088614954e-11,0.8779447276252006,7.566396360532464e-09,8.662712909470341e-08,1.0310804357625219e-08,6.805399695735522e-06,0.12063303886858065,9.04487128776767e-06,3.1144312151280587e-06,3.8504730872751456e-05,3.528439344817166e-06,1.0833436469308289e-13,2.077332629465541e-08,1.7949178295478246e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4725195617969545e-07,2.9450391194521343e-07,9.816796960073852e-08,1.4252432511752705e-15,-1.9633594043145792e-07,0.0,-1.6752988554712243e-14,1.1760218914615736e-20,4.210729899439798e-18,-1.1513402395249526e-19,-1.0109956030135976e-15,1.202654436203098e-19,1.836754550173998e-20,-1.7959383194347708e-14,2.640868794127716e-20,-1.913390895327993e-16,-1.827560905175998e-20,-2.5275925333235583e-20,2.4412385116453518e-20,1.7717406474736703e-20,1.7955157637882938e-14,1.956899323549068e-07,1.4725195617969545e-07,2.090718778900781e-07,-2.9450328727385677e-07,-2.734595001634527e-07,3.1926656173515953e-11,1.619403415077136e-07,6.706692019914439e-09,2.098190113091936e-08,6.706692019914439e-09,9.815223281773236e-08,9.815223281773236e-08,-1.4252432511752705e-15,1.9630446712287773e-07,-8.302402547337575e-17,3.2539241429174467e-19,-1.690778275448584e-15,1.9630448216956253e-07,2.1414872604462907e-13,4.572494001028246e-13,1.4979155987464867e-11,-5.945398337411842e-14,-1.1546466646032008e-19,1.9621843858307548e-07,4.572494001028246e-13,1.4979155987464867e-11,-9.11071509344983e-08,8.602563132947237e-11,-9.80819439695477e-08,-7.060818666240241e-09,-7.060818666258608e-09,-2.861349293625543e-16,6.465104281597378e-10,1.536778965952022e-20,-6.246713565318838e-13,6.460080765511183e-10,4.2645559936816217e-13,3.717075138835606e-13,3.285737241364271e-13,2.2446447207132195e-21,2.86152646769029e-16
1000,8.98201798201798,598,101325.0,2.7710000000000005e-08,0.066,0.8,0.13399999999999995,0.0825,598.0,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.13258324965238752,0.0,0.0,0.7598234975200351,0.06343658272896179,0.02114552749135066,1.699243494215566e-10,0.023011142437340638,0.0,0.001398232844547891,1.3149293914495267e-11,0.8843539224071016,7.585442700791941e-09,9.381348607483405e-08,1.0759091185582503e-08,6.821991965713117e-06,0.11417042752496767,8.819715749517567e-06,3.022730882512603e-06,3.7445231481157035e-05,3.492239394457347e-06,1.0352065185253889e-13,1.9023961579630118e-08,1.768411867505252e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4424549924910446e-07,2.884909970961603e-07,9.616366504528842e-08,1.3488219443324315e-15,-1.9232733143250424e-07,0.0,6.190458153905276e-16,4.200619626623186e-22,6.44243479787995e-18,-4.828974173006308e-21,5.324025589966905e-17,4.989553454919863e-20,-5.725909636214567e-20,6.654393801072434e-16,4.244826957074137e-22,-4.278179826510233e-19,-9.48037788791036e-22,-1.8359919930468006e-21,-4.373944800130048e-22,-1.6341104712742202e-21,-6.7188692549612e-16,1.9167462293173524e-07,1.4424549924910446e-07,2.043979095104204e-07,-2.8849036464258964e-07,-2.6791900081444156e-07,3.10492141270912e-11,1.590619892894155e-07,6.3769497722610775e-09,2.0511107338115884e-08,6.3769497722610775e-09,9.614833544018454e-08,9.614833544018454e-08,-1.3488219443324315e-15,1.9229667223627637e-07,-7.620991290075443e-17,3.085727968168295e-19,-1.5603658792881393e-15,1.9229666886610985e-07,2.0977661989429266e-13,4.335987143507241e-13,1.4603664410690633e-11,-4.361541737379992e-14,-1.0627206520302224e-19,1.9221278376739225e-07,4.335987143507241e-13,1.4603664410690633e-11,-8.950029299434398e-08,8.388577060453488e-11,-9.607977927467652e-08,-6.663372050944442e-09,-6.663372050887183e-09,-2.8046602901415685e-16,6.532171511051643e-10,1.5559206315483932e-20,-6.324535705184372e-13,6.527085007690209e-10,4.3087335649957396e-13,3.7731592959732855e-13,3.3263416987586637e-13,2.273631203067463e-21,2.8046439490368563e-16
1000,8.98201798201798,598,101325.0,2.7710000000000005e-08,0.066,0.9,0.033999999999999975,0.07333333333333332,598.0,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.033657820480666664,0.0,0.0,0.8607499962229621,0.060384621058889865,0.020128206930841188,1.7754687293245542e-10,0.025079355129093324,0.0,0.001329966993701362,1.2581325208812286e-11,0.8764229054517385,7.559847148890021e-09,8.495155626993128e-08,1.020439938120023e-08,6.801886079647605e-06,0.12216771676205035,9.091564648943304e-06,3.133615042500747e-06,3.872536140461026e-05,3.535464737756401e-06,1.094273910797609e-13,2.1209480910296663e-08,1.7998962621763625e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4783900630023792e-07,2.9567801115599604e-07,9.855933632786916e-08,1.4433917375815545e-15,-1.9711867410609012e-07,0.0,2.8164167455579407e-16,-3.2742745035003043e-22,-5.544077394153891e-18,5.283254634066194e-21,1.0793846725979956e-18,-5.851144780955098e-20,7.723633533591384e-20,2.896137201467073e-16,1.886853099402441e-21,1.3706891017754959e-18,-1.3465397734144407e-21,2.9280384226787216e-21,1.7271359367327373e-22,-7.956999924749753e-22,-2.840647332119561e-16,1.964750725287569e-07,1.4783900630023792e-07,2.0999570388962047e-07,-2.956773890843149e-07,-2.7454322473776286e-07,3.209914101866833e-11,1.6249417309603635e-07,6.776115484632123e-09,2.107196131683809e-08,6.776115484632123e-09,9.85435202804652e-08,9.85435202804652e-08,-1.4433917375815545e-15,1.9708704207920106e-07,-8.461274111703024e-17,3.2914589191750965e-19,-1.7211275056054305e-15,1.9708703882792553e-07,2.1500243753178174e-13,4.622434133612593e-13,1.5051944715138902e-11,-6.295471786156213e-14,-1.1760360608660546e-19,1.9700060312753467e-07,4.622434133612593e-13,1.5051944715138902e-11,-9.14052166666756e-08,8.643598445558582e-11,-9.847290034343232e-08,-7.15411966119357e-09,-7.154119661270807e-09,-2.8725642745449866e-16,6.441018275480906e-10,1.5303842633352304e-20,-6.220716810282776e-13,6.436015773332771e-10,4.248682252672098e-13,3.699561692212496e-13,3.272102584630726e-13,2.2350363365376434e-21,2.872556317545061e-16
1000,8.98201798201798,623,101325.00000000004,2.7710000000000005e-08,0.066,0.1,0.8340000000000001,0.66,623.0,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.8211248318406539,0.0,0.0,0.05082224793079088,0.09463015508860452,0.03153564519974325,1.0185931624165591e-10,0.0018871198383479336,0.0,0.002226978195192287,2.016191166803188e-11,0.9847426070946016,8.966825729255755e-09,1.895718653735173e-07,9.178207900794292e-09,6.338136345026267e-06,0.013015140505880776,7.54249130033204e-07,2.3433069889884672e-07,2.578358677779956e-06,1.357124523672132e-06,1.6974390858315e-14,4.445352809664355e-09,3.799822519333867e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3016967966380667e-08,4.6033935397728995e-08,1.5344644702081167e-08,7.320273739797023e-16,-3.06892901338486e-08,0.0,3.3611632241590264e-16,1.6021303012414016e-21,2.3658388721156548e-18,-7.029611486217627e-22,-1.9699025708286576e-16,-4.5792718710935605e-21,7.490947627280219e-21,1.367754061640517e-16,-3.953728447805447e-22,2.2786176010013738e-20,6.541927561511776e-23,8.301371370080512e-23,-2.157448096286435e-22,-4.474354751896003e-22,-1.3914421566284842e-16,3.053272696764312e-08,2.3016967966380667e-08,3.0665015390366475e-08,-4.6033736507693386e-08,-4.3936952143837705e-08,3.702124935643018e-12,2.8463229696256204e-08,6.804658335176745e-11,2.0898103728964565e-09,6.804658335176745e-11,1.534294450242078e-08,1.534294450242078e-08,-7.320273739797023e-16,3.0685888995834784e-08,-2.511968019432572e-18,4.0632835520234395e-20,-5.817464688886774e-17,3.0685888136039445e-08,5.591772026405574e-14,5.476949030129784e-15,1.6358344920042324e-12,3.1963278891444314e-14,-4.6926145923881436e-21,3.067461421370169e-08,5.476949030129784e-15,1.6358344920042324e-12,-1.466460611378144e-08,1.1274061481975509e-11,-1.5333370640602102e-08,-6.80038588299728e-10,-6.800385883072189e-10,-6.965711761110688e-17,1.5669734439801654e-10,8.693295644717429e-21,-1.9889003560793827e-13,1.5656316620548074e-10,1.1357040784435975e-13,1.2487651648173995e-13,9.455165643674257e-14,1.0061348360922571e-21,6.965667017563169e-17
1000,8.98201798201798,623,101325.0,2.7710000000000005e-08,0.066,0.2,0.7339999999999999,0.33,623.0,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.7230944311081314,0.0,0.0,0.15100188388929267,0.09132426916617067,0.03043465859561228,2.1041396938256696e-10,0.004144757030379006,0.0,0.001625091944852251,1.345354678066577e-11,0.9745541227943244,8.109099130660781e-09,1.3351503969829759e-07,5.1942443011827386e-09,4.914933646596481e-06,0.023803226989865364,1.2095973243301752e-06,3.755771974352376e-07,4.122083794442732e-06,1.7070104516773272e-06,2.792406475796764e-14,1.1025910761042928e-08,5.071210767738812e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.641660499749417e-08,7.283320865584313e-08,2.4277735548909046e-08,1.3391467280562602e-15,-4.855547243722456e-08,0.0,8.145667337669322e-18,1.835045470055454e-24,-2.622818915757787e-19,-7.945887572672095e-23,-1.8131799027162367e-21,-1.1745964698252991e-21,1.1415092453231782e-21,8.402791829889274e-18,1.5185534560181027e-23,-2.9312802244806224e-21,4.989463183988757e-24,1.4039452193526974e-23,-3.2709589871932936e-23,9.363629307920451e-25,-8.140048645503896e-18,4.837207718812481e-08,3.641660499749417e-08,4.8716602914175215e-08,-7.283297583261924e-08,-6.979200238760892e-08,5.384769851436872e-12,4.5174391592079154e-08,1.750077279867714e-10,3.030858516954005e-09,1.750077279867714e-10,2.4275287988797896e-08,2.4275287988797896e-08,-1.3391467280562602e-15,4.855057604548486e-08,-7.384598663834867e-18,7.046544947268802e-20,-1.7062616718871975e-16,4.855057463004631e-08,8.847184958321076e-14,1.404230699184969e-14,2.365079061206061e-12,6.056208397528029e-14,-1.372063780267434e-20,4.853164927909809e-08,1.404230699184969e-14,2.365079061206061e-12,-2.2827513884997657e-08,1.8925359088272478e-11,-2.4258810189820743e-08,-1.450221663911393e-09,-1.4502216639125345e-09,-1.100638185082484e-16,1.8355201986132085e-10,1.0176544843812523e-20,-2.3282322387415463e-13,1.833952490997444e-10,1.3303730402788833e-13,1.4613951063878088e-13,1.1030711597061681e-13,1.172240696526551e-21,1.1006381944461134e-16
1000,8.98201798201798,623,101325.0,2.7710000000000005e-08,0.066,0.29999999999999993,0.6339999999999998,0.22000000000000006,623.0,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.6249600477459502,0.0,0.0,0.2516878329758177,0.08742745503312598,0.02913696978837216,2.745369132154478e-10,0.0067876941821970885,0.0,0.0015741920595933074,1.3731729616736984e-11,0.9654393751427128,8.457700701973442e-09,1.2382781638988938e-07,5.138446899981456e-09,5.018892701507998e-06,0.03296332424090265,1.8954810410966304e-06,5.958162833735386e-07,6.507810480713633e-06,2.134733123258831e-06,4.189577583982022e-14,1.5615248574605712e-08,6.802770175572547e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.6955722906089065e-08,1.1391144382738717e-07,3.797048039237604e-08,1.8546818696024974e-15,-7.59409626430614e-08,0.0,1.1760145672777524e-15,-3.375782907710214e-21,7.291678713715218e-19,-1.630318124053914e-20,1.3013579944065595e-16,-1.4045063580007378e-18,1.213260546017253e-18,1.3085462071645352e-15,-1.357981419556831e-20,4.7221505410609725e-18,3.989758691463894e-21,2.3726331702588197e-20,1.4716442692255875e-20,-1.3231160485570912e-20,-1.3092740119526573e-15,7.565933690055597e-08,5.6955722906089065e-08,7.650977334594162e-08,-1.1391108834316044e-07,-1.0894075897788805e-07,8.922913054391136e-12,7.012751969010381e-08,4.297470990988868e-10,4.953617757015038e-09,4.297470990988868e-10,3.796645302960528e-08,3.796645302960528e-08,-1.8546818696024974e-15,7.593290627361847e-08,-1.6193469823748782e-17,1.2839415264533338e-19,-3.7026948344163436e-16,7.593290289598098e-08,1.3836961800929245e-13,3.474038882429552e-14,3.8944125974046934e-12,1.0879058489698752e-13,-2.99975689083016e-20,7.590115563507721e-08,3.474038882429552e-14,3.8944125974046934e-12,-3.563357528961823e-08,3.174857017778061e-11,-3.793873182200701e-08,-2.336905102757813e-09,-2.336905103971073e-09,-1.719533528254577e-16,2.8186525611281485e-10,1.5538026249230516e-20,-3.554842267451545e-13,2.816257425054459e-10,2.0429961975263212e-13,2.2183218186271715e-13,1.6869410274858232e-13,1.7906478278159354e-21,1.7194012166497216e-16
1000,8.98201798201798,623,101325.0,2.7710000000000005e-08,0.066,0.4,0.534,0.165,623.0,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.5265491910000115,0.0,0.0,0.3525603919722804,0.08371695505614246,0.02790565152278405,3.251594824689941e-10,0.009267810123621928,0.0,0.0015159882282376482,1.3730071643961026e-11,0.9576366616826776,8.704743144925913e-09,1.1420068754068577e-07,5.017848506375301e-09,5.088814833415628e-06,0.04081979323899581,2.467731177838524e-06,7.83454655351281e-07,8.523244104389467e-06,2.4330943019278454e-06,5.421507420769342e-14,1.991711107375281e-08,8.112656841325205e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.399182739520751e-08,1.4798365249365418e-07,4.9327883015675684e-08,2.2969275309834718e-15,-9.865576832897136e-08,0.0,-1.2046077198220654e-18,2.8633355675342376e-23,-7.111382073112338e-19,8.495595433710731e-23,-1.6765958399714805e-19,3.904292491250291e-21,-3.853007293272003e-21,-6.748470309452621e-19,1.841627968763385e-23,-1.9679202628475562e-20,1.4520846672329044e-23,9.615974620928947e-24,-3.7720663518315716e-23,-2.773939181756318e-23,1.3869200652005088e-18,9.82993252220975e-08,7.399182739520751e-08,9.974389028962668e-08,-1.479832046579182e-07,-1.4132313265000266e-07,1.2090322741479845e-11,9.056106059379055e-08,7.283977623905467e-10,6.637482767688766e-09,7.283977623905467e-10,4.932245456822387e-08,4.932245456822387e-08,-2.2969275309834718e-15,9.864490953645506e-08,-2.6342702191107313e-17,1.8675254903641335e-19,-5.969459118175322e-16,9.864490684019513e-08,1.7975682866643217e-13,5.923555523841894e-14,5.24945855564484e-12,1.5072084964588367e-13,-4.865133478734607e-20,9.860175337177413e-08,5.923555523841894e-14,5.24945855564484e-12,-4.618297754665469e-08,4.3153467034047315e-11,-4.9284729548641687e-08,-3.1449054690209965e-09,-3.1449054690171435e-09,-2.231409831961336e-16,3.567449667883105e-10,1.9574719981218857e-20,-4.4783573599760403e-13,3.5644310687387675e-10,2.5857929788399505e-13,2.781249350851196e-13,2.1276829385400805e-13,2.2561844091505826e-21,2.231409554567418e-16
1000,8.98201798201798,623,101325.00000000004,2.7710000000000005e-08,0.066,0.5,0.4340000000000001,0.132,623.0,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.4282861942421767,0.0,0.0,0.4530281715752385,0.08031558479685211,0.02676795719132497,3.6649894535678164e-10,0.011602091827908686,0.0,0.0014613539300540952,1.363664087121958e-11,0.9507174700479204,8.899144273532256e-09,1.056237680139463e-07,4.90496190484117e-09,5.159857284674418e-06,0.047789908979884346,2.953087950794207e-06,9.454531587398372e-07,1.0250938631597064e-05,2.6586314292928792e-06,6.530340652123991e-14,2.4015015741632192e-08,9.155617094173998e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.834738569666051e-08,1.766947688758423e-07,5.889825489157356e-08,2.689333632548296e-15,-1.1779651246845133e-07,0.0,1.7433530535459183e-09,-6.905175251264474e-22,4.141639940596594e-15,-6.606839614706748e-21,-1.7185049126192554e-16,9.124265377602923e-19,-1.2020092353253064e-19,1.7433528777892272e-09,-7.634805867056356e-22,-8.741854329832567e-19,8.034441539463873e-22,4.13689350214111e-15,9.39636234373689e-22,-4.5503076626252416e-21,-1.7433570194188657e-09,1.173820373803541e-07,8.834738569666051e-08,1.1945317066790582e-07,-1.7669425016300687e-07,-1.685460868489696e-07,1.4930748329207136e-11,1.0758948716162376e-07,1.0430971228691475e-09,8.120323334137203e-09,1.0430971228691475e-09,5.889157882687541e-08,5.889157882687541e-08,-2.689333632548296e-15,1.1778315826091163e-07,-3.7196062352794616e-17,2.440574533626942e-19,-8.363306469305389e-16,1.1603980208663153e-07,2.1463172350142012e-13,8.525485075143976e-14,6.454529726828432e-12,1.8605989662770092e-13,-6.850432167769733e-20,1.1772994356330948e-07,8.525485075143976e-14,6.454529726828432e-12,-5.5012217176664136e-08,5.3215542740944284e-11,-5.884503934962485e-08,-3.886037714909429e-09,-3.886037714789228e-09,-2.66191326861215e-16,4.148248307900756e-10,2.2672790604934876e-20,-5.187128354130703e-13,4.1447508809723835e-10,3.0068323699358446e-13,3.2083159973671995e-13,2.4667452411232114e-13,2.6133083437869948e-21,2.661867765535524e-16
1000,8.98201798201798,623,101325.0,2.7710000000000005e-08,0.066,0.6,0.33399999999999996,0.11,623.0,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.3297085553160952,0.0,0.0,0.5537449073973455,0.07709182066904267,0.025697273355089333,4.0248127880726326e-10,0.01375744285994622,0.0,0.0014046188943440804,1.3385140550485102e-11,0.9445206055423204,9.02467468450584e-09,9.745853223275496e-08,4.761357242254944e-09,5.2106570336754014e-06,0.05404057621578418,3.3436031697518315e-06,1.0775834052573556e-06,1.1651809002870016e-05,2.82519885230656e-06,7.494883955964679e-14,2.8068778387777513e-08,9.951169284867726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.976627018198104e-08,1.9953253737424703e-07,6.651084425342202e-08,3.0412767934370533e-15,-1.330216915490169e-07,0.0,-4.560348729053885e-16,3.825569663033865e-22,-3.2805773554035913e-19,-1.8392146160971e-21,-5.1563580650358756e-17,9.754113783225301e-21,-8.546430088897882e-21,-5.066918003250723e-16,-2.62544975673959e-22,5.616093430412324e-19,4.393044959705283e-22,9.176534920510152e-24,4.659418989003424e-22,-1.2643098399601967e-22,5.070233408286308e-16,1.3256776035083695e-07,9.976627018198104e-08,1.3522480575661184e-07,-1.995319710363297e-07,-1.9017599054505282e-07,1.7271578006817337e-11,1.21022872029832e-07,1.337213451745866e-09,9.323828723835381e-09,1.337213451745866e-09,6.650314688269683e-08,6.650314688269683e-08,-3.0412767934370533e-15,1.3300629458355035e-07,-4.7927537730171144e-17,2.964256490705685e-19,-1.0707779870922076e-15,1.3300629123080834e-07,2.423722590321476e-13,1.0972022034125282e-13,7.440068774961243e-12,2.1366582349984515e-13,-8.805028691605593e-20,1.3294482752136054e-07,1.0972022034125282e-13,7.440068774961243e-12,-6.195762125349293e-08,6.146320242443185e-11,-6.644938105099879e-08,-4.553222999929099e-09,-4.553222999920554e-09,-3.0033723666828568e-16,4.54313125481164e-10,2.4754531270993996e-20,-5.663379173799218e-13,4.539311981799226e-10,3.2931166155854243e-13,3.491546949505185e-13,2.6949854728638097e-13,2.8527013494008836e-21,3.003371102373016e-16
