Time (s),Volume (m^3),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),OX(10),H2NX(28),HX(9),H3NX(29),HNX(49),HOX(13),H2OX(14),NX(59),NOX2(76),NOX(27),N2X2(25),N2X(26),N2O2(46),O2X2(47),ONOOJ(35)
1.6813609327522888e-06,0.05595639656,0.054,0.0,0.0,0.004306275797390667,0.8656358292201669,0.0033248380672897472,0.0009166353334878725,2.5938013558596127e-10,0.06377649303560103,0.0,0.02502779833363925,6.65898025569569e-07,3.985396795764325e-09,6.291484765271013e-06,5.928820209982957e-07,1.72200867151401e-08,1.2210382567988017e-08,4.32579838638077e-06,1.3758689801947526e-05,0.0003619167790769652,6.726966894071285e-08,1.2749833139040107e-06,6.336963345602204e-27,3.979645227447158e-15,4.4073615124143063e-20
1.6878417437042588e-06,0.05595639656,0.054,0.0,0.0,0.004293089213802281,0.865627383105705,0.003328475760717227,0.000917661007425993,2.607681324141023e-10,0.06377409218660031,0.0,0.025040657901054617,6.64367313888195e-07,3.9609385735351075e-09,6.2692566320342105e-06,5.899127369529105e-07,1.7180541014761765e-08,1.218001169684356e-08,4.315353617740271e-06,1.3732521409425803e-05,0.00036233798407865955,6.686688524073366e-08,1.2712041100633476e-06,6.404965613932204e-27,3.98373585527477e-15,4.430902998198237e-20
1.694322554656229e-06,0.05595639656,0.054,0.0,0.0,0.004279988816816262,0.8656189886308646,0.0033320967765122127,0.000918681739980526,2.6215771560739056e-10,0.06377170227714421,0.0,0.025053432239010204,6.628460227087244e-07,3.93672468811029e-09,6.247191790917132e-06,5.86970528523677e-07,1.7141238658251856e-08,1.2149816021220197e-08,4.30497237641339e-06,1.3706474512869892e-05,0.0003627576950142689,6.646781691892409e-08,1.2674474285998721e-06,6.473409148817052e-27,3.987801452034491e-15,4.454471244350409e-20
1.700803365608199e-06,0.05595639656,0.054,0.0,0.0,0.004266973762332286,0.8656106453014247,0.0033357012551504675,0.0009196975729713647,2.6354887951552e-10,0.06376932321553595,0.0,0.025066122184134513,6.613340633236316e-07,3.912751813733112e-09,6.225288465680303e-06,5.840550494619629e-07,1.710217735075091e-08,1.2119794011256766e-08,4.294654073161186e-06,1.3680548338612656e-05,0.0003631759239975182,6.607241828952836e-08,1.263713073908156e-06,6.542294915527601e-27,3.991842242694079e-15,4.4780661557487034e-20
1.707284176560169e-06,0.05595639656,0.054,0.0,0.0,0.004254043217265169,0.8656023526295281,0.003339289335446831,0.0009207085477264703,2.649416185340713e-10,0.06376695491115782,0.0,0.025078728562133164,6.598313481416249e-07,3.88901668150959e-09,6.203544905572948e-06,5.811659591762841e-07,1.7063354832344158e-08,1.2089944154917862e-08,4.284398126062543e-06,1.3654742118096583e-05,0.0003635926829963437,6.568064436687322e-08,1.2600008526030565e-06,6.611623877117287e-27,3.995858449553445e-15,4.5016876380430494e-20
1.7137649875121391e-06,0.05595639656,0.054,0.0,0.0,0.004241196359365401,0.8655941101335756,0.0033428611545802903,0.0009217147050892359,2.663359271039572e-10,0.06376459727445502,0.0,0.025091252187966852,6.583377906700435e-07,3.8655160785358725e-09,6.18195938488003e-06,5.783029226200682e-07,1.7024768869997937e-08,1.2060264957748013e-08,4.2742039604008216e-06,1.3629055087867501e-05,0.0003640079838351666,6.529245085254305e-08,1.2563105734888768e-06,6.681396994437794e-27,3.999850292283788e-15,4.525335597646083e-20
1.7202457984641092e-06,0.05595639656,0.054,0.0,0.0,0.004228432377043175,0.865585917338128,0.0033464168481185915,0.0009227160854257153,2.6773179971087796e-10,0.06376225021691977,0.0,0.025103693866025855,6.568533054980334e-07,3.842246846870904e-09,6.160530202478837e-06,5.754656101820047e-07,1.6986417253584206e-08,1.2030754942592615e-08,4.26407100855259e-06,1.3603486489566955e-05,0.0003644218381971201,6.490779412283235e-08,1.2526420475290899e-06,6.751615226154584e-27,4.003817987966036e-15,4.5490099417239796e-20
1.7267266094160793e-06,0.05595639656,0.054,0.0,0.0,0.004215750469195835,0.8655777737738056,0.003349956550042388,0.000923712728631722,2.6912923088478497e-10,0.06375991365107567,0.0,0.025116054390301155,6.553778082795367e-07,3.819205881957747e-09,6.139255681405212e-06,5.726536975792405e-07,1.694829780709195e-08,1.2001412649359775e-08,4.253998709878421e-06,1.3578035569923308e-05,0.0003648342576262374,6.452663121646653e-08,1.2489950878165687e-06,6.822279528762222e-27,4.0077617511286264e-15,4.572710578187423e-20
1.7332074203680494e-06,0.05595639656,0.054,0.0,0.0,0.004203149845038677,0.8655696789771932,0.003353480392768972,0.0009247046741398015,2.705282151993513e-10,0.0637575874904623,0.0,0.025128334544552187,6.539112157165094e-07,3.796390131827139e-09,6.1181341684288166e-06,5.698668657528665e-07,1.691040838073457e-08,1.1972236634791687e-08,4.243986510615665e-06,1.3552701580741632e-05,0.0003652452535295965,6.414891982257922e-08,1.2453695095442549e-06,6.893390856599513e-27,4.011681793784629e-15,4.596437415682702e-20
1.7396882313200194e-06,0.05595639656,0.054,0.0,0.0,0.004190629723939021,0.8655616324907424,0.003356988507175564,0.0009256919609260774,2.7192874727145255e-10,0.06375527164962026,0.0,0.02514053510247141,6.524534455430286e-07,3.7737965962470535e-09,6.097164033636946e-06,5.671048007656675e-07,1.687274684460088e-08,1.1943225472196865e-08,4.234033863773241e-06,1.3527483778892539e-05,0.0003656548371794261,6.377461826894116e-08,1.2417651299762795e-06,6.964950161864552e-27,4.015578325468225e-15,4.620190363582961e-20
1.7461690422719895e-06,0.05595639656,0.054,0.0,0.0,0.00417818933525348,0.8655536338626811,0.0033604810226221826,0.0009266746275169756,2.733308217606536e-10,0.06375296604407632,0.0,0.02515265682784564,6.510044165093659e-07,3.75142232511041e-09,6.076343670027302e-06,5.643671937024866e-07,1.6835311102670668e-08,1.1914377751220436e-08,4.224140229028297e-06,1.350238142629983e-05,0.00036606301971517103,6.340368551043763e-08,1.2381817684195644e-06,7.036958394629478e-27,4.019451553270574e-15,4.64396933197957e-20
1.7526498532239596e-06,0.05595639656,0.054,0.0,0.0,0.004165827918168349,0.8655456826469207,0.0033639580669741027,0.0009276527119958282,2.747344333687053e-10,0.06375067059032886,0.0,0.025164700474714363,6.495640483659687e-07,3.729264417699142e-09,6.055671493109391e-06,5.616537405727942e-07,1.679809908547646e-08,1.1885692077635237e-08,4.214305072624778e-06,1.3477393789927133e-05,0.00036646981214552,6.303608111778886e-08,1.234619246195894e-06,7.109416502855231e-27,4.023301681875038e-15,4.667774231673645e-20
1.7591306641759297e-06,0.05595639656,0.054,0.0,0.0,0.004153544721543062,0.8655377784029674,0.003367419766623922,0.0009286262520093617,2.761395768390473e-10,0.06374838520583363,0.0,0.02517666678752494,6.481322618483767e-07,3.7073200220970047e-09,6.035145940513785e-06,5.589641422152621e-07,1.6761108738894612e-08,1.1857167073083146e-08,4.204527867273848e-06,1.3452520141763668e-05,0.0003668752253503958,6.267176526650564e-08,1.231077386614427e-06,7.182325432405993e-27,4.027128913591846e-15,4.691604974167691e-20
1.7656114751278997e-06,0.05595639656,0.054,0.0,0.0,0.004141339003756621,0.8655299206958327,0.0033708662465132128,0.0009295952847740685,2.7754624695631876e-10,0.06374610980898973,0.0,0.02518855650128493,6.467089786623849e-07,3.6855863334691006e-09,6.014765471609573e-06,5.562981042047438e-07,1.6724338042749286e-08,1.1828801374849468e-08,4.194808092056078e-06,1.3427759758808894e-05,0.0003672792700829077,6.23106987260736e-08,1.2275560149446245e-06,7.255686127063552e-27,4.0309334483921204e-15,4.71546147165735e-20
1.7720922860798698e-06,0.05595639656,0.054,0.0,0.0,0.0041292100325569635,0.8655221090959493,0.0033742976301538038,0.0009305598470824664,2.789544385458771e-10,0.06374384431912584,0.0,0.025200370341711402,6.452941214687624e-07,3.6640605933071754e-09,5.994528567129984e-06,5.536553367614173e-07,1.6687785005890672e-08,1.1800593635678611e-08,4.185145232325441e-06,1.3403111923056406e-05,0.00036768195697126863,6.195284284936257e-08,1.2240549583896228e-06,7.329499528541519e-27,4.034715483941353e-15,4.7393436370233243e-20
1.77857309703184e-06,0.05595639656,0.054,0.0,0.0,0.004117157084913179,0.8655143431790843,0.003377714039648685,0.0009315199753092485,2.8036414647332397e-10,0.06374158865648671,0.0,0.025212109025377533,6.438876138688015e-07,3.642740089275572e-09,5.974433728805369e-06,5.510355546616571e-07,1.665144764569061e-08,1.1772542523523806e-08,4.175538779615013e-06,1.3378575921477004e-05,0.0003680832965206775,6.159815956225539e-08,1.2205740460600257e-06,7.403766576499367e-27,4.038475215632299e-15,4.7632513838233715e-20
1.78505390798381e-06,0.05595639656,0.054,0.0,0.0,0.004105179446870511,0.8655066225262574,0.003381115595712528,0.0009324757054173246,2.8177536564403746e-10,0.06373934274221985,0.0,0.025223773259856426,6.424893803905862e-07,3.6216221533116056e-09,5.954479479003518e-06,5.484384771510838e-07,1.6615324012756754e-08,1.1744646721317022e-08,4.165988231544374e-06,1.3354151046000827e-05,0.0003684832991151653,6.124661135349189e-08,1.217113108948121e-06,7.478488208556289e-27,4.042212836617346e-15,4.787184626284455e-20
1.79153471893578e-06,0.05595639656,0.054,0.0,0.0,0.004093276413408093,0.8654989467236598,0.0033845024176918505,0.0009334270729637566,2.8318809100271227e-10,0.06373710649836242,0.0,0.025235363743862066,6.410993464745042e-07,3.600704160645291e-09,5.93466436037786e-06,5.458638278598006e-07,1.6579412193713574e-08,1.1716904926815675e-08,4.156493091728652e-06,1.3329836593498821e-05,0.0003688819750194098,6.08981612647202e-08,1.2136719799024895e-06,7.55366536030498e-27,4.0459285378402615e-15,4.811143279294992e-20
1.7980155298877501e-06,0.05595639656,0.054,0.0,0.0,0.004081447288299385,0.8654913153625721,0.0033878746235848434,0.000934374113105592,2.8460231753290676e-10,0.06373487984782855,0.0,0.025246881167387877,6.397174384591859e-07,3.5799835303687386e-09,5.91498693552257e-06,5.433113347191497e-07,1.654371027383711e-08,1.168931585236568e-08,4.147052869689223e-06,1.3305631865763573e-05,0.00036927933438051544,6.055277288075352e-08,1.2102504936030222e-06,7.629298965325212e-27,4.049622508067519e-15,4.835127258397229e-20
1.8044963408397202e-06,0.05595639656,0.054,0.0,0.0,0.00406969138397518,0.8654837280392881,0.003391232330060826,0.0009353168606055945,2.860180402565961e-10,0.06373266271439665,0.0,0.025258326211842444,6.383435835688348e-07,3.5594577233795446e-09,5.895445786634137e-06,5.407807298802909e-07,1.650821636703712e-08,1.1661878224649686e-08,4.137667080765974e-06,1.3281536169489304e-05,0.00036967538722976103,6.021041032002542e-08,1.206848486536325e-06,7.705389955197289e-27,4.053294933918974e-15,4.859136479779735e-20
1.8109771517916903e-06,0.05595639656,0.054,0.0,0.0,0.0040580080213891805,0.8654761843550369,0.00339457565247935,0.0009362553498378751,2.8743525423373286e-10,0.063730455022697,0.0,0.025269699550182868,6.369777098997587e-07,3.5391242406730243e-09,5.8760395151804405e-06,5.382717496350649e-07,1.647292863912645e-08,1.163459078457168e-08,4.1283352460311e-06,1.3257548816251214e-05,0.00037007014348431716,5.98710382252408e-08,1.2034657969715184e-06,7.781939259515348e-27,4.056945999898125e-15,4.88317086026999e-20
1.8174579627436603e-06,0.05595639656,0.054,0.0,0.0,0.004046396529886107,0.865468683915907,0.003397904704909027,0.0009371896147934263,2.8885395456181325e-10,0.06372825669819958,0.0,0.025281001847045556,6.356197464064055e-07,3.5189806250745107e-09,5.856766741576678e-06,5.357841343383036e-07,1.6437845242435164e-08,1.1607452287051357e-08,4.1190568922045085e-06,1.3233669122484473e-05,0.0003704636129489313,5.9534621754216915e-08,1.2001022649364105e-06,7.858947805900525e-27,4.0605758884218105e-15,4.9072303173270986e-20
1.8239387736956304e-06,0.05595639656,0.054,0.0,0.0,0.004034856247072227,0.8654612263327719,0.0034012196001459785,0.000938119689085562,2.9027413637545106e-10,0.06372606766720218,0.0,0.025292233758874655,6.342696228895206e-07,3.499024459385168e-09,5.837626104866708e-06,5.333176283314608e-07,1.6402964341341767e-08,1.1580461500720674e-08,4.109831551570635e-06,1.3209896409462382e-05,0.00037085580531758314,5.920112657090958e-08,1.196757732194041e-06,7.936416520013992e-27,4.064184779849451e-15,4.931314769034608e-20
1.8304195846476005e-06,0.05595639656,0.054,0.0,0.0,0.00402338651868824,0.8654538112212179,0.0034045204497319425,0.0009390456059552624,2.9169579484595645e-10,0.0637238878568187,0.0,0.025303395934047974,6.32927269984157e-07,3.479253362872602e-09,5.818616262411304e-06,5.308719798685737e-07,1.6368284183527624e-08,1.1553617207844095e-08,4.10065876189673e-06,1.3186230003273931e-05,0.0003712467301751099,5.8870518836622254e-08,1.1934320422195948e-06,8.014346325569851e-27,4.067772852511749e-15,4.955424134093433e-20
1.8369003955995706e-06,0.05595639656,0.054,0.0,0.0,0.00401198669848459,0.8654464382014724,0.0034078073639721537,0.0009399673982764273,2.9311892518092196e-10,0.06372171719496741,0.0,0.025314489013000777,6.315926191456381e-07,3.459664994591351e-09,5.799735889583696e-06,5.284469410439007e-07,1.633380299602928e-08,1.1526918204192537e-08,4.091538066352632e-06,1.3162669234801191e-05,0.0003716363969988031,5.8542765201390836e-08,1.1901250401776743e-06,8.092738144347862e-27,4.071340282738984e-15,4.979558331814877e-20
1.8433812065515406e-06,0.05595639656,0.054,0.0,0.0,0.004000656148099035,0.8654391068983329,0.0034110804519528752,0.000940885098561042,2.945435226238144e-10,0.06371955561035976,0.0,0.025325513628347188,6.302656026378459e-07,3.4402570530799534e-09,5.780983679469605e-06,5.260422677202381e-07,1.6299518971066604e-08,1.150036329864439e-08,4.082469013431938e-06,1.3139213439696058e-05,0.0003720248151599766,5.8217832795543666e-08,1.1868365728999256e-06,8.171592896206112e-27,4.074887244888796e-15,5.0037172821137735e-20
1.8498620175035107e-06,0.05595639656,0.054,0.0,0.0,0.003989394236936376,0.8654318169410989,0.003414339821558536,0.000941798738964251,2.959695824535716e-10,0.06371740303248914,0.0,0.025336470404999305,6.289461535233805e-07,3.421027269048718e-09,5.7623583425727975e-06,5.236577194593342e-07,1.626543043619684e-08,1.1473951313101878e-08,4.0734511568744305e-06,1.3115861958356171e-05,0.0003724119939255073,5.78956892214295e-08,1.1835664888630099e-06,8.25091149909343e-27,4.078413911373492e-15,5.027900905501693e-20
1.8563428284554808e-06,0.05595639656,0.054,0.0,0.0,0.003978200342050505,0.8654245679635045,0.00341758557948872,0.0009427083512893505,2.9739709998420786e-10,0.06371525939162,0.0,0.025347359960284303,6.276342056498162e-07,3.4019734099014403e-09,5.743858606529005e-06,5.212930594546564e-07,1.6231535722904306e-08,1.1447681082551178e-08,4.064484055590009e-06,1.3092614135901004e-05,0.0003727979424593471,5.757630254531154e-08,1.1803146381669139e-06,8.330694869061852e-27,4.0819204526869594e-15,5.0521091230803096e-20
1.8628236394074509e-06,0.05595639656,0.054,0.0,0.0,0.003967073848028625,0.8654173596036503,0.0034208178312748767,0.0009436139669926926,2.9882607056442107e-10,0.06371312461877698,0.0,0.025358182904059355,6.263296936366993e-07,3.3830932846995707e-09,5.725483215824188e-06,5.18948054464308e-07,1.6197833016471734e-08,1.1421551454533327e-08,4.055567273583964e-06,1.3069469322147598e-05,0.0003731826698240099,5.72596412894229e-08,1.1770808725136054e-06,8.410943920278748e-27,4.085407037431119e-15,5.076341856534782e-20
1.869304450359421e-06,0.05595639656,0.054,0.0,0.0,0.003956014146877341,0.8654101915039393,0.0034240366812965132,0.0009445156171885086,3.002564895772095e-10,0.06371099864573433,0.0,0.025368939838824336,6.250325528682515e-07,3.3643847302523464e-09,5.707230931515482e-06,5.166224747450874e-07,1.6164320695346523e-08,1.1395561288908855e-08,4.046700379883276e-06,1.3046426871584972e-05,0.0003735661849820325,5.6945674424180985e-08,1.1738650451860083e-06,8.491659565039008e-27,4.088873832341892e-15,5.100599028127317e-20
1.875785261311391e-06,0.05595639656,0.054,0.0,0.0,0.003945020637910999,0.8654030633110128,0.003427242232797298,0.0009454133326536507,3.0168835243949135e-10,0.06370888140500562,0.0,0.025379631359832535,6.237427194816759e-07,3.345845613031044e-09,5.689100530961614e-06,5.143160939899867e-07,1.6130997272520946e-08,1.1369709458294093e-08,4.0378829484644e-06,1.3023486143348895e-05,0.00037394849679740706,5.66343713605556e-08,1.1706670110272969e-06,8.572842713776987e-27,4.092321002314771e-15,5.124880560690758e-20
1.882266072263361e-06,0.05595639656,0.054,0.0,0.0,0.0039340927276422235,0.8653959746756873,0.003430434587901106,0.0009463071438322535,3.0312165460173085e-10,0.06370677282983327,0.0,0.02539025805519976,6.22460130350785e-07,3.32747384767965e-09,5.671090807559833e-06,5.120286892661217e-07,1.6097860896624766e-08,1.1343994847479653e-08,4.029114558182522e-06,1.3000646501197372e-05,0.000374329614036992,5.632570194258715e-08,1.1674866264205254e-06,8.654494275078358e-27,4.095748710430111e-15,5.149186377622296e-20
1.8887468832153312e-06,0.05595639656,0.054,0.0,0.0,0.003923229829673988,0.8653889252528926,0.0034336138476273,0.000947197080840319,3.0455639154756996e-10,0.06370467285417865,0.0,0.025400820506010804,6.211847230799665e-07,3.3092673756252026e-09,5.653200570480982e-06,5.097600409516695e-07,1.606490987864943e-08,1.1318416352648466e-08,4.020394792701501e-06,1.2977907313483659e-05,0.0003747095453718979,5.601963644005476e-08,1.1643237492685578e-06,8.736615155691876e-27,4.099157117977765e-15,5.173516402877277e-20
1.8952276941673012e-06,0.05595639656,0.054,0.0,0.0,0.003912431364593664,0.8653819147016104,0.003436780111905835,0.000948083173470223,3.059925587934648e-10,0.06370258141271218,0.0,0.02541131928642418,6.19916435998618e-07,3.2912241506688713e-09,5.635428644412825e-06,5.07509932676971e-07,1.603214306287221e-08,1.1292972882401731e-08,4.011723240425047e-06,1.2955267953129202e-05,0.0003750882993788466,5.5716145541288e-08,1.1611782389743e-06,8.81920626054098e-27,4.10254638448137e-15,5.1978705609630734e-20
1.9017085051192713e-06,0.05595639656,0.054,0.0,0.0,0.003901696759869676,0.865374942684816,0.0034399334795928486,0.0009489654511951489,3.074301518883277e-10,0.06370049844080344,0.0,0.02542175496377579,6.186552081402994e-07,3.2733421847820816e-09,5.617773869316804e-06,5.05278151268454e-07,1.5999558629562865e-08,1.1267663357620378e-08,4.003099494429963e-06,1.2932727797599806e-05,0.00037546588454150705,5.5415200346117006e-08,1.158049956421242e-06,8.90226849273531e-27,4.1059166677225665e-15,5.222248776933075e-20
1.9081893160712414e-06,0.05595639656,0.054,0.0,0.0,0.003891025449749299,0.8653680088694177,0.0034430740484852475,0.0009498439431734465,3.0886916641317365e-10,0.06369842387451183,0.0,0.025432128098679833,6.174009792321657e-07,3.2556195314872634e-09,5.600235100178429e-06,5.030644866885312e-07,1.5967154482924108e-08,1.1242486709331579e-08,3.9945231523996655e-06,1.2910286228878132e-05,0.0003758423092518139,5.5116772358962686e-08,1.1549387639543036e-06,8.985802753582073e-27,4.109268123764472e-15,5.246650976380729e-20
1.9146701270232115e-06,0.05595639656,0.054,0.0,0.0,0.003880416875157688,0.8653611129262017,0.003446201915334405,0.0009507186782529184,3.103095979807724e-10,0.06369635765057689,0.0,0.025442439245127402,6.16153689701427e-07,3.2380542197926934e-09,5.582811206757128e-06,5.008687319777352e-07,1.593492996380353e-08,1.1217441880145102e-08,3.985993816558071e-06,1.2887942633433133e-05,0.00037621758181125833,5.482083348206612e-08,1.1518445253609537e-06,9.069809942597306e-27,4.112600906974561e-15,5.271077085433689e-20
1.9211509379751815e-06,0.05595639656,0.054,0.0,0.0,0.0038698704836003374,0.8653542545297737,0.0034493171758614473,0.0009515896849750371,3.117514422353055e-10,0.06369429970640927,0.0,0.025452688950585094,6.149132806549607e-07,3.2206443358232227e-09,5.56550107336232e-06,4.986906832053473e-07,1.5902883750853904e-08,1.1192527826135896e-08,3.977511093606694e-06,1.2865696402197375e-05,0.0003765917104321505,5.452735600884042e-08,1.1487671058526154e-06,9.154290957517062e-27,4.1159151700478966e-15,5.295527030748053e-20
1.9276317489271516e-06,0.05595639656,0.054,0.0,0.0,0.0038593857290669486,0.8653474333585037,0.0034524199247718992,0.0009524569915790916,3.131946948520278e-10,0.06369224998008154,0.0,0.025462877756091632,6.136796938509944e-07,3.203388067797824e-09,5.54830359862671e-06,4.965301394149876e-07,1.5871012625322448e-08,1.1167743512340741e-08,3.969074594662386e-06,1.2843546930542484e-05,0.0003769647032388728,5.4236312617354514e-08,1.1457063720463873e-06,9.239246694308447e-27,4.119211064029841e-15,5.320000739502658e-20
1.9341125598791217e-06,0.05595639656,0.054,0.0,0.0,0.003848962071934375,0.8653406490944718,0.003455510255767244,0.0009533206260062666,3.1463935153693375e-10,0.06369020841031911,0.0,0.0254730061963496,6.12452871718889e-07,3.186283524178074e-09,5.5312176952543e-06,4.943869025638531e-07,1.583931616510868e-08,1.1143087912618476e-08,3.96068393519281e-06,1.2821493618241667e-05,0.0003773365682691151,5.394767636395355e-08,1.1426621919470074e-06,9.324678047180539e-27,4.122488738337219e-15,5.344498139393466e-20
1.9405933708310918e-06,0.05595639656,0.054,0.0,0.0,0.0038385989788739614,0.8653339014234142,0.003458588261559281,0.0009541806159036546,3.160854080264284e-10,0.06368817493649166,0.0,0.02548307479981886,6.112327573598786e-07,3.1693288006336963e-09,5.5142422898061095e-06,4.922607774773953e-07,1.5807795095103287e-08,1.1118560017054329e-08,3.95233873495647e-06,1.2799535869445516e-05,0.00037770731347506505,5.366142067699235e-08,1.1396344349290594e-06,9.410585908595217e-27,4.125748340780396e-15,5.369019158628037e-20
1.947074181783062e-06,0.05595639656,0.054,0.0,0.0,0.003828295922762966,0.86532719003467,0.0034616540338868835,0.0009550369886282036,3.1753286008700333e-10,0.06368614949860427,0.0,0.025493084088811176,6.100192944841486e-07,3.152522247989969e-09,5.497376322514874e-06,4.90151571807988e-07,1.5776444248576725e-08,1.1094158825821158e-08,3.944038617946754e-06,1.277767309266942e-05,0.00037807694672458537,5.3377519350675365e-08,1.1366229717195319e-06,9.496971169277891e-27,4.1289900175861086e-15,5.393563725920061e-20
1.953554992735032e-06,0.05595639656,0.054,0.0,0.0,0.003818052382590738,0.8653205146211308,0.003464707663525013,0.0009558897712505982,3.1898170351491655e-10,0.06368413203728905,0.0,0.025503034579575035,6.088124274213439e-07,3.135862134766124e-09,5.480618747030458e-06,4.880590959699492e-07,1.5745261194387213e-08,1.1069883340420224e-08,3.935783212328351e-06,1.2755904700747362e-05,0.00037844547580241406,5.3095946539048125e-08,1.1336276743806215e-06,9.583834718228108e-27,4.132213913416774e-15,5.418131770483992e-20
1.959387722591805e-06,0.05595639656,0.054,0.0,0.0,0.003808883656801031,0.8653145372567422,0.0034674456224562463,0.0009566542282196719,3.202868487684575e-10,0.06368232309350551,0.0,0.025511940170637206,6.077318410354398e-07,3.120991543922069e-09,5.465628749902399e-06,4.861900172123657e-07,1.5717345390189008e-08,1.1048142071719952e-08,3.928391271502227e-06,1.2736393365221982e-05,0.00037877621427366543,5.28445008122718e-08,1.1309456239168565e-06,9.662421582127763e-27,4.13510033524893e-15,5.440263025554086e-20
1.965220452448578e-06,0.05595639656,0.054,0.0,0.0,0.003799762350396193,0.8653085885673641,0.0034701738834116685,0.0009574158182435515,3.215931146251264e-10,0.06368052052074526,0.0,0.025520798916440646,6.066565130175046e-07,3.1062368901358464e-09,5.450724968977002e-06,4.843342038443098e-07,1.568956399756964e-08,1.1026501134367872e-08,3.9210349837400685e-06,1.271695758728842e-05,0.0003791060701653284,5.259490218699723e-08,1.1282764738258115e-06,9.741397223895165e-27,4.137972573715986e-15,5.462413189371348e-20
1.9704699093196737e-06,0.05595639656,0.054,0.0,0.0,0.0037915934144181406,0.865303259084906,0.00347262107959767,0.0009580988138620738,3.227697095286671e-10,0.06367890361775683,0.0,0.02552873203597171,6.056931812149752e-07,3.093055843282962e-09,5.437384672763093e-06,4.8267520406123e-07,1.5664673671634126e-08,1.1007109477909542e-08,3.914444591009551e-06,1.2699529642388547e-05,0.00037940219041474293,5.237182771743785e-08,1.1258851936977009e-06,9.812808239295138e-27,4.140545546123596e-15,5.48236446197214e-20
1.9751944205036596e-06,0.05595639656,0.054,0.0,0.0,0.0037842737385203147,0.8652984821301356,0.0034748169226774543,0.0009587115491247984,3.2382941713554024e-10,0.0636774527631283,0.0,0.025535839870329462,6.048297736200303e-07,3.081271442423474e-09,5.425437166934001e-06,4.81191120346797e-07,1.56423682669792e-08,1.0989725557556808e-08,3.908537590383473e-06,1.2683896278040221e-05,0.00037966809451208864,5.2172316563379884e-08,1.1237418589121953e-06,9.877348235379995e-27,4.142851530539847e-15,5.500333637229967e-20
1.9799189316876455e-06,0.05595639656,0.054,0.0,0.0,0.003776984526799454,0.8652937236070364,0.00347700651621163,0.0009593224371753639,3.2488985465715264e-10,0.06367600601441906,0.0,0.02554291761125271,6.039697467786221e-07,3.069560931386837e-09,5.413544931831966e-06,4.797155067415821e-07,1.5620149535893028e-08,1.0972406231867015e-08,3.902653518661855e-06,1.2668311745874381e-05,0.00037993342926278655,5.197398541125636e-08,1.1216068282933186e-06,9.942144452970471e-27,4.145148389667081e-15,5.518315129051085e-20
1.9846434428716315e-06,0.05595639656,0.054,0.0,0.0,0.0037697255891918327,0.8652889834034783,0.0034791898935075515,0.0009599314879476908,3.2595102052296844e-10,0.06367456334984145,0.0,0.025549965447061597,6.031130803387386e-07,3.057923772507478e-09,5.401707587880948e-06,4.782482950919836e-07,1.559801424757102e-08,1.095515112059298e-08,3.896792239849177e-06,1.2652775826959085e-05,0.0003801981975221394,5.177682493734943e-08,1.119480054863396e-06,1.0007197233068597e-26,4.14743617652488e-15,5.536308910988789e-20
1.988895502937219e-06,0.05595639656,0.054,0.0,0.0,0.0037632182738948756,0.8652847327915494,0.0034811496455126236,0.0009604780709201818,3.26906691244803e-10,0.06367326842577836,0.0,0.025556283084795132,6.023449370259638e-07,3.04751228234697e-09,5.391100599296084e-06,4.769349325111358e-07,1.557816973128054e-08,1.093967611898498e-08,3.891536465322966e-06,1.2638834884244133e-05,0.0003804360069479939,5.160037380880868e-08,1.1175729801273302e-06,1.0065964377560422e-26,4.149487471397031e-15,5.552513801031093e-20
1.993147563002807e-06,0.05595639656,0.054,0.0,0.0,0.0037567351916164087,0.8652804968479142,0.0034831044130670496,0.0009610231808206331,3.2786294952584265e-10,0.06367197677669222,0.0,0.025562576785738887,6.015794847145394e-07,3.037159166123186e-09,5.380537495969423e-06,4.7562827215871143e-07,1.555839447155914e-08,1.0924252599968478e-08,3.886298946148454e-06,1.262493298390901e-05,0.0003806733618624226,5.142485678379894e-08,1.1156725221881275e-06,1.0124939861444262e-26,4.151531498425128e-15,5.568728605659981e-20
1.996974417061836e-06,0.05595639656,0.054,0.0,0.0,0.0037509210249482704,0.8652766969740259,0.003484859461805672,0.0009615125261138874,3.2872408340896227e-10,0.06367081707976828,0.0,0.02556822076145298,6.008928664598092e-07,3.027890938102365e-09,5.37106800198032e-06,4.744579683670356e-07,1.554065432181936e-08,1.0910415209335868e-08,3.881600707106252e-06,1.2612454524920735e-05,0.000380886594362037,5.1267684657116704e-08,1.1139677396890257e-06,1.0178196131782598e-26,4.153364940000708e-15,5.583330391087309e-20
2.000801271120865e-06,0.05595639656,0.054,0.0,0.0,0.0037451262794783507,0.8652729088589645,0.0034866105096028523,0.000962000689095254,3.2958569148148505e-10,0.06366966001171992,0.0,0.025573845554002047,6.002084056872389e-07,3.018669266388951e-09,5.3616336415828095e-06,4.7329301944147094e-07,1.5522970618862828e-08,1.0896619109470197e-08,3.876917106221531e-06,1.2600007448874482e-05,0.00038109946183304336,5.111125902434196e-08,1.112268265348285e-06,1.0231621537905712e-26,4.155192552637501e-15,5.597940178137497e-20
