Time (s),Volume (m^3),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),OX(10),H2NX(28),HX(9),H3NX(29),HNX(49),HOX(13),H2OX(14),NX(59),NOX2(76),NOX(27),N2X2(25),N2X(26)
1.0027076323841276e-06,0.05595639656,0.054,0.0,0.0,0.0064210700964942675,0.8669555402378862,0.0028107748520761052,0.0007697631198366877,1.242596206940344e-10,0.06411504039422375,0.0,0.022954780591618644,9.047885421408175e-07,9.099740874936736e-09,1.0093057125622181e-05,1.1742745979631211e-06,2.33914862249296e-08,1.6799445382312754e-08,5.945755787925805e-06,1.7344745872262728e-05,0.0003059790194707979,1.4512515629656737e-07,1.850675067047682e-06
1.0062226062446983e-06,0.05595639656,0.054,0.0,0.0,0.006404385075984192,0.8669453349792752,0.0028144192987428073,0.000770814692816359,1.2489771203115757e-10,0.06411264570432344,0.0,0.02297119367079812,9.029498387020774e-07,9.049387227043039e-09,1.0061212286367898e-05,1.1688290459348594e-06,2.3343989078230137e-08,1.6765292864121535e-08,5.933366690720919e-06,1.7320980965196253e-05,0.00030635585676532835,1.4441464807449862e-07,1.8463801289347393e-06
1.009737580105269e-06,0.05595639656,0.054,0.0,0.0,0.0063877908852178755,0.8669351827318132,0.0028180489614942393,0.0007718618941020825,1.255365759928451e-10,0.06411026064648244,0.0,0.022987516766703357,9.011204692701188e-07,8.999477895976567e-09,1.0029570161341305e-05,1.1634273418150324e-06,2.3296731259210578e-08,1.673129553005972e-08,5.9210392509254915e-06,1.7297276782849946e-05,0.00030673137783087854,1.4370941822902004e-07,1.8421045517063465e-06
1.0132525539658397e-06,0.05595639656,0.054,0.0,0.0,0.006371286780815378,0.866925083069815,0.0028216639451650633,0.0007729047544388139,1.2617620986270812e-10,0.06410788515292531,0.0,0.023003750616309618,8.993003626084007e-07,8.950007663789843e-09,9.998128850713209e-06,1.1580689952032801e-06,2.3249709501952412e-08,1.6697452313008686e-08,5.908773001973467e-06,1.7273633329918927e-05,0.00030710559222855706,1.4300941463349065e-07,1.8378482113742466e-06
1.0164160304403534e-06,0.05595639656,0.054,0.0,0.0,0.00635650950283151,0.8669160379864612,0.0028249049656679298,0.0007738396424017696,1.2675253638795592e-10,0.06410575533070088,0.0,0.02301828537798848,8.976701280530743e-07,8.905855087739374e-09,9.970001816329062e-06,1.1532831546306854e-06,2.3207598392824625e-08,1.6667124328870004e-08,5.897785319255225e-06,1.7252406144192706e-05,0.0003074412758035215,1.4238383744510102e-07,1.8340338511470487e-06
1.018990069185091e-06,0.05595639656,0.054,0.0,0.0,0.006344538650608436,0.8669087092036803,0.002827533440620664,0.000774597775438323,1.2722193552249377e-10,0.06410402799225216,0.0,0.0230300593961195,8.96349106585457e-07,8.87018590678987e-09,9.947233542637254e-06,1.1494144249957317e-06,2.3173474155316075e-08,1.664253822511353e-08,5.888880995510748e-06,1.7235170426360646e-05,0.0003077136422397392,1.418778888127628e-07,1.8309415679692063e-06
1.0215641079298287e-06,0.05595639656,0.054,0.0,0.0,0.006332615080402491,0.8669014080317501,0.002830154188970517,0.0007753536231913941,1.2769174375360577e-10,0.06410230568886104,0.0,0.02304178657387773,8.950329529912454e-07,8.83474500367902e-09,9.924570338174144e-06,1.145568272755036e-06,2.3139471421585964e-08,1.6618033304515644e-08,5.8800088440814404e-06,1.7217967268534347e-05,0.0003079853211878106,1.4137467105906515e-07,1.827859429056606e-06
1.0241381466745664e-06,0.05595639656,0.054,0.0,0.0,0.006320738511248526,0.8668941343097025,0.0028327672504931396,0.0007761071973330983,1.281619600414087e-10,0.06410058839480276,0.0,0.023053467189801547,8.937216405214982e-07,8.799529982609625e-09,9.902011488192179e-06,1.1417445145970605e-06,2.3105597323504914e-08,1.6593609157972615e-08,5.8711686897573415e-06,1.7200796665159837e-05,0.0003082563162678876,1.4087416465020762e-07,1.8247873869008848e-06
1.0261998489561101e-06,0.05595639656,0.054,0.0,0.0,0.006311259565128986,0.8668883280393034,0.0028348546909558485,0.0007767091481072053,1.2853887813095948e-10,0.06409921650658228,0.0,0.023062789500376494,8.926748049394324e-07,8.771485920886098e-09,9.884017538467974e-06,1.1386978667492746e-06,2.3078555112353085e-08,1.657410442496969e-08,5.864111038850776e-06,1.7187067172832218e-05,0.0003084728816911443,1.404752214596784e-07,1.8223340543399338e-06
1.0282615512376539e-06,0.05595639656,0.054,0.0,0.0,0.00630181045086728,0.8668825391950541,0.0028369372455435324,0.0007773096536302972,1.2891605681131842e-10,0.06409784780260239,0.0,0.02307208225810609,8.916310438376824e-07,8.743584652207958e-09,9.866089720920882e-06,1.1356653772571315e-06,2.305159175040922e-08,1.6554651036746526e-08,5.857073713841957e-06,1.717335855717341e-05,0.000308689012527244,1.4007799534701066e-07,1.8198871450633098e-06
1.0303232535191976e-06,0.05595639656,0.054,0.0,0.0,0.006292391027163815,0.8668767676959801,0.002839014934305793,0.0007779087197870848,1.292934955557391e-10,0.064096482269895,0.0,0.02308134560307276,8.905903436574939e-07,8.715825179502225e-09,9.84822767717847e-06,1.132646954534263e-06,2.3024707551278237e-08,1.6535248831135034e-08,5.850056626047248e-06,1.7159670813619597e-05,0.00030890471059902454,1.396824765002659e-07,1.8174466351975766e-06
1.0323849558007413e-06,0.05595639656,0.054,0.0,0.0,0.006283001153614253,0.8668710134616119,0.0028410877771786864,0.0007785063524293252,1.2967119383969654e-10,0.06409511989556516,0.0,0.023090579674472367,8.895526908308721e-07,8.688206520272838e-09,9.830431051438329e-06,1.1296425078310646e-06,2.299790201382748e-08,1.6515897593792206e-08,5.843059687337978e-06,1.7146003937065634e-05,0.00030911997771843806,1.3928865516974325e-07,1.8150125009214745e-06
1.034446658082285e-06,0.05595639656,0.054,0.0,0.0,0.006273640690701769,0.866865276411983,0.0028431557939849845,0.0007791025573760329,1.300491511408737e-10,0.06409376066679047,0.0,0.023099784610620764,8.885180717754876e-07,8.660727700911975e-09,9.812699490478974e-06,1.1266519472345674e-06,2.2971174832474393e-08,1.649659712308129e-08,5.836082810082087e-06,1.7132357921894137e-05,0.00030933481568661713,1.3889652167410986e-07,1.8125847185052883e-06
1.0365083603638288e-06,0.05595639656,0.054,0.0,0.0,0.006264309499790155,0.8668595564676246,0.0028452190044351362,0.0007796973404137039,1.304273669391486e-10,0.06409240457082062,0.0,0.023108960548960816,8.874864730659774e-07,8.633387756348782e-09,9.79503264356825e-06,1.1236751835174474e-06,2.294452571216767e-08,1.647734722348128e-08,5.829125907163466e-06,1.7118732761970782e-05,0.00030954922629393905,1.3850606640249892e-07,1.8101632643549458e-06
1.0385700626453725e-06,0.05595639656,0.054,0.0,0.0,0.006255007443116981,0.8668538535495627,0.002847277428128159,0.0007802907072965606,1.308058407165808e-10,0.06409105159497681,0.0,0.02311810762606936,8.864578813785536e-07,8.606185734842863e-09,9.777430162453299e-06,1.1207121281435247e-06,2.2917954239264747e-08,1.6458147695356946e-08,5.8221888919601105e-06,1.7105128450660064e-05,0.00030976321132012373,1.381172798134131e-07,1.8077481150036372e-06
1.0406317649269163e-06,0.05595639656,0.054,0.0,0.0,0.0062457343837866094,0.8668481675793136,0.0028493310845523,0.0007808826637467866,1.311845719573984e-10,0.06408970172665136,0.0,0.023127225977663902,8.854322834188398e-07,8.57912068749412e-09,9.75989170136104e-06,1.1177626933272275e-06,2.2891460102506313e-08,1.6438998341403166e-08,5.81527167835139e-06,1.70915449808301e-05,0.000309976772534308,1.3773015243215076e-07,1.805339247084393e-06
1.04269346720846e-06,0.05595639656,0.054,0.0,0.0,0.006236490185763373,0.8668424984788801,0.002851379993085879,0.0007814732154547495,1.3156356014798535e-10,0.06408835495330706,0.0,0.023136315738609504,8.844096659746865e-07,8.552191675976729e-09,9.742416916951538e-06,1.1148267920126632e-06,2.2865042966112442e-08,1.6419898966098173e-08,5.808374180709154e-06,1.707798234486212e-05,0.0003101899116951348,1.3734467484963604e-07,1.8029366373236157e-06
1.0447551694900037e-06,0.05595639656,0.054,0.0,0.0,0.006227274713864819,0.8668368461707487,0.0028534241729980796,0.0007820623680792154,1.319428047768682e-10,0.06408701126247687,0.0,0.023145377042925463,8.833900159375416e-07,8.525397770547777e-09,9.725005468296683e-06,1.1119043378438969e-06,2.283870247081888e-08,1.6400849373935884e-08,5.801496313897274e-06,1.706444053465767e-05,0.0003104026305508324,1.3696083772293036e-07,1.800540262553217e-06
1.048878574053091e-06,0.05595639656,0.054,0.0,0.0,0.006208929411937922,0.8668255916237275,0.0028574984234939625,0.000783236498556043,1.3270206131426627e-10,0.06408433307883754,0.0,0.02316341481355625,8.813595659608386e-07,8.472211594433165e-09,9.690371226563221e-06,1.1060994290275962e-06,2.278625010070786e-08,1.636289876370569e-08,5.787799134650998e-06,1.7037419356794956e-05,0.0003108268142881482,1.361980477944463e-07,1.7957661258572523e-06
1.0530019786161782e-06,0.05595639656,0.054,0.0,0.0,0.006190697413357208,0.8668144033276539,0.0028615539880399057,0.0007844050998237477,1.3346233752018007e-10,0.06408166707737867,0.0,0.0231813403450457,8.793408300425464e-07,8.41955487475212e-09,9.655986296477397e-06,1.1003472899218317e-06,2.2734100320628532e-08,1.6325144969426795e-08,5.774179469205173e-06,1.701048137315314e-05,0.0003112493375267254,1.354417092126895e-07,1.7910166538393748e-06
1.0571253831792655e-06,0.05595639656,0.054,0.0,0.0,0.006172577666702662,0.8668032806794224,0.0028655910169387085,0.0007855682160372425,1.342236293786757e-10,0.06407901316083517,0.0,0.02319915467976967,8.773337058926886e-07,8.367420452400613e-09,9.621848035767375e-06,1.0946472545066068e-06,2.268225048115653e-08,1.6287586465478437e-08,5.7606366537857055e-06,1.698362650244842e-05,0.000311670213885286,1.346917495678645e-07,1.7862916650113313e-06
1.0612487877423527e-06,0.05595639656,0.054,0.0,0.0,0.006154569133577485,0.8667922230833008,0.0028696096588199287,0.0007867258908667067,1.3498593290690322e-10,0.06407637123301625,0.0,0.02321685884719405,8.753380924333102e-07,8.315801288903484e-09,9.587953838886523e-06,1.0889986674717167e-06,2.26306979870967e-08,1.625022174126614e-08,5.747170032146062e-06,1.6956854656434557e-05,0.00031208945682324453,1.339480974549327e-07,1.781590979499632e-06
1.06537219230544e-06,0.05595639656,0.054,0.0,0.0,0.006136670788406468,0.8667812299508206,0.002873610060663449,0.0007878781675042535,1.3574924415470873e-10,0.06407374119879043,0.0,0.023234453864074533,8.73353889763115e-07,8.264690467102895e-09,9.554301136439348e-06,1.0834008839854758e-06,2.2579440244038326e-08,1.6213049301732495e-08,5.733778955462358e-06,1.6930165740128797e-05,0.00031250707964311037,1.3321068245893793e-07,1.7769144190617214e-06
1.0694955968685273e-06,0.05595639656,0.054,0.0,0.0,0.006118881618238003,0.8667703007006626,0.0028775923678226287,0.0007890250886705088,1.365135592042515e-10,0.06407112296407082,0.0,0.02325194073465279,8.713809991035755e-07,8.214081185977316e-09,9.520887394591162e-06,1.0778532694932695e-06,2.252847470339666e-08,1.617606766659708e-08,5.720462782230492e-06,1.6903559652030103e-05,0.0003129230954928092,1.3247943514145868e-07,1.772261807100872e-06
1.0736190014316145e-06,0.05595639656,0.054,0.0,0.0,0.006101200622549714,0.8667594347585499,0.002881556724047074,0.0007901666966211217,1.3727887416962693e-10,0.06406851643580048,0.0,0.023269320450849118,8.694193228159967e-07,8.16396675931401e-09,9.487710114416028e-06,1.0723551995244683e-06,2.247779884819559e-08,1.613927537056559e-08,5.7072208781635645e-06,1.687703628432918e-05,0.00031333751736794136,1.3175428702371778e-07,1.7676329686397682e-06
1.0777424059947018e-06,0.05595639656,0.054,0.0,0.0,0.006083626813057721,0.8667486315571407,0.002885503271505029,0.00079130303315317,1.3804518519649514e-10,0.06406592152193846,0.0,0.023286593992451584,8.674687643883364e-07,8.114340613756173e-09,9.454766831291174e-06,1.0669060595108913e-06,2.2427410178591356e-08,1.6102670962933613e-08,5.69405261609198e-06,1.68505955231145e-05,0.0003137503581140236,1.3103517056912887e-07,1.763027730281678e-06
1.081865810557789e-06,0.05595639656,0.054,0.0,0.0,0.0060661592135294335,0.8667378905359229,0.002889432150805375,0.0007924341396114333,1.388124884617146e-10,0.06406333813144559,0.0,0.023303762327301462,8.65529228397061e-07,8.065196285705078e-09,9.422055114340208e-06,1.0615052445912236e-06,2.237730623254339e-08,1.6066253007485625e-08,5.680957375865441e-06,1.682423724857416e-05,0.00031416163042871924,1.303220191676525e-07,1.7584459201933826e-06
1.0859892151208763e-06,0.05595639656,0.054,0.0,0.0,0.006048796859599791,0.866727211141111,0.0028933435010192717,0.0007935600568945524,1.3958078017298224e-10,0.06406076617427055,0.0,0.02332082641147537,8.636006205043017e-07,8.016527419492577e-09,9.389572565866094e-06,1.0561521594108753e-06,2.232748457499813e-08,1.6030020082355596e-08,5.667934544256454e-06,1.6797961335191243e-05,0.0003145713468640125,1.296147671217588e-07,1.7538873681025863e-06
1.0901126196839635e-06,0.05595639656,0.054,0.0,0.0,0.006031538798590835,0.866716592825546,0.0028972374597014366,0.0007946808254610998,1.4035005656847777e-10,0.0640582055613367,0.0,0.023337787189464058,8.616828474498708e-07,7.968327765476961e-09,9.357316820784052e-06,1.0508462179492559e-06,2.227794279264599e-08,1.5993970779777067e-08,5.6549835148648835e-06,1.6771767651932817e-05,0.00031497951982832314,1.2891334963207844e-07,1.7493519052872408e-06
1.0942360242470508e-06,0.05595639656,0.054,0.0,0.0,0.006014384089334594,0.8667060350485944,0.0029011141629110638,0.0007957964853355641,1.4112031391651376e-10,0.0640556562045285,0.0,0.02335464559434798,8.597758170223976e-07,7.920591177305316e-09,9.325285546074072e-06,1.04558684335262e-06,2.222867850600108e-08,1.5958103705975174e-08,5.642103688024152e-06,1.6745656062433807e-05,0.0003153861615885939,1.2821770278231849e-07,1.7448393645539666e-06
1.098359428810138e-06,0.05595639656,0.054,0.0,0.0,0.005997331801999203,0.8666955372760519,0.0029049737452324096,0.000796907076114231,1.4189154851519078e-10,0.06405311801667833,0.0,0.023371402547969638,8.578794380482332e-07,7.873311610275494e-09,9.293476440243092e-06,1.0403734677507008e-06,2.217968936081157e-08,1.5922417481005155e-08,5.629294470709253e-06,1.6719626425176773e-05,0.0003157912842723539,1.2752776352452398e-07,1.7403495802180737e-06
1.1024828333732253e-06,0.05595639656,0.054,0.0,0.0,0.005980381017918134,0.8666850989800463,0.0029088163397950296,0.000798012636970962,1.4266375669205758e-10,0.06405059091155381,0.0,0.023388058961102794,8.559936203854472e-07,7.826483119360204e-09,9.261887232800224e-06,1.0352055320830327e-06,2.2130973025348175e-08,1.5886910738537582e-08,5.6165552764461955e-06,1.669367859366649e-05,0.00031619489986973944,1.2684346966524493e-07,1.7358823880907387e-06
1.1066062379363125e-06,0.05595639656,0.054,0.0,0.0,0.005963530829422539,0.8666747196389453,0.0029126420782936754,0.0007991132066628789,1.4343693480377587e-10,0.0640480748038449,0.0,0.023404615733618645,8.541182749009839e-07,7.780099856840238e-09,9.230515683746412e-06,1.0300824859413945e-06,2.208252719935535e-08,1.585158212573518e-08,5.6038855252227245e-06,1.6667812416599236e-05,0.00031659702023547286,1.2616475985211813e-07,1.7314376254675504e-06
1.1107296424993998e-06,0.05595639656,0.054,0.0,0.0,0.005946780339676621,0.8666643987372623,0.0029164510910078744,0.0008002088235359605,1.4421107923579047e-10,0.06404556960915159,0.0,0.02342107375464899,8.522533134554864e-07,7.734156070685935e-09,9.19935958306605e-06,1.0250037874071198e-06,2.2034349606700857e-08,1.5816430303106477e-08,5.591284643400486e-06,1.6642027738027544e-05,0.00031699765709081347,1.2549157356035227e-07,1.7270151311133416e-06
1.114853047062487e-06,0.05595639656,0.054,0.0,0.0,0.005930128662515952,0.8666541357655662,0.0029202435068211873,0.0008012995255305529,1.449861864020039e-10,0.06404307524397154,0.0,0.023437433902746475,8.503986488976364e-07,7.688646102755367e-09,9.168416750226701e-06,1.019968902887709e-06,2.1986437993212606e-08,1.578145394430484e-08,5.578752063628685e-06,1.661632439752061e-05,0.00031739682202547266,1.2482385107925753e-07,1.7226147452452517e-06
1.1189764516255743e-06,0.05595639656,0.054,0.0,0.0,0.005913574922288684,0.8666439302203928,0.002924019453240142,0.000802385350186787,1.457622527444558e-10,0.06404059162568797,0.0,0.02345369704604196,8.485541950460492e-07,7.643564386548922e-09,9.137685033698052e-06,1.0149773069646533e-06,2.1938790134793833e-08,1.5746651736000136e-08,5.566287224759122e-06,1.6590702230320265e-05,0.0003177945264994958,1.241615334991761e-07,1.7182363095176792e-06
1.1230998561886616e-06,0.05595639656,0.054,0.0,0.0,0.0058971182536996045,0.8666337816041556,0.0029277790564128706,0.0008034663346499077,1.4653927473300672e-10,0.06403811867255782,0.0,0.0234698640423991,8.467198666717123e-07,7.598905445737664e-09,9.107162310478176e-06,1.0100284822427224e-06,2.189140383058083e-08,1.5712022377740023e-08,5.553889571762508e-06,1.6565161067492536e-05,0.00031819078184511294,1.2350456269882822e-07,1.7138796670090116e-06
1.1272232607517488e-06,0.05595639656,0.054,0.0,0.0,0.005880757801656958,0.8666236894250622,0.0029315224411474348,0.0008045425156755193,1.4731724886502674e-10,0.06403565630370016,0.0,0.02348593573956615,8.448955794920828e-07,7.554663892479733e-09,9.07684648562202e-06,1.0051219191987382e-06,2.184427690033199e-08,1.567756458176233e-08,5.541558555646147e-06,1.6539700736075053e-05,0.0003185855992685565,1.2285288133284696e-07,1.709544662207917e-06
1.131346665314836e-06,0.05595639656,0.054,0.0,0.0,0.005864492721121991,0.8666136531970274,0.0029352497309298527,0.0008056139296347498,1.4809617166508824e-10,0.06403320443908439,0.0,0.023501912975325064,8.430812501571827e-07,7.510834425301095e-09,9.046735491784148e-06,1.0002571160382531e-06,2.1797407193131017e-08,1.5643277072864595e-08,5.529293633372896e-06,1.651432105922043e-05,0.0003189789898518463,1.2220643281941875e-07,1.7052311409986085e-06
1.1354700698779233e-06,0.05595639656,0.054,0.0,0.0,0.005848322176961159,0.8666036724395917,0.0029389610479418427,0.0008066806125193293,1.4887603968466344e-10,0.06403076299951924,0.0,0.023517796577638004,8.412767962305268e-07,7.467411827711302e-09,9.016827288773044e-06,9.954335785546508e-07,2.1750792580679808e-08,1.5609158588277112e-08,5.517094267781437e-06,1.648902185633567e-05,0.00031937096455454683,1.2156516132814122e-07,1.7009389506462475e-06
1.1395934744410106e-06,0.05595639656,0.054,0.0,0.0,0.0058322453438009545,0.8665937466778387,0.0029426565130782735,0.0008077425999465916,1.4965684950182575e-10,0.06402833190664149,0.0,0.02353358736479123,8.394821361820666e-07,7.4243909667317674e-09,8.987119863107924e-06,9.906508199869892e-07,2.170443095321386e-08,1.5575207877478883e-08,5.504959927507797e-06,1.6463802943217864e-05,0.0003197615342154951,1.2092901176817574e-07,1.6966679397831875e-06
1.1437168790040978e-06,0.05595639656,0.054,0.0,0.0,0.005816261405885252,0.8665838754423157,0.0029463362459643313,0.0008087999271643922,1.5043859772095564e-10,0.06402591108290497,0.0,0.023549286145536467,8.376971893786697e-07,7.381766790780253e-09,8.95761122758628e-06,9.859083608852689e-07,2.1658320230061587e-08,1.5541423702068634e-08,5.492890086908075e-06,1.64386641321859e-05,0.00032015070955449367,1.2029792977664204e-07,1.6924179583955356e-06
1.147840283567185e-06,0.05595639656,0.054,0.0,0.0,0.005800369556935195,0.8665740582689543,0.0029500003649724224,0.000809852629055953,1.512212809724506e-10,0.06402350045156983,0.0,0.023564893719229797,8.359218760643889e-07,7.339534328416345e-09,8.928299420863983e-06,9.812057289800254e-07,2.161245835312685e-08,1.5507804835652195e-08,5.480884225982395e-06,1.641360523220875e-05,0.00032053850117398067,1.1967186170718644e-07,1.688188857809484e-06
1.1519636881302723e-06,0.05595639656,0.054,0.0,0.0,0.005784569000011507,0.8665642946989931,0.0029536489872387926,0.0008109007401446276,1.520048959124391e-10,0.06402109993669196,0.0,0.023580410875968093,8.341561173509193e-07,7.297688687097556e-09,8.899182507037753e-06,9.76542459048865e-07,2.1566843279725024e-08,1.54743500636614e-08,5.468941830300077e-06,1.6388626049030206e-05,0.0003209249195606708,1.1905075461872781e-07,1.683980490677538e-06
1.1560870926933596e-06,0.05595639656,0.054,0.0,0.0,0.005768858947379219,0.8665545842789026,0.002957282228679889,0.0008119442945985946,1.5278943922249883e-10,0.06401870946311244,0.0,0.02359583839672317,8.32399835212547e-07,7.256225051037962e-09,8.870258575234983e-06,9.719180927882187e-07,2.1521472996389684e-08,1.5441058183219858e-08,5.457062390925931e-06,1.6363726385290105e-05,0.00032130997508716535,1.1843455626442257e-07,1.6797927109650463e-06
1.1602104972564468e-06,0.05595639656,0.054,0.0,0.0,0.0057532386203747315,0.8665449265603083,0.002960900204008455,0.0008129833262354749,1.5357490760937834e-10,0.06401632895644734,0.0,0.023611177053473445,8.306529524674184e-07,7.215138679991783e-09,8.841525739218377e-06,9.673321786926753e-07,2.1476345513447706e-08,1.5407928003052407e-08,5.445245404347742e-06,1.6338906040642264e-05,0.0003216936780135367,1.1782321508085198e-07,1.6756253739370428e-06
1.164333901819534e-06,0.05595639656,0.054,0.0,0.0,0.005737707249275196,0.8665353210999196,0.002964503026749381,0.0008140178685268779,1.5436129780472324e-10,0.06401395834307759,0.0,0.023626427609333495,8.289153927636467e-07,7.174424908404435e-09,8.812982136993858e-06,9.627842719309406e-07,2.1431458851925997e-08,1.5374958343305243e-08,5.433490372404831e-06,1.6314164811869135e-05,0.00032207603848888967,1.1721668017739811e-07,1.671478336145161e-06
1.1684573063826213e-06,0.05595639656,0.054,0.0,0.0,0.005722264073170146,0.8665257674594554,0.002968090809255291,0.0008150479546028776,1.5514860656480555e-10,0.06401159755013895,0.0,0.02364159081868124,8.271870805781859e-07,7.134079143123955e-09,8.784625930420726e-06,9.582739342230832e-07,2.1386811062043976e-08,1.534214803540015e-08,5.421796802217794e-06,1.6289502492993388e-05,0.000322457066552892,1.1661490132579768e-07,1.667351455414557e-06
1.1725807109457086e-06,0.05595639656,0.054,0.0,0.0,0.0057069083398353275,0.8665162652055753,0.0029716636627218807,0.000816073617256417,1.5593683067025726e-10,0.06400924650551236,0.0,0.023656667427283014,8.254679412019144e-07,7.094096862131142e-09,8.756455304837464e-06,9.538007337278413e-07,2.1342400221727234e-08,1.5309495921970826e-08,5.410164206119253e-06,1.6264918875386318e-05,0.0003228367721372795,1.160178289498786e-07,1.6632445908309586e-06
1.1767041155087958e-06,0.05595639656,0.054,0.0,0.0,0.005691639305608737,0.8665068139098075,0.0029752216972030393,0.0008170948889476475,1.5672596692580745e-10,0.06400690513781404,0.0,0.02367165817241642,8.237579007196493e-07,7.054473614264224e-09,8.728468468695043e-06,9.493642449287712e-07,2.1298224412601645e-08,1.5277000856691054e-08,5.398592101585746e-06,1.6240413747873267e-05,0.00032321516506734035,1.1542541411549069e-07,1.659157602727917e-06
1.180827520071883e-06,0.05595639656,0.054,0.0,0.0,0.005676456235268736,0.8664974131484824,0.0029787650216257047,0.0008181118018081985,1.575160121600229e-10,0.06400457337638625,0.0,0.023686563782991166,8.220568860104569e-07,7.0152050167909064e-09,8.70066365318696e-06,9.44964048516447e-07,2.1254281743708857e-08,1.5244661704099274e-08,5.387080011170614e-06,1.6215986896836286e-05,0.0003235922550633734,1.1483760852061792e-07,1.6550903526742056e-06
1.1849509246349704e-06,0.05595639656,0.054,0.0,0.0,0.005661358401914259,0.8664880625026631,0.0029822937438044863,0.0008191243876453817,1.5830696322505233e-10,0.06400225115128771,0.0,0.023701384979667773,8.203648247409567e-07,6.9762867537015905e-09,8.67303911189252e-06,9.405997312816538e-07,2.121057036116416e-08,1.5212477339572124e-08,5.375627462437962e-06,1.6191638106313768e-05,0.0003239680517421164,1.1425436448566304e-07,1.6510427034613091e-06
1.1890743291980576e-06,0.05595639656,0.054,0.0,0.0,0.005646345086847088,0.8664787615580803,0.002985807970456094,0.000820132677946331,1.590988169963743e-10,0.06399993839328466,0.0,0.023716122474974278,8.18681645338887e-07,6.937714576424425e-09,8.64559312043475e-06,9.36270886012493e-07,2.1167088405303007e-08,1.5180446649174085e-08,5.364233987897583e-06,1.616736715809743e-05,0.0003243425646181583,1.136756349438993e-07,1.6470145190910087e-06
1.1931977337611449e-06,0.05595639656,0.054,0.0,0.0,0.005631415579456114,0.8664695099050677,0.002989307807213504,0.0008211367038820804,1.598915703725482e-10,0.0639976350338414,0.0,0.023730776973420988,8.170072769890832e-07,6.899484301348311e-09,8.618323976131468e-06,9.319771113821308e-07,2.1123834036008973e-08,1.514856852942624e-08,5.35289912494095e-06,1.6143173831826667e-05,0.00032471580310532936,1.1310137343209517e-07,1.6430056647631167e-06
1.1973211383242321e-06,0.05595639656,0.054,0.0,0.0,0.00561656917710351,0.8664603071384962,0.0029927933586399035,0.0008221364963115759,1.606852202749692e-10,0.06399534100511181,0.0,0.02374534917161318,8.153416496398459e-07,6.861591806992841e-09,8.591229997651634e-06,9.277180118444297e-07,2.1080805469678673e-08,1.511684188731674e-08,5.341622415778103e-06,1.611905790508019e-05,0.00032508777651805797,1.1253153408130472e-07,1.6390160068633474e-06
1.2014445428873194e-06,0.05595639656,0.054,0.0,0.0,0.0056018051850129065,0.8664511528577121,0.0029962647282424583,0.0008231320857856302,1.6147976364762573e-10,0.06399305623993025,0.0,0.02375983975836213,8.136846939743568e-07,6.824033036113654e-09,8.564309524695725e-06,9.234931975425115e-07,2.1038000907633234e-08,1.5085265640216884e-08,5.330403407375585e-06,1.6095019153465192e-05,0.0003254584940727122,1.1196607160782277e-07,1.635045412951317e-06
1.2055679474504066e-06,0.05595639656,0.054,0.0,0.0,0.00558712291615942,0.8664420466664745,0.0029997220184858507,0.0008241235025508142,1.62275197456861e-10,0.0639907806718029,0.0,0.02377424941479398,8.120363413920543e-07,6.786803993985854e-09,8.537560917671553e-06,9.193022842048003e-07,2.0995418546426587e-08,1.505383871554576e-08,5.319241651395242e-06,1.6071057350704073e-05,0.00032582796488892743,1.1140494130429368e-07,1.6310937517486425e-06
1.2096913520134939e-06,0.05595639656,0.054,0.0,0.0,0.005572521691161462,0.8664329881728954,0.0030031653308055435,0.0008251107765532903,1.6307151869113742e-10,0.06398851423489954,0.0,0.023788578814457,8.103965240297679e-07,6.749900742881838e-09,8.51098255736007e-06,9.151448930389716e-07,2.095305667419529e-08,1.5022560050797125e-08,5.308136704134004e-06,1.6047172268718656e-05,0.0003261961979908986,1.1084809903097937e-07,1.6271608931271644e-06
1.2138147565765811e-06,0.05595639656,0.054,0.0,0.0,0.005558000838174453,0.866423976989378,0.0030065947656209456,0.0008260939374425886,1.6386872436080397e-10,0.06398625686404479,0.0,0.023802828623426947,8.087651747441264e-07,6.713319405843584e-09,8.484572844611397e-06,9.110206506494462e-07,2.0910913567125245e-08,1.4991428593612034e-08,5.297088126464576e-06,1.602336367771228e-05,0.00032656320230864996,1.1029550120717781e-07,1.623246708097303e-06
1.2179381611396684e-06,0.05595639656,0.054,0.0,0.0,0.005543559692786304,0.8664150127325595,0.0030100104223483607,0.0008270730145753246,1.6466681149786715e-10,0.0639840084947101,0.0,0.023816999500410756,8.071422270663068e-07,6.677056167886695e-09,8.458330200052115e-06,9.069291889483367e-07,2.0868987434635113e-08,1.496044330129341e-08,5.286095483777012e-06,1.5999631346249366e-05,0.0003269289866793037,1.0974710480279447e-07,1.6193510687965384e-06
1.2220615657027556e-06,0.05595639656,0.054,0.0,0.0,0.0055291975979145465,0.8664060950232522,0.0030134123994136008,0.0008280480370188613,1.6546577715576466e-10,0.06398176906300541,0.0,0.02383109209684836,8.055276152273935e-07,6.6411072654547224e-09,8.432253063761356e-06,9.028701450447571e-07,2.082727662750558e-08,1.4929603140737176e-08,5.275158345921123e-06,1.5975975041332866e-05,0.0003272935598483178,1.0920286733005814e-07,1.6154738484779972e-06
