Time (s),Volume (m^3),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),OX(10),H2NX(28),HX(9),H3NX(29),HNX(49),HOX(13),H2OX(14),NX(59)
1.13050626934247e-10,0.05595639656,0.054,0.0,0.0,0.02971786761764607,0.8799928405238063,2.369142445465485e-10,0.0,0.0,0.06599707842675824,0.0,1.431780487178712e-05,1.5160838639094857e-06,1.7193850735257959e-06,1.3032220226237831e-06,1.02110514370414e-07,9.046908705370825e-10,5.910996203833907e-12,1.568407411773976e-10
1.1521919660835348e-10,0.05595639656,0.054,0.0,0.0,0.029717535056957626,0.8799927032758909,2.534486697313129e-10,0.0,0.0,0.06599703802296596,0.0,1.459225639010117e-05,1.5253280158637334e-06,1.737062673315084e-06,1.3301402669338857e-06,1.0634002597131222e-07,9.320870954913281e-10,6.292803781376673e-12,1.6872518241855067e-10
1.1738776628245993e-10,0.05595639656,0.054,0.0,0.0,0.029717203391563578,0.8799925660310646,2.7072169212040807e-10,0.0,0.0,0.06599699806981886,0.0,1.4866700871969753e-05,1.5340350802536375e-06,1.7543025405862819e-06,1.357094750268793e-06,1.1061918167252752e-07,9.595893577803454e-10,6.6883776550404845e-12,1.8116882697788197e-10
1.195563359565664e-10,0.05595639656,0.054,0.0,0.0,0.02971687259510347,0.8799924287893189,2.887463924159109e-10,0.0,0.0,0.06599695855413822,0.0,1.5141138327541183e-05,1.5422236132430127e-06,1.7711178536844631e-06,1.3840827779999106e-06,1.1494529180938993e-07,9.871907527055934e-10,7.097760033919769e-12,1.9417862542945322e-10
1.2172490563067287e-10,0.05595639656,0.054,0.0,0.0,0.029716542641528083,0.8799922915506464,3.0753562466892257e-10,0.0,0.0,0.06599691946289993,0.0,1.5415568766204806e-05,1.5499119045891357e-06,1.7875216347697242e-06,1.41110171171548e-06,1.1931572269241222e-07,1.0148848814155907e-09,7.520988133172835e-12,2.0776096626555692e-10
1.2389347530477934e-10,0.05595639656,0.054,0.0,0.0,0.02971621350514464,0.8799921543150389,3.2710202636402725e-10,0.0,0.0,0.0659968807832574,0.0,1.568999219661027e-05,1.5571179480279783e-06,1.8035267272082475e-06,1.4381489727017533e-06,1.2372790009288745e-07,1.042665826958571e-09,7.958094890385705e-12,2.2192168665832655e-10
1.2606204497888581e-10,0.05595639656,0.054,0.0,0.0,0.02971588516065668,0.8799920170824893,3.4745802893702987e-10,0.0,0.0,0.0659968425025613,0.0,1.5964408626687353e-05,1.5638594154904243e-06,1.819145775672158e-06,1.465222044861931e-06,1.281793121654058e-07,1.0705281304251334e-09,8.409109638397598e-12,2.366660848369865e-10
1.2823061465299228e-10,0.05595639656,0.054,0.0,0.0,0.029715557583198778,0.8799918798529902,3.6861586840278255e-10,0.0,0.0,0.06599680460837706,0.0,1.6238818063665843e-05,1.5701536349133065e-06,1.834391208801906e-06,1.4923184771183655e-06,1.3266751185264672e-07,1.098466767504196e-09,8.874058728101651e-12,2.519989336949755e-10
1.3039918432709875e-10,0.05595639656,0.054,0.0,0.0,0.029715230748366676,0.8799917426265343,3.905875959475046e-10,0.0,0.0,0.06599676708849997,0.0,1.651322051409554e-05,1.5760175711970628e-06,1.8492752241245515e-06,1.5194358853689924e-06,1.371901188436312e-07,1.1264771255377554e-09,9.352966107161344e-12,2.679244952953325e-10
1.3256775400120522e-10,0.05595639656,0.054,0.0,0.0,0.029714904632243428,0.8799916054031153,4.133850885658095e-10,0.0,0.0,0.06599672993096817,0.0,1.6787615983866288e-05,1.581467810035683e-06,1.863809775030658e-06,1.5465719540363784e-06,1.4174482112412187e-07,1.1545549810118211e-09,9.845853860450763e-12,2.844465362028219e-10
1.347363236753117e-10,0.05595639656,0.054,0.0,0.0,0.02971457921142022,0.8799914681827266,4.370200597804375e-10,0.0,0.0,0.06599669312407304,0.0,1.7062004478228207e-05,1.5865205453971738e-06,1.8780065603691729e-06,1.5737244370998437e-06,1.4632937600948963e-07,1.1826964775329641e-09,1.0352742704254077e-11,3.015683438449615e-10
1.3690489334941817e-10,0.05595639656,0.054,0.0,0.0,0.02971425446301802,0.8799913309653615,4.615040702411777e-10,0.0,0.0,0.06599665665637025,0.0,1.733638600181117e-05,1.591191566441045e-06,1.8918770136441105e-06,1.600891159210353e-06,1.5094161126055614e-07,1.2108981045214747e-09,1.0873652458498349e-11,3.1929274262894216e-10
1.3907346302352464e-10,0.05595639656,0.054,0.0,0.0,0.029713930364700707,0.8799911937510142,4.868485382797656e-10,0.0,0.0,0.06599662051668607,0.0,1.7610760558645254e-05,1.5954962503354373e-06,1.905432296460735e-06,1.6280700159791958e-06,1.555794253721613e-07,1.2391566759676936e-09,1.140860245791561e-11,3.3762211147718706e-10
1.412420326976311e-10,0.05595639656,0.054,0.0,0.0,0.029713606894683088,0.8799910565396785,5.130647500188252e-10,0.0,0.0,0.0659965846941217,0.0,1.7885128152180466e-05,1.5994495585817406e-06,1.9186832945325335e-06,1.6552589737935689e-06,1.6024078738802207e-07,1.2674693105618858e-09,1.1957611897613538e-11,3.565584017189258e-10
1.4341060237173758e-10,0.05595639656,0.054,0.0,0.0,0.029713284031743725,0.8799909193313487,5.401638696947166e-10,0.0,0.0,0.06599654917805942,0.0,1.8159488785305203e-05,1.6030660300343541e-06,1.931640611294432e-06,1.6824560700884625e-06,1.649237371727678e-07,1.295833412707171e-09,1.2520700205851441e-11,3.761031543545186e-10
1.4557917204584405e-10,0.05595639656,0.054,0.0,0.0,0.029712961755232047,0.8799907821260193,5.6815694947004e-10,0.0,0.0,0.06599651395816632,0.0,1.8433842460364983e-05,1.6063597777974151e-06,1.9443145643561164e-06,1.7096594130996807e-06,1.6962638516477044e-07,1.3242466539917354e-09,1.3097887340916349e-11,3.9625751759560764e-10
1.4774774171995052e-10,0.05595639656,0.054,0.0,0.0,0.02971264004506946,0.8799906449236852,5.97054938817709e-10,0.0,0.0,0.06599647902439475,0.0,1.870818917918196e-05,1.6093444902377088e-06,1.956715184962795e-06,1.7368671810621247e-06,1.7434691157357793e-07,1.3527069547575471e-09,1.3689194047779825e-11,4.170222648106166e-10
1.4991631139405699e-10,0.05595639656,0.054,0.0,0.0,0.02971231888174952,0.879990507724341,6.268686937974795e-10,0.0,0.0,0.06599644436698261,0.0,1.898252894307307e-05,1.6120334326243991e-06,1.968852217923975e-06,1.7640776213293622e-06,1.7908356549865693e-07,1.381212467065588e-09,1.4294642092872115e-11,4.383978123739492e-10
1.5208488106816346e-10,0.05595639656,0.054,0.0,0.0,0.029711998246340198,0.8799903705279815,6.576089863112666e-10,0.0,0.0,0.06599640997645441,0.0,1.925686175286719e-05,1.614439447324738e-06,1.9807351205020045e-06,1.7912890496954897e-06,1.8383466425103698e-07,1.409761558655008e-09,1.4914254492144143e-11,4.6038423715580226e-10
1.5425345074226993e-10,0.05595639656,0.054,0.0,0.0,0.029711678120481387,0.8799902333346022,6.892865128355042e-10,0.0,0.0,0.06599637584361982,0.0,1.9531187608922473e-05,1.6165749572034211e-06,1.992373063671233e-06,1.8184998493006116e-06,1.8859859225820702e-07,1.4383527972816206e-09,1.554805568553321e-11,4.829812939116241e-10
1.564220204163764e-10,0.05595639656,0.054,0.0,0.0,0.029711358486379465,0.8799900961441983,7.219119023907185e-10,0.0,0.0,0.06599634195957148,0.0,1.9805506511143386e-05,1.6184519709511925e-06,2.003774934848072e-06,1.8457084693074531e-06,1.9337379974049998e-07,1.4669849360289508e-09,1.619607165970696e-11,5.06188432007576e-10
1.5859059009048287e-10,0.05595639656,0.054,0.0,0.0,0.02971103932680437,0.8799899589567652,7.554957251429381e-10,0.0,0.0,0.06599630831568297,0.0,2.007981845899667e-05,1.6200820867595814e-06,2.014949339363131e-06,1.8729134237762985e-06,1.98158801585667e-07,1.4956568992348065e-09,1.6858330104740833e-11,5.300048126530125e-10
1.6075915976458934e-10,0.05595639656,0.054,0.0,0.0,0.029710720625081365,0.8799898217722989,7.900484996454107e-10,0.0,0.0,0.06599627490360513,0.0,2.0354123451528143e-05,1.621476499508432e-06,2.0259046046128145e-06,1.9001132901233093e-06,2.0295217580725284e-07,1.5243677685934445e-09,1.753486050587233e-11,5.544293249287017e-10
1.629277294386958e-10,0.05595639656,0.054,0.0,0.0,0.029710402365082367,0.879989684590795,8.255806999217284e-10,0.0,0.0,0.06599624171526158,0.0,2.062842148737785e-05,1.6226460081467279e-06,2.036648784376525e-06,1.927306707566094e-06,2.0775256199027142e-07,1.553116770890106e-09,1.8225694212542143e-11,5.794606014754216e-10
1.6509629911280228e-10,0.05595639656,0.054,0.0,0.0,0.02971008453121923,0.8799895474122493,8.621027630098036e-10,0.0,0.0,0.06599620874284537,0.0,2.090271256479462e-05,1.6236010218904893e-06,2.0471896622297277e-06,1.954492375708739e-06,2.1255865987633912e-07,1.5819032661643037e-09,1.8930864530784888e-11,6.050970346060949e-10
1.6726486878690875e-10,0.05595639656,0.054,0.0,0.0,0.029709767108433,0.8799894102366584,8.996250951884955e-10,0.0,0.0,0.06599617597881367,0.0,2.1176996681650703e-05,1.6243515688736615e-06,2.057534756881957e-06,1.981669052863613e-06,2.17369227686039e-07,1.6107267363936088e-09,1.965040674524341e-11,6.313367908309036e-10
1.6943343846101522e-10,0.05595639656,0.054,0.0,0.0,0.029709450082186565,0.879989273064018,9.381580792105627e-10,0.0,0.0,0.06599614341588406,0.0,2.1451273835454937e-05,1.6249073027286308e-06,2.067691325904599e-06,2.0088355546032346e-06,2.2218308067126456e-07,1.6395867752900212e-09,2.03843581695447e-11,6.581778265009008e-10
1.716020081351217e-10,0.05595639656,0.054,0.0,0.0,0.02970913343845114,0.8799891358943247,9.77712079402363e-10,0.0,0.0,0.06599611104702781,0.0,2.172554402336772e-05,1.6252775130105201e-06,2.0776663724800136e-06,2.035990751901478e-06,2.269990892575699e-07,1.6684830772925724e-09,2.113275814607831e-11,6.856179009187485e-10
1.7377057780922816e-10,0.05595639656,0.054,0.0,0.0,0.029708817163694293,0.879988998727575,1.0182974469507909e-09,0.0,0.0,0.06599607886546399,0.0,2.199980724221373e-05,1.6254711345960624e-06,2.087466651391541e-06,2.0631335694089745e-06,2.3181617732087193e-07,1.6974154286499604e-09,2.1895648032381405e-11,7.136545894549073e-10
1.7593914748333463e-10,0.05595639656,0.054,0.0,0.0,0.029708501244869633,0.8799888615637653,1.0599245259027785e-09,0.0,0.0,0.0659960468646541,0.0,2.2274063488494058e-05,1.6254967560899801e-06,2.0970986742191053e-06,2.090262983827517e-06,2.3663332056280876e-07,1.7263836987576419e-09,2.2673071225256535e-11,7.422852975114797e-10
1.781077171574411e-10,0.05595639656,0.054,0.0,0.0,0.029708185669404946,0.8799887244028929,1.1026036578934562e-09,0.0,0.0,0.0659960150382965,0.0,2.2548312758398063e-05,1.6253626290169741e-06,2.106568715250505e-06,2.117378022250529e-06,2.4144954485303176e-07,1.7553878323341646e-09,2.3465073110649595e-11,7.715072726075838e-10
1.8027628683154757e-10,0.05595639656,0.054,0.0,0.0,0.0297078704251911,0.8799885872449542,1.146345187813778e-09,0.0,0.0,0.0659959833803205,0.0,2.2822555047814784e-05,1.6250766766846868e-06,2.1158828170596656e-06,2.1444777605013547e-06,2.462639245685912e-07,1.7844278415221756e-09,2.4271701071998072e-11,8.013176177013865e-10
1.8244485650565404e-10,0.05595639656,0.054,0.0,0.0,0.029707555500567667,0.8799884500899461,1.1911594666096007e-09,0.0,0.0,0.06599595188487951,0.0,2.3096790352345447e-05,1.6246465048511699e-06,2.1250467977048405e-06,2.1715613213803604e-06,2.510755808440962e-07,1.81350379813885e-09,2.5093004405567236e-11,8.317133005535756e-10
1.846134261797605e-10,0.05595639656,0.054,0.0,0.0,0.029707240884312335,0.879988312937866,1.2370568575737952e-09,0.0,0.0,0.06599592054634551,0.0,2.3371018667312816e-05,1.6240794102529385e-06,2.134066256012945e-06,2.1986278730248615e-06,2.558836799321715e-07,1.8426158275408136e-09,2.5929034312643943e-11,8.626911676634904e-10
1.8678199585386698e-10,0.05595639656,0.054,0.0,0.0,0.029706926565624514,0.8799881757887107,1.2840477365077555e-09,0.0,0.0,0.06599588935930104,0.0,2.364523998777437e-05,1.6233823922854893e-06,2.1429465797999688e-06,2.2256766271619694e-06,2.6068743146136194e-07,1.871764101140962e-09,2.6779843826917653e-11,8.942479498599534e-10
1.8895056552797345e-10,0.05595639656,0.054,0.0,0.0,0.02970661253411644,0.8799880386424777,1.3321424988582104e-09,0.0,0.0,0.06599585831853462,0.0,2.391945430852888e-05,1.6225621605169727e-06,2.1516929503424115e-06,2.2527068375706204e-06,2.654860868979907e-07,1.900948832555432e-09,2.7645487760952628e-11,9.263802770884803e-10
1.9111913520207992e-10,0.05595639656,0.054,0.0,0.0,0.02970629877980043,0.8799879014991643,1.3813515624643988e-09,0.0,0.0,0.06599582741903458,0.0,2.4193661624126715e-05,1.6216251441295668e-06,2.1603103487228255e-06,2.279717798517366e-06,2.702789379850845e-07,1.9301702717615625e-09,2.8526022646772975e-11,9.590846870291442e-10
1.932877048761864e-10,0.05595639656,0.054,0.0,0.0,0.029705985293076217,0.879987764358768,1.4316853709353888e-09,0.0,0.0,0.0659957966559825,0.0,2.4467861928879444e-05,1.620577501497285e-06,2.1688035622018546e-06,2.3067088431370278e-06,2.750653151256542e-07,1.959428699704405e-09,2.942150666506896e-11,9.923576347268172e-10
1.9762484422439933e-10,0.05595639656,0.054,0.0,0.0,0.02970535908585583,0.879987490086717,1.5357691298313164e-09,0.0,0.0,0.06599573552087412,0.0,2.5016241481962626e-05,1.6181736765113445e-06,2.185435656008825e-06,2.360628701218406e-06,2.8461615344987814e-07,2.018057769557969e-09,3.125756276313527e-11,1.0605945828282224e-09
2.004722760336834e-10,0.05595639656,0.054,0.0,0.0,0.02970494849484806,0.8799873100271333,1.6066122120714664e-09,0.0,0.0,0.06599569565414623,0.0,2.5376249994399035e-05,1.6163890264893105e-06,2.196111611381746e-06,2.395981414980948e-06,2.908688040859687e-07,2.0566315200385395e-09,3.2495860363728485e-11,1.1066081271401857e-09
2.0331970784296745e-10,0.05595639656,0.054,0.0,0.0,0.029704538300956308,0.8799871299725615,1.679472708058556e-09,0.0,0.0,0.06599565599040708,0.0,2.5736246372844945e-05,1.61445445961492e-06,2.206605480977994e-06,2.4312955407325885e-06,2.971060182875526e-07,2.0952715584170003e-09,3.376039420302374e-11,1.1535741823076774e-09
2.0616713965225151e-10,0.05595639656,0.054,0.0,0.0,0.02970412848674473,0.8799869499229969,1.7543746666329503e-09,0.0,0.0,0.06599561652089388,0.0,2.6096230601808352e-05,1.61238093209773e-06,2.2169259522846213e-06,2.466569990485737e-06,3.033266994422843e-07,2.1339787376897216e-09,3.505131370895571e-11,1.2014839989033743e-09
2.0901457146153557e-10,0.05595639656,0.054,0.0,0.0,0.029703719035693313,0.8799867698784352,1.8313422539705096e-09,0.0,0.0,0.06599557723730085,0.0,2.6456202665244137e-05,1.6101787687338328e-06,2.2270812546208927e-06,2.5018037637162884e-06,3.0952983785000903e-07,2.1727539308353783e-09,3.636877166711159e-11,1.2503287217220772e-09
2.1186200327081964e-10,0.05595639656,0.054,0.0,0.0,0.02970330993215362,0.8799865898388717,1.9103997591349743e-09,0.0,0.0,0.0659955381317574,0.0,2.681616254658305e-05,1.607857695063285e-06,2.237079181284587e-06,2.5369959423088442e-06,3.1571450568332614e-07,2.211598017763413e-09,3.771292419579512e-11,1.3000994116961146e-09
2.1505818522625363e-10,0.05595639656,0.054,0.0,0.0,0.029702851117708314,0.8799863877542199,2.0016599652182004e-09,0.0,0.0,0.06599549443947936,0.0,2.7220195364055788e-05,1.6051220221570509e-06,2.248123305452316e-06,2.576447830549983e-06,3.2263360999457644e-07,2.2552828426692477e-09,3.925370318082959e-11,1.3570578271975976e-09
2.1825436718168763e-10,0.05595639656,0.054,0.0,0.0,0.02970239270269397,0.879986185675855,2.0956188861258674e-09,0.0,0.0,0.06599545095219952,0.0,2.7624212786206293e-05,1.6022601889492729e-06,2.2589882690076208e-06,2.6158451749398493e-06,3.2952727767632943e-07,2.299056814862163e-09,4.082854515799866e-11,1.4151587930442334e-09
2.2145054913712162e-10,0.05595639656,0.054,0.0,0.0,0.02970193466852564,0.8799859836037713,2.192311475200906e-09,0.0,0.0,0.06599540766055675,0.0,2.802821478745419e-05,1.5992835274773149e-06,2.269683319861395e-06,2.655187004457528e-06,3.3639452169332087e-07,2.342921144956207e-09,4.2437682377846724e-11,1.4743894845219955e-09
2.2464673109255562e-10,0.05595639656,0.054,0.0,0.0,0.029701476997738743,0.8799857815379638,2.2917729084910375e-09,0.0,0.0,0.06599536455574914,0.0,2.8432201341537882e-05,1.5962026092726598e-06,2.2802171455262608e-06,2.6944724491079303e-06,3.4323445528505406e-07,2.386877007919639e-09,4.408135030973003e-11,1.5347370683428146e-09
2.2784291304798961e-10,0.05595639656,0.054,0.0,0.0,0.029701019673925622,0.8799855794784275,2.3940385883673443e-09,0.0,0.0,0.06599532162950228,0.0,2.883617242154938e-05,1.5930272907780473e-06,2.2905979048270647e-06,2.7337007330025447e-06,3.5004628507404207e-07,2.4309255347513347e-09,4.575978710688765e-11,1.5961887275488093e-09
2.310390950034236e-10,0.05595639656,0.054,0.0,0.0,0.02970056268167534,0.8799853774251577,2.49914414644223e-09,0.0,0.0,0.06599527887403937,0.0,2.9240127999966557e-05,1.5897667564367117e-06,2.300833258047175e-06,2.772871167825687e-06,3.568293045592847e-07,2.475067805786981e-09,4.747323313508654e-11,1.6587316842831139e-09
2.3423527695885763e-10,0.05595639656,0.054,0.0,0.0,0.029700106006516316,0.8799851753781497,2.6071254455057305e-09,0.0,0.0,0.0659952362820524,0.0,2.9644068048683966e-05,1.5864295596165163e-06,2.3109303956427104e-06,2.811983146670336e-06,3.63582887979146e-07,2.5193048449275697e-09,4.922193049065929e-11,1.7223532202789927e-09
2.3743145891429165e-10,0.05595639656,0.054,0.0,0.0,0.02969964963486153,0.8799849733373994,2.718018580431954e-09,0.0,0.0,0.0659951938466749,0.0,3.0047992539042544e-05,1.583023661492281e-06,2.3208960656333305e-06,2.851036138236225e-06,3.7030648453647985e-07,2.563637614293747e-09,5.100612260629264e-11,1.7870406948248112e-09
2.4062764086972567e-10,0.05595639656,0.054,0.0,0.0,0.029699193553956484,0.8799847713029028,2.831859878161617e-09,0.0,0.0,0.06599515156145605,0.0,3.045190144185764e-05,1.5795564679207196e-06,2.3307365996727875e-06,2.890029681374656e-06,3.7699961297028865e-07,2.608067009936437e-09,5.282605387506122e-11,1.8527815605048974e-09
2.438238228251597e-10,0.05595639656,0.054,0.0,0.0,0.029698737751829723,0.8799845692746557,2.9486858970055897e-09,0.0,0.0,0.06599510942033576,0.0,3.0855794727445055e-05,1.5760348643206444e-06,2.3404579377826267e-06,2.9289633799653724e-06,3.8366185645907666e-07,2.652593858779459e-09,5.468196928748247e-11,1.9195633770694853e-09
2.470200047805937e-10,0.05595639656,0.054,0.0,0.0,0.02969828221724608,0.8799843672526543,3.068533425354095e-09,0.0,0.0,0.06599506741762148,0.0,3.125967236564544e-05,1.5724652486068482e-06,2.350065651766555e-06,2.967836898109755e-06,3.9029285784003367e-07,2.697218916599531e-09,5.657411405245722e-11,1.987373823688623e-09
2.5021618673602774e-10,0.05595639656,0.054,0.0,0.0,0.02969782693966236,0.8799841652368947,3.1914394798258285e-09,0.0,0.0,0.06599502554796613,0.0,3.166353432584737e-05,1.5688535622652056e-06,2.359564967364076e-06,3.0066499556256132e-06,3.9689231512928913e-07,2.7419428666036422e-09,5.850273323618639e-11,2.0562007096776167e-09
2.5341236869146176e-10,0.05595639656,0.054,0.0,0.0,0.029697371909185484,0.8799839632273737,3.3174413028656573e-09,0.0,0.0,0.06599498380634705,0.0,3.206738057700939e-05,1.565205319663919e-06,2.3689607852091397e-06,3.0454023238288503e-06,4.034599773285097e-07,2.7867663184426683e-09,6.046807143745447e-11,2.126031983754629e-09
2.566085506468958e-10,0.05595639656,0.054,0.0,0.0,0.02969691711653288,0.8799837612240881,3.446576359860876e-09,0.0,0.0,0.06599494218804633,0.0,3.247121108768079e-05,1.5615256356819425e-06,2.3782577006458614e-06,3.0840938215874484e-06,4.099956405032788e-07,2.8316898077081525e-09,6.24703725008704e-11,2.19685574193551e-09
2.598047326023298e-10,0.05595639656,0.054,0.0,0.0,0.029696462552995056,0.8799835592270341,3.578882335851892e-09,0.0,0.0,0.06599490068863216,0.0,3.287502582602128e-05,1.557819251723466e-06,2.387460022441445e-06,3.122724311633349e-06,4.1649914411876373e-07,2.876713795976968e-09,6.450987924501706e-11,2.2686602342119035e-09
2.630009145577638e-10,0.05595639656,0.054,0.0,0.0,0.029696008210400346,0.8799833572362091,3.714397131897484e-09,0.0,0.0,0.06599485930394106,0.0,3.327882475981948e-05,1.5540905601870966e-06,2.3965717904370847e-06,3.1612936971181196e-06,4.229703676185334e-07,2.9218386713302586e-09,6.658683319495552e-11,2.3414338701500476e-09
2.6619709651319784e-10,0.05595639656,0.054,0.0,0.0,0.029695554081081668,0.8799831552516095,3.853158861126264e-09,0.0,0.0,0.06599481803006152,0.0,3.368260785651038e-05,1.5503436274639383e-06,2.4055967921840265e-06,3.1998019183987634e-06,4.294092272328354e-07,2.9670647492125197e-09,6.87014743258662e-11,2.4151652235160055e-09
2.6939327846863187e-10,0.05595639656,0.054,0.0,0.0,0.02969510015784516,0.8799829532732326,3.995205844505455e-09,0.0,0.0,0.06599477686331823,0.0,3.408637508319213e-05,1.5465822155414695e-06,2.4145385786155764e-06,3.2382489500404777e-06,4.358156730031512e-07,3.0123922735401665e-09,7.085404083050359e-11,2.4898430360100828e-09
2.725894604240659e-10,0.05595639656,0.054,0.0,0.0,0.029694646433940725,0.8799827513010754,4.1405766063663835e-09,0.0,0.0,0.06599473580025729,0.0,3.449012640664184e-05,1.5428098022874763e-06,2.423400478804122e-06,3.2766347980237024e-06,4.42189686010344e-07,3.0578214180396384e-09,7.304476891131995e-11,2.5654562201890286e-09
2.757856423794999e-10,0.05595639656,0.054,0.0,0.0,0.029694192903034263,0.8799825493351355,4.2893098697291e-09,0.0,0.0,0.06599469483763255,0.0,3.4893861793330484e-05,1.5390296004836433e-06,2.432185613848614e-06,3.3149594971432773e-06,4.4853127579422883e-07,3.103352287809795e-09,7.527389258872621e-11,2.641993861657265e-09
2.7898182433493393e-10,0.05595639656,0.054,0.0,0.0,0.029693739559181528,0.8799823473754099,4.441444551459075e-09,0.0,0.0,0.0659946539723924,0.0,3.529758120943729e-05,1.5352445756749745e-06,2.4408969099355834e-06,3.3532231085880826e-06,4.5484047795291836e-07,3.1489849210772373e-09,7.754164351893378e-11,2.7194452206064276e-09
2.8217800629036795e-10,0.05595639656,0.054,0.0,0.0,0.029693286396803648,0.8799821454218961,4.597019757279722e-09,0.0,0.0,0.06599461320166762,0.0,3.5701284620863135e-05,1.5314574628994413e-06,2.4495371106161243e-06,3.391425717690053e-06,4.611173519108369e-07,3.194719291094051e-09,7.98482508228801e-11,2.797799732774317e-09
2.8537418824580197e-10,0.05595639656,0.054,0.0,0.0,0.029692833410664022,0.8799819434745917,4.756074776662397e-09,0.0,0.0,0.0659945725227598,0.0,3.610497199324357e-05,1.5276707823608103e-06,2.4581087883407803e-06,3.429567431831976e-06,4.673619788448257e-07,3.2405553081371237e-09,8.21939409305732e-11,2.8770470098851565e-09
2.88570370201236e-10,0.05595639656,0.054,0.0,0.0,0.02969238059584668,0.8799817415334938,4.918649077618017e-09,0.0,0.0,0.06599453193313065,0.0,3.650864329196104e-05,1.523886854105343e-06,2.466614355293105e-06,3.4676483785040515e-06,4.735744597583014e-07,3.286492821587586e-09,8.457893744151941e-11,2.957176839626645e-09
2.9176655215667e-10,0.05595639656,0.054,0.0,0.0,0.029691927947735963,0.8799815395986006,5.084782301414159e-09,0.0,0.0,0.06599449143039172,0.0,3.6912298482156595e-05,1.5201078117601203e-06,2.4750560735607596e-06,3.5056687034996696e-06,4.79754913693954e-07,3.332531622077103e-09,8.700346099790369e-11,3.0381791852155355e-09
2.9496273411210404e-10,0.05595639656,0.054,0.0,0.0,0.029691475461997418,0.8799813376699092,5.25451425723734e-09,0.0,0.0,0.065994451012295,0.0,3.731593752874111e-05,1.516335615387759e-06,2.483436064681025e-06,3.5436285692414057e-06,4.859034760759861e-07,3.378671443683795e-09,8.946772916752359e-11,3.1200441846001403e-09
2.9815891606753806e-10,0.05595639656,0.054,0.0,0.0,0.02969102313455992,0.8799811357474177,5.427884916815576e-09,0.0,0.0,0.0659944106767238,0.0,3.7719560396405925e-05,1.5125720635096404e-06,2.491756318595992e-06,3.581528153228727e-06,4.920202971733969e-07,3.4249119661566263e-09,9.197195633625453e-11,3.2027621493441695e-09
3.013550980229721e-10,0.05595639656,0.054,0.0,0.0,0.02969057096159886,0.8799809338311237,5.6049344090147485e-09,0.0,0.0,0.06599437042168468,0.0,3.812316704963305e-05,1.5088188043473626e-06,2.5000187020512155e-06,3.619367646599375e-06,4.981055406762867e-07,3.4712528171497773e-09,9.451635361114412e-11,3.28632356323185e-09
3.045512799784061e-10,0.05595639656,0.054,0.0,0.0,0.029690118939520435,0.879980731921025,5.785703014422406e-09,0.0,0.0,0.06599433024529928,0.0,3.8526757452704966e-05,1.5050773463297626e-06,2.5082249664701436e-06,3.6571472527968594e-06,5.041593823776356e-07,3.517693574454452e-09,9.710112873415245e-11,3.370719080630199e-09
3.077474619338401e-10,0.05595639656,0.054,0.0,0.0,0.02968966706494687,0.8799805300171195,5.970231159932133e-09,0.0,0.0,0.06599429014579714,0.0,3.89303315697139e-05,1.501349067910389e-06,2.516376755335088e-06,3.6948671863369223e-06,5.101820089534412e-07,3.5642337682190576e-09,9.972648600516223e-11,3.455939524640988e-09
3.1094364388927414e-10,0.05595639656,0.054,0.0,0.0,0.02968921533470259,0.8799803281194054,6.1585594133395704e-09,0.0,0.0,0.06599425012150875,0.0,3.933388936457089e-05,1.4976352267378726e-06,2.5244756111039054e-06,3.7325276716663112e-06,5.161736168345423e-07,3.610872883148883e-09,1.0239262621285797e-10,3.5419758850720445e-09
3.1413982584470817e-10,0.05595639656,0.054,0.0,0.0,0.029688763745801282,0.8799801262278802,6.350728477958968e-09,0.0,0.0,0.06599421017085906,0.0,3.9737430801014324e-05,1.4939369682192884e-06,2.5325229816900114e-06,3.7701289421075387e-06,5.221344111638558e-07,3.6576103606761264e-09,1.050997465729812e-10,3.6288193162548126e-09
3.173360078001422e-10,0.05595639656,0.054,0.0,0.0,0.029688312295433738,0.8799799243425425,6.546779187267921e-09,0.0,0.0,0.06599417029236153,0.0,4.01409558426182e-05,1.4902553335144137e-06,2.5405202265319125e-06,3.8076712388837536e-06,5.280646048331453e-07,3.7044456010923307e-09,1.0784804067398221e-10,3.7164611347325076e-09
3.205321897555762e-10,0.05595639656,0.054,0.0,0.0,0.02968786098095653,0.8799797224633897,6.746752499587499e-09,0.0,0.0,0.06599413048461225,0.0,4.054446445280012e-05,1.4865912669966488e-06,2.5484686222771074e-06,3.845154810218178e-06,5.339644175938113e-07,3.7513779656373884e-09,1.1063769842981894e-10,3.804892816840624e-09
3.2372837171101023e-10,0.05595639656,0.054,0.0,0.0,0.02968740979988133,0.8799795205904202,6.950689492804459e-09,0.0,0.0,0.06599409074628493,0.0,4.0947956594828895e-05,1.4829456232143796e-06,2.556369368103813e-06,3.882579910502941e-06,5.398340752365386e-07,3.798406778540805e-09,1.1346890603921016e-10,3.894105996199403e-09
3.2692455366644425e-10,0.05595639656,0.054,0.0,0.0,0.029686958749864975,0.879979318723632,7.158631359141185e-09,0.0,0.0,0.06599405107612567,0.0,4.135143223183191e-05,1.479319173384574e-06,2.5642235907027135e-06,3.919946799532463e-06,5.456738088349705e-07,3.845531329011509e-09,1.1634184595061908e-10,3.984092461135799e-09
