Time (s),Volume (m^3),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),OX(10),H2NX(28),HX(9),H3NX(29),HNX(49),HOX(13),H2OX(14),NX(59),NOX2(76),NOX(27),N2X2(25),N2X(26),N2O2(46),O2X2(47)
5.759458895647402e-06,0.05595639656,0.054,0.0,0.0,0.0015935694925782694,0.8637443307844951,0.004380339179859999,0.0012001700131741575,1.3356179564679001e-09,0.06307740152642001,0.0,0.027614281018219743,3.319001395859333e-07,6.024628699208793e-10,2.099089336528517e-06,1.360438861019347e-07,8.589812896411028e-09,5.378285047720945e-09,2.0426158285728225e-06,7.1681814087045406e-06,0.0005095347477962089,9.183652871964128e-09,4.630829562619097e-07,1.6802436687298096e-25,4.844696654665529e-15
5.767504806574704e-06,0.05595639656,0.054,0.0,0.0,0.0015918318794482232,0.863742895126209,0.004381462694331329,0.0012004539375196845,1.3380289878956234e-09,0.06307665518766963,0.0,0.02761584478718259,3.3166470804314444e-07,6.012736277946325e-10,2.096647367450753e-06,1.3584490939791696e-07,8.583727958456899e-09,5.373449854052684e-09,2.041030619600549e-06,7.163024028727997e-06,0.0005097239468229213,9.163455069310886e-09,4.6255694798031657e-07,1.6863154301545159e-25,4.845245370943013e-15
5.775550717502007e-06,0.05595639656,0.054,0.0,0.0,0.0015900989064712475,0.8637414625969776,0.004382584616782199,0.001200737421152606,1.3404408955515195e-09,0.06307590990282248,0.0,0.027617404077601635,3.3142985255736784e-07,6.00088663941959e-10,2.09421222817005e-06,1.3564657674678752e-07,8.577660116660766e-09,5.368626852272949e-09,2.0394494191508546e-06,7.157878926694653e-06,0.0005099129459970214,9.14333403911864e-09,4.6203238161346946e-07,1.6924003549181384e-25,4.8457925466676296e-15
5.783596628429309e-06,0.05595639656,0.054,0.0,0.0,0.0015883705552569836,0.8637400331850459,0.004383704952232857,0.0012010204655280331,1.3428536784895376e-09,0.06307516566856432,0.0,0.027618958907506357,3.3119557093496055e-07,5.989080966684326e-10,2.0917838903779e-06,1.3544888512792513e-07,8.571603792912071e-09,5.36381600610753e-09,2.0378722121120743e-06,7.152746059315979e-06,0.0005101017458265572,9.123289386497591e-09,4.6150925148707374e-07,1.6984984525712285e-25,4.84633818790075e-15
5.791642539356612e-06,0.05595639656,0.054,0.0,0.0,0.0015866468075084674,0.8637386068787202,0.004384823705676535,0.001201303072094293,1.3452673357660103e-09,0.06307442248159605,0.0,0.02762050929482605,3.309618610199834e-07,5.977318237801853e-10,2.0893623259016076e-06,1.3525183154157169e-07,8.56556185326992e-09,5.359017252097822e-09,2.036298983443661e-06,7.147625383487213e-06,0.0005102903468175149,9.103320719084976e-09,4.6098755195627416e-07,1.7046097326573082e-25,4.846882300670266e-15
5.798883859191184e-06,0.05595639656,0.054,0.0,0.0,0.0015850993554532343,0.863737325848703,0.004385829235268369,0.001201557044868702,1.3474403740961836e-09,0.0630737545060429,0.0,0.027621900859745478,3.3075200913427145e-07,5.96676772458957e-10,2.087188685897295e-06,1.3507502636606122e-07,8.560138844351353e-09,5.354708678396137e-09,2.0348864667785355e-06,7.1430271635520245e-06,0.0005104599181189224,9.085413563545452e-09,4.605192408957928e-07,1.7101211635972403e-25,4.847370700283513e-15
5.806125179025757e-06,0.05595639656,0.054,0.0,0.0,0.001583555604261397,0.8637360473163619,0.004386833491070697,0.001201810665231757,1.34961411919345e-09,0.06307308737375049,0.0,0.027623288853556076,3.305426170257184e-07,5.95625166123935e-10,2.085020489273232e-06,1.3489873341797755e-07,8.55472772793012e-09,5.350409846672775e-09,2.033477149616912e-06,7.138438752892276e-06,0.0005106293291351947,9.067567357832233e-09,4.6005207999475286e-07,1.715643286980386e-25,4.847857871050422e-15
5.813366498860329e-06,0.05595639656,0.054,0.0,0.0,0.0015820155407962595,0.8637347712732953,0.004387836476679102,0.0012020639342253607,1.3517885703747846e-09,0.06307242108234486,0.0,0.02762467328913457,3.3033368312790064e-07,5.945770669961991e-10,2.082857715825373e-06,1.3472295054724261e-07,8.549325184974448e-09,5.34612071834307e-09,2.032071021157052e-06,7.13386012052425e-06,0.0005107985802308801,9.049781821130913e-09,4.5958606519836783e-07,1.721176109749941e-25,4.848343817301999e-15
5.820607818694902e-06,0.05595639656,0.054,0.0,0.0,0.0015804791519791438,0.8637334977111408,0.004388838195670099,0.0012023168528870697,1.353963726958701e-09,0.06307175562946171,0.0,0.027626054179291856,3.301252059122358e-07,5.93532306492368e-10,2.0807003454254843e-06,1.3454767561683177e-07,8.54393691777095e-09,5.341841235921802e-09,2.030668070639088e-06,7.129291235568902e-06,0.0005109676717692212,9.032056674255927e-09,4.5912119247064e-07,1.7267196388444932e-25,4.848828543347183e-15
5.827849138529474e-06,0.05595639656,0.054,0.0,0.0,0.0015789464247960472,0.8637322266215739,0.004389838651608815,0.0012025694222501243,1.3561395882652412e-09,0.06307109101274641,0.0,0.02762743153678147,3.2991718383400545e-07,5.924909071309038e-10,2.0785483580622615e-06,1.3437290649953888e-07,8.538561888297607e-09,5.3375713953113106e-09,2.0292682873559716e-06,7.124732067292173e-06,0.0005111366041121103,9.014391639686936e-09,4.5865745779417507e-07,1.7322738811983307e-25,4.849312053476736e-15
5.834366326380589e-06,0.05595639656,0.054,0.0,0.0,0.001577570090323138,0.8637310847481766,0.0043907379849802645,0.0012027964368770318,1.3580984654182184e-09,0.06307049357068771,0.0,0.027628668148584824,3.297303518253564e-07,5.915566035712736e-10,2.076616155479835e-06,1.342160450154847e-07,8.533731878042732e-09,5.333736760499041e-09,2.0280111815804786e-06,7.120637098319989e-06,0.0005112885074066164,8.998544276477444e-09,4.5824106631383027e-07,1.7372818648811237e-25,4.8497461765161854e-15
5.8408835142317046e-06,0.05595639656,0.054,0.0,0.0,0.0015761967018807798,0.8637299448648486,0.004391636300733289,0.0012030231701526577,1.3600579123534518e-09,0.06306989680232238,0.0,0.0276299019184203,3.2954388612215325e-07,5.906249973024719e-10,2.074688282574582e-06,1.340595899931862e-07,8.528912309602392e-09,5.3299098712760265e-09,2.0267566248962426e-06,7.1165499528511515e-06,0.0005114402823068113,8.982745180610455e-09,4.5782559051350807e-07,1.7422985369659187e-25,4.850179321222712e-15
5.84740070208282e-06,0.05595639656,0.054,0.0,0.0,0.0015748262501088424,0.8637288069656002,0.00439253360143688,0.001203249622821339,1.3620179285784168e-09,0.06306930070595372,0.0,0.027631132855460174,3.293577856114657e-07,5.896961061440151e-10,2.0727647249627997e-06,1.3390353990638314e-07,8.524102227956822e-09,5.3260907171403014e-09,2.025504609599607e-06,7.1124706087539756e-06,0.0005115919290737637,8.966994153059206e-09,4.574110275030054e-07,1.7473239024986155e-25,4.850611490683074e-15
5.853917889933935e-06,0.05595639656,0.054,0.0,0.0,0.0015734587256864873,0.8637276710444659,0.004393429889650241,0.0012034757956246337,1.3639785136015782e-09,0.06306870527989124,0.0,0.027632360968837245,3.291720491891682e-07,5.887699187864106e-10,2.0708454683217085e-06,1.33747893236092e-07,8.519301502958964e-09,5.322279269226715e-09,2.024255128017851e-06,7.108399043979127e-06,0.0005117434479676849,8.95129099582605e-09,4.5699737440412586e-07,1.752357966522196e-25,4.851042687970996e-15
5.86043507778505e-06,0.05595639656,0.054,0.0,0.0,0.0015720941193321947,0.863726537095506,0.004394325167923123,0.0012037016893013334,1.3659396669323899e-09,0.06306811052245057,0.0,0.027633586267645355,3.2898667575582004e-07,5.87846423396906e-10,2.068930498391375e-06,1.3359264847099933e-07,8.51451019096724e-09,5.318475506829475e-09,2.0230081725094153e-06,7.104335236560624e-06,0.0005118948392479329,8.935635511938103e-09,4.5658462835061307e-07,1.7574007340767557e-25,4.851472916147397e-15
5.866952265636166e-06,0.05595639656,0.054,0.0,0.0,0.0015707324218037267,0.863725405112804,0.004395219438796024,0.0012039273045874772,1.3679013880812898e-09,0.06306751643195353,0.0,0.027634808760939756,3.2880166421613076e-07,5.869256099052666e-10,2.067019800975296e-06,1.3343780410727933e-07,8.509728220552445e-09,5.31467940657581e-09,2.021763735464023e-06,7.100279164616473e-06,0.0005120461031730125,8.920027505441012e-09,4.561727864880917e-07,1.762452210199502e-25,4.851902178260515e-15
5.879986641338396e-06,0.05595639656,0.054,0.0,0.0,0.0015680177164496447,0.8637231470226299,0.004397004968457561,0.0012043777029185996,1.3718265318800106e-09,0.06306633024510801,0.0,0.027637245367016713,3.2843272245940776e-07,5.850919845264535e-10,2.063211167210367e-06,1.3312931060468344e-07,8.500192221374407e-09,5.307110100798431e-09,2.0192823864754956e-06,7.092190140036549e-06,0.0005123482499874663,8.888953145851807e-09,4.553518039774136e-07,1.7725813082839878e-25,4.85275781642684e-15
5.893021017040627e-06,0.05595639656,0.054,0.0,0.0,0.001565314536462695,0.8637208967270971,0.004398786498774058,0.0012048269964517642,1.3757539411008274e-09,0.06306514670605087,0.0,0.027639670858744633,3.2806521524723913e-07,5.832689562943889e-10,2.05941945469754e-06,1.3282240084299262e-07,8.490693292277245e-09,5.2995711697912665e-09,2.01681102078725e-06,7.084131796839352e-06,0.0005126498904622121,8.858066369555648e-09,4.5453440427238597e-07,1.7827453010158106e-25,4.853609626604215e-15
5.906055392742857e-06,0.05595639656,0.054,0.0,0.0,0.0015626228092960692,0.8637186541797413,0.004400564049738432,0.001205275190977511,1.379683611862388e-09,0.0630639658015747,0.0,0.027642085307194166,3.276991339785006e-07,5.814564401512882e-10,2.055644552091703e-06,1.3251706305225398e-07,8.481231209658051e-09,5.292062433156576e-09,2.0143495786234073e-06,7.076103962938752e-06,0.0005129510266350296,8.827365644951174e-09,4.537205649596764e-07,1.7929442285892873e-25,4.854457632727651e-15
5.919089768445088e-06,0.05595639656,0.054,0.0,0.0,0.0015599424630109457,0.8637164193344758,0.00440233764119876,0.001205722292243587,1.3836155402987938e-09,0.06306278751856759,0.0,0.027644488782836783,3.2733447012215647e-07,5.796543517274593e-10,2.051886349021222e-06,1.322132855766545e-07,8.471805754480083e-09,5.28458371169094e-09,2.0118980006918236e-06,7.0681064675486436e-06,0.0005132516605304389,8.796849456139321e-09,4.529102638103284e-07,1.8031781311530164e-25,4.855301858535074e-15
5.932124144147318e-06,0.05595639656,0.054,0.0,0.0,0.0015572734262699717,0.8637141921455885,0.004404107292859678,0.001206168305955368,1.3875497225595e-09,0.06306161184401227,0.0,0.02764688135555121,3.2697121521649626e-07,5.778626076108221e-10,2.0481447360772384e-06,1.319110568730931e-07,8.462416707351631e-09,5.277134827708833e-09,2.0094562281789853e-06,7.060139141170059e-06,0.0005135517941598217,8.766516302727059e-09,4.521034787778107e-07,1.8134470488100312e-25,4.8561423275694e-15
