Time (s),Volume (m^3),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),OX(10),H2NX(28),HX(9),H3NX(29),HNX(49),HOX(13),H2OX(14),NX(59),NOX2(76)
1.0477404010724205e-10,0.05595639656,0.054,0.0,0.0,0.029719145578281442,0.8799933643742534,1.8035719404481115e-10,0.0,0.0,0.06599723701275186,0.0,1.327026512333818e-05,1.4755287441494325e-06,1.64765476860385e-06,1.2008681735544583e-06,8.647384935077973e-08,8.01244317190021e-10,4.579378801939438e-12,1.1629143410658017e-10,1.8963836188178258e-13
1.0693832219421082e-10,0.05595639656,0.054,0.0,0.0,0.029718810018163944,0.879993227385849,1.9416920157205863e-10,0.0,0.0,0.06599719484897355,0.0,1.3544200905920787e-05,1.486974911436913e-06,1.6670881108029751e-06,1.2275695256960508e-06,9.04803038091706e-08,8.281092763924956e-10,4.908480682378489e-12,1.2607544536727403e-10,2.1001806136873793e-13
1.091026042811796e-10,0.05595639656,0.054,0.0,0.0,0.029718475451948816,0.8799930904005546,2.0866489278433494e-10,0.0,0.0,0.06599715318511952,0.0,1.3818129632400646e-05,1.4978137363289539e-06,1.6860343789448174e-06,1.2543176588324457e-06,9.454687018203141e-08,8.551111734210913e-10,5.251074438610118e-12,1.3638314528823201e-10,2.3197515536051686e-13
1.1126688636814837e-10,0.05595639656,0.054,0.0,0.0,0.029718141852761927,0.8799929534183614,2.2385821633452685e-10,0.0,0.0,0.06599711200775725,0.0,1.4092051315841972e-05,1.5080643363883454e-06,1.70450701054708e-06,1.2811097228790572e-06,9.867070429420282e-08,8.822410064131059e-10,5.607228152791143e-12,1.472235753839505e-10,2.555804095121855e-13
1.1343116845511714e-10,0.05595639656,0.054,0.0,0.0,0.02971780919381492,0.8799928164392606,2.3976286171998046e-10,0.0,0.0,0.0659970713034964,0.0,1.436596596848852e-05,1.5177457135715224e-06,1.7225193996124675e-06,1.3079429049654812e-06,1.0284899891891767e-07,9.094903653582446e-10,5.9770019093300944e-12,1.5860519431648927e-10,2.8090481360190706e-13
1.1559545054208592e-10,0.05595639656,0.054,0.0,0.0,0.029717477448472137,0.8799926794632434,2.563922674363392e-10,0.0,0.0,0.0659970310590221,0.0,1.463987360178032e-05,1.526876709223711e-06,1.7400848631828603e-06,1.3348144351983305e-06,1.0707898954918064e-07,9.368514087146575e-10,6.3604486482940346e-12,1.7053588162540325e-10,3.0801948655998783e-13
1.177597326290547e-10,0.05595639656,0.054,0.0,0.0,0.029717146590311196,0.8799925424903017,2.737596298591537e-10,0.0,0.0,0.0659969912611252,0.0,1.4913774226371183e-05,1.5354759635934066e-06,1.7572166110632417e-06,1.3617215917476727e-06,1.113579594915336e-07,9.643168398016593e-10,6.757614979757762e-12,1.8302294371872925e-10,3.3699558500236657e-13
1.1992401471602348e-10,0.05595639656,0.054,0.0,0.0,0.02971681659317762,0.8799924055204272,2.918779125855126e-10,0.0,0.0,0.06599695189672973,0.0,1.5187667852146722e-05,1.5435618795589393e-06,1.7739277185167691e-06,1.3886617053118464e-06,1.1568324433699033e-07,9.918798832632554e-10,7.168541954322564e-12,1.9607312173598906e-10,3.679042161326593e-13
1.2208829680299226e-10,0.05595639656,0.054,0.0,0.0,0.029716487431233913,0.8799922685536122,3.107598561337375e-10,0.0,0.0,0.06599691295291737,0.0,1.5461554488242983e-05,1.5511525903191377e-06,1.7902311017638866e-06,1.4156321630011453e-06,1.200522358497425e-07,1.0195342614794455e-09,7.593265795696069e-12,2.096926010655352e-10,4.008163565481091e-13
1.2425257888996105e-10,0.05595639656,0.054,0.0,0.0,0.029716159079003164,0.879992131589849,3.3041798798355667e-10,0.0,0.0,0.06599687441694929,0.0,1.5735434143065676e-05,1.558265930870539e-06,1.8061394961626838e-06,1.4426304116677354e-06,1.2446238530116417e-07,1.0472741708979474e-09,8.031818597475144e-12,2.238870224036019e-10,4.358027764422871e-13
1.2641686097692983e-10,0.05595639656,0.054,0.0,0.0,0.029715831511407657,0.8799919946291301,3.508646329005462e-10,0.0,0.0,0.06599683627628543,0.0,1.600930682430983e-05,1.5649194130880436e-06,1.8216654369460423e-06,1.4696539607112935e-06,1.2891120627870324e-07,1.0750942585081624e-09,8.484228980150616e-12,2.3866149420686094e-10,4.729339683197462e-13
1.2858114306389862e-10,0.05595639656,0.054,0.0,0.0,0.029715504703802624,0.8799918576714488,3.7211192343792945e-10,0.0,0.0,0.06599679851860149,0.0,1.6283172538979645e-05,1.571130204185451e-06,1.8368212423655097e-06,1.4967003843973577e-06,1.3339627700673278e-07,1.1029895986925052e-09,8.950522704325245e-12,2.5402060633075077e-10,5.122800805531331e-13
1.307454251508674e-10,0.05595639656,0.054,0.0,0.0,0.02971517863200543,0.8799917207167978,3.9417181051463966e-10,0.0,0.0,0.06599676113180335,0.0,1.6557031293408343e-05,1.5769151083177551e-06,1.851618999080997e-06,1.5237673237271681e-06,1.3791524221821742e-07,1.130955670536396e-09,9.430723239715856e-12,2.6996844464910383e-10,5.539108562609767e-13
1.329097072378362e-10,0.05595639656,0.054,0.0,0.0,0.02971485327232072,0.8799915837651704,4.170560740046152e-10,0.0,0.0,0.06599672410403984,0.0,1.6830883093278123e-05,1.582290551103257e-06,1.866070549644391e-06,1.5508524878940985e-06,1.4246581461239054e-07,1.158988335600438e-09,9.924852291726817e-12,2.865086064927313e-10,5.978955771914494e-13
1.3507398932480498e-10,0.05595639656,0.054,0.0,0.0,0.029714528601561544,0.87999144681656,4.4077633329265285e-10,0.0,0.0,0.06599668742371329,0.0,1.7104727943640077e-05,1.5872725668614455e-06,1.8801874819363664e-06,1.5779536553584287e-06,1.4704577593029783e-07,1.1870838162019997e-09,1.043293028714489e-11,3.0364421677133476e-10,6.443030121645728e-13
1.3723827141177377e-10,0.05595639656,0.054,0.0,0.0,0.029714204597066873,0.8799913098709605,4.653440577500713e-10,0.0,0.0,0.06599665107948822,0.0,1.7378565848934025e-05,1.5918767883672661e-06,1.8939811204190006e-06,1.6050686745715657e-06,1.5165297767939661e-07,1.2152386742977063e-09,1.0954976819527156e-11,3.213779446441863e-10,6.932013700531066e-13
1.3940255349874255e-10,0.05595639656,0.054,0.0,0.0,0.029713881236715787,0.8799911729283659,4.907705770790958e-10,0.0,0.0,0.06599661506029847,0.0,1.7652396813008067e-05,1.5961184389217752e-06,1.9074625190664527e-06,1.632195464380956e-06,1.5628534153853094e-07,1.2434497910358603e-09,1.1491011054639167e-11,3.3971202060353947e-10,7.446582573310883e-13
1.4156683558571134e-10,0.05595639656,0.054,0.0,0.0,0.029713558498938565,0.8799910359887703,5.170670914804875e-10,0.0,0.0,0.06599657935535282,0.0,1.7926220839137952e-05,1.600012326544068e-06,1.920642455838883e-06,1.6593320141459298e-06,1.609408594735913e-07,1.2717143470030294e-09,1.2041052096998754e-11,3.586482538450383e-10,7.987406399548845e-13
1.4373111767268012e-10,0.05595639656,0.054,0.0,0.0,0.029713236362724937,0.8799908990521679,5.44244681609669e-10,0.0,0.0,0.06599654395413913,0.0,1.820003793004613e-05,1.6035728400999685e-06,1.9335314285714866e-06,1.6864763835927222e-06,1.6561759359217042e-07,1.3000298031750129e-09,1.2605119319405626e-11,3.781880498156273e-10,8.555148092975083e-13
1.458953997596489e-10,0.05595639656,0.054,0.0,0.0,0.029712914807629734,0.8799907621185533,5.723143182941448e-10,0.0,0.0,0.0659965088464271,0.0,1.847384808792047e-05,1.6068139471939245e-06,1.9461396521575745e-06,1.7136267024350013e-06,1.70313675763614e-07,1.3283938825926247e-09,1.3183232657554624e-11,3.983324278420782e-10,9.15046351984927e-13
1.480596818466177e-10,0.05595639656,0.054,0.0,0.0,0.029712593813776216,0.8799906251879211,6.012868719881623e-10,0.0,0.0,0.06599647402227005,0.0,1.8747651314432633e-05,1.6097491936591403e-06,1.958477056910494e-06,1.7407811697848325e-06,1.7502730702944887e-07,1.356804552785133e-09,1.377541287149667e-11,4.1908203875109407e-10,9.774001234894415e-13
1.5022396393358648e-10,0.05595639656,0.054,0.0,0.0,0.029712273361857243,0.8799904882602663,6.311731219429092e-10,0.0,0.0,0.06599643947200545,0.0,1.9021447610755992e-05,1.6123917044886793e-06,1.9705532879942772e-06,1.767938053377736e-06,1.7975675682788847e-07,1.3852600089512964e-09,1.438168177546035e-11,4.40437182399176e-10,1.042640225258782e-12
1.5238824602055527e-10,0.05595639656,0.054,0.0,0.0,0.02971195343313449,0.879990351335584,6.619837650743882e-10,0.0,0.0,0.06599640518625455,0.0,1.92952369775832e-05,1.614754186058941e-06,1.982377705818731e-06,1.7950956886340198e-06,1.8450036205465e-07,1.4137586578950213e-09,1.5002062437731816e-11,4.623978250393515e-10,1.1108299851587336e-12
1.5455252810752406e-10,0.05595639656,0.054,0.0,0.0,0.02971163400943597,0.8799902144138692,6.937294245156591e-10,0.0,0.0,0.06599637115592126,0.0,1.9569019415143262e-05,1.616848929506468e-06,1.9939593873009797e-06,1.8222524775769802e-06,1.8925652598070765e-07,1.4422991027091391e-09,1.5636579352612716e-11,4.849636164613079e-10,1.1820319410479031e-12
1.5671681019449284e-10,0.05595639656,0.054,0.0,0.0,0.02971131507315201,0.8799900774951175,7.264206578438868e-10,0.0,0.0,0.06599633737218993,0.0,1.9842794923218156e-05,1.618687815128423e-06,2.0053071279018557e-06,1.8494068876270188e-06,1.9402371704606392e-07,1.4708801282013867e-09,1.6285258586512383e-11,5.081339068498297e-10,1.256307827299569e-12
1.5888109228146163e-10,0.05595639656,0.054,0.0,0.0,0.029710996607229794,0.8799899405793244,7.600679649752996e-10,0.0,0.0,0.06599630382652295,0.0,2.0116563501159e-05,1.6202823176858181e-06,2.016429444351407e-06,1.8765574502893168e-06,1.9880046754721283e-07,1.499500687054137e-09,1.694812790000532e-11,5.319077633134818e-10,1.3337185640650807e-12
1.6104537436843041e-10,0.05595639656,0.054,0.0,0.0,0.029710678595166736,0.8799898036664857,7.946817957234045e-10,0.0,0.0,0.06599627051065717,0.0,2.039032514790177e-05,1.6216435124968792e-06,2.02733457798351e-06,1.9037027597513917e-06,2.0358537223463388e-07,1.5281598867041542e-09,1.7625216847524692e-11,5.562839860419808e-10,1.4143242490835027e-12
1.632096564553992e-10,0.05595639656,0.054,0.0,0.0,0.029710361021002774,0.8799896667565971,8.302725570180853e-10,0.0,0.0,0.0659962374166002,0.0,2.06640798619825e-05,1.6227820822161662e-06,2.0380304986051315e-06,1.930841471405531e-06,2.0837708683533855e-07,1.5568569769248013e-09,1.83165568563991e-11,5.812611240571063e-10,1.4981841518614704e-12
1.6537393854236799e-10,0.05595639656,0.054,0.0,0.0,0.0297100438693117,0.8799895298496548,8.6685061978545e-10,0.0,0.0,0.06599620453662608,0.0,2.0937827641551982e-05,1.6237083242031074e-06,2.048524908831329e-06,1.957972300309825e-06,2.1317432651420429e-07,1.5855913380918923e-09,1.9022181287002248e-11,6.068374905280974e-10,1.5853567100480952e-12
1.6753822062933677e-10,0.05595639656,0.054,0.0,0.0,0.02970972712519178,0.8799893929456546,9.044263254902284e-10,0.0,0.0,0.06599617186327061,0.0,2.121156848439007e-05,1.6244321583913593e-06,2.058825248822344e-06,1.9850940196003103e-06,2.1797586428661345e-07,1.6143624701137266e-09,1.9742125475709935e-11,6.330111776279762e-10,1.6758995278272208e-12
1.6970250271630556e-10,0.05595639656,0.054,0.0,0.0,0.029709410774255502,0.879989256044593,9.43009992344068e-10,0.0,0.0,0.06599613938932619,0.0,2.148530238791942e-05,1.6249631355776406e-06,2.0689387013641804e-06,2.012205458865595e-06,2.2278052939377813e-07,1.643169982004438e-09,2.0476426762200905e-11,6.597800709120885e-10,1.769869376159406e-12
1.7186678480327434e-10,0.05595639656,0.054,0.0,0.0,0.029709094802618966,0.8799891191464665,9.826119211843566e-10,0.0,0.0,0.06599610710783659,0.0,2.175902934921881e-05,1.6253104460555998e-06,2.0788721972388078e-06,2.0393055024942623e-06,2.2758720565106355e-07,1.6720135820781574e-09,2.1225124502531626e-11,6.871418632045777e-10,1.8673221947185485e-12
1.7403106689024313e-10,0.05595639656,0.054,0.0,0.0,0.029708779196890637,0.8799889822512716,1.023242401029367e-09,0.0,0.0,0.0659960750120913,0.0,2.2032749365035988e-05,1.6254829285268001e-06,2.088632420834657e-06,2.066393088004376e-06,2.3239482977861275e-07,1.7008930687405624e-09,2.198826006938193e-11,7.15094067982569e-10,1.96831309537341e-12
1.7619534897721192e-10,0.05595639656,0.054,0.0,0.0,0.029708463944159755,0.8799888453590049,1.0649117143165371e-09,0.0,0.0,0.06599604309561975,0.0,2.2306462431800022e-05,1.6254890792270961e-06,2.098225815952366e-06,2.093467204363417e-06,2.3720238972262365e-07,1.7298083218541981e-09,2.276587684082582e-11,7.436340322515454e-10,2.072896367068554e-12
1.783596310641807e-10,0.05595639656,0.054,0.0,0.0,0.029708149031984436,0.8799887084696632,1.1076301418315688e-09,0.0,0.0,0.06599601135218541,0.0,2.2580168545633295e-05,1.6253370612125e-06,2.107658591764822e-06,2.120526890306133e-06,2.42008922974745e-07,1.7587592946538908e-09,2.3558020178886976e-11,7.727589489086637e-10,2.1811254819679605e-12
1.805239131511495e-10,0.05595639656,0.054,0.0,0.0,0.02970783444837956,0.8799885715832433,1.151407967336725e-09,0.0,0.0,0.06599597977577976,0.0,2.2853867702362916e-05,1.625034713754062e-06,2.1169367288942947e-06,2.1475712326569446e-06,2.4681351489623414e-07,1.7877460061883664e-09,2.4364737399027954e-11,8.024658685936607e-10,2.293053102733946e-12
1.8485247732508704e-10,0.05595639656,0.054,0.0,0.0,0.029707206221150067,0.8799882978191569,1.2421829872469922e-09,0.0,0.0,0.06599591710112294,0.0,2.340124512640885e-05,1.6240088255585106e-06,2.135051904040671e-06,2.2016104643748126e-06,2.564134455987368e-07,1.845827009755192e-09,2.6022092273580007e-11,8.636132745363187e-10,2.5282105130020712e-12
1.8918104149902458e-10,0.05595639656,0.054,0.0,0.0,0.0297065791752556,0.8799880240667232,1.3373192611391651e-09,0.0,0.0,0.06599585502790599,0.0,2.394859466506056e-05,1.6224680126598413e-06,2.1526148505079125e-06,2.255578493027403e-06,2.659957593131551e-07,1.9040525446743674e-09,2.773835743989883e-11,9.270502277100876e-10,2.7787740425474006e-12
1.9350960567296213e-10,0.05595639656,0.054,0.0,0.0,0.029705953229995,0.879987750325921,1.4368995734446897e-09,0.0,0.0,0.06599579351563702,0.0,2.449591627538359e-05,1.6204642970310613e-06,2.1696658179036886e-06,2.3094695768407465e-06,2.7555469486093274e-07,1.9624244712852867e-09,2.951397700231367e-11,9.92749104729891e-10,3.0451368053139386e-12
1.9783816984689968e-10,0.05595639656,0.054,0.0,0.0,0.029705328310785185,0.8799874765967303,1.5410071062855634e-09,0.0,0.0,0.06599573252687804,0.0,2.504320991068208e-05,1.6180454221448929e-06,2.1862419947949624e-06,2.3632785887089383e-06,2.850851024423824e-07,2.0209451365145773e-09,3.134942119498496e-11,1.0606809728696575e-09,3.327679945387703e-12
2.0216673402083722e-10,0.05595639656,0.054,0.0,0.0,0.02970470434877188,0.8799872028791325,1.6497255246633287e-09,0.0,0.0,0.06599567202705058,0.0,2.5590475520772404e-05,1.6152551427108088e-06,2.2023777035668853e-06,2.417000968277814e-06,2.9458239581788155e-07,2.079617234824893e-09,3.324518418848123e-11,1.130815851798329e-09,3.6267730372579835e-12
2.0649529819477477e-10,0.05595639656,0.054,0.0,0.0,0.02970408128045156,0.8799869291731106,1.7631390486322826e-09,0.0,0.0,0.06599561198424687,0.0,2.6137713052236672e-05,1.6121335042104536e-06,2.218104589680246e-06,2.4706326763579935e-06,3.040425068259193e-07,2.1384436887263255e-09,3.520178179515882e-11,1.203122948571344e-09,3.9427744950294575e-12
2.1082386236871232e-10,0.05595639656,0.054,0.0,0.0,0.02970345904730669,0.879986655478648,1.881332513543702e-09,0.0,0.0,0.06599555236904805,0.0,2.6684922448656072e-05,1.608717110910123e-06,2.2334518042321933e-06,2.524170151779765e-06,3.1346184234917897e-07,2.19742754798013e-09,3.721974908511193e-11,1.2775708675363175e-09,4.276032001584074e-12
2.1471957012525612e-10,0.05595639656,0.054,0.0,0.0,0.029702899706927265,0.8799864091635026,1.991864133004625e-09,0.0,0.0,0.06599549905852371,0.0,2.7177386801091923e-05,1.6054180244987765e-06,2.2469619002050088e-06,2.572270720417537e-06,3.2190176225095546e-07,2.2506501591983054e-09,3.908884660077649e-11,1.3463781114009562e-09,4.5909967304737036e-12
