Time (s),Volume (m^3),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),OX(10),H2NX(28),HX(9),H3NX(29),HNX(49),HOX(13),H2OX(14),NX(59),NOX2(76),NOX(27)
1.4182336085504335e-09,0.05595639656,0.054,0.0,0.0,0.02953785819790902,0.8799107456880826,5.407405765504333e-07,0.0,1.0759296426824936e-18,0.06598267226964583,0.0,0.00017793907275980882,1.0562575609125922e-06,3.6780963700331247e-06,1.4437157785786773e-05,1.77349258498694e-06,1.97848356541879e-08,3.1738197008875028e-09,5.497057905086387e-08,1.2353865269608181e-09,4.616456854831181e-09
1.4409748116629963e-09,0.05595639656,0.054,0.0,0.0,0.02953483462165792,0.8799093240531264,5.642814624992627e-07,0.0,1.1403671910771087e-18,0.06598246533588274,0.0,0.00018075822510445696,1.0563004680914763e-06,3.6752053457236467e-06,1.4622593866186772e-05,1.7932986580511848e-06,2.003338407270845e-08,3.2547520450964386e-09,5.637208075375744e-08,1.2870734228657748e-09,4.8119707185503145e-09
1.4637160147755591e-09,0.05595639656,0.054,0.0,0.0,0.029531813742447947,0.8799079027113813,5.88323293088764e-07,0.0,1.2075123364772566e-18,0.06598225923805594,0.0,0.00018357628908417329,1.056537976848743e-06,3.671545711245534e-06,1.480699375592067e-05,1.8130890657599587e-06,2.0277047828552758e-08,3.335099782212069e-09,5.7788432846042904e-08,1.3400998795040172e-09,5.012612754943012e-09
1.486457217888122e-09,0.05595639656,0.054,0.0,0.0,0.029528795513528872,0.8799064816625585,6.128596510906404e-07,0.0,1.2774357218711793e-18,0.06598205395989008,0.0,0.00018639327163869705,1.0569647814980226e-06,3.6671410270895253e-06,1.4990371234700279e-05,1.832871282166363e-06,2.0515836394162144e-08,3.4148073317920244e-09,5.921986202732666e-08,1.3944866158756872e-09,5.21846285402616e-09
1.5091984210006848e-09,0.05595639656,0.054,0.0,0.0,0.029525779887997795,0.8799050609063742,6.37883837262861e-07,0.0,1.3502090944353981e-18,0.06598184948548282,0.0,0.00018920917996896635,1.0575756840083402e-06,3.662015108409219e-06,1.517273980774534e-05,1.8526525670311014e-06,2.074976530064786e-08,3.4938224471836285e-09,6.066660084750718e-08,1.450254810863563e-09,5.4296026926547854e-09
1.5319396241132476e-09,0.05595639656,0.054,0.0,0.0,0.029522766818856204,0.8799036404425492,6.63388894479788e-07,0.0,1.4259053300362241e-18,0.06598164579929648,0.0,0.0001920240215131258,1.0583655854334463e-06,3.656191983767729e-06,1.5354112714796537e-05,1.8724399740213747e-06,2.097885592980227e-08,3.572096253001778e-09,6.212888737628817e-08,1.5074261050764312e-09,5.646115745418857e-09
1.5546808272258104e-09,0.05595639656,0.054,0.0,0.0,0.029519756259068032,0.8799022202708084,6.893676317729077e-07,0.0,1.504598457868557e-18,0.06598144288615043,0.0,0.00019483780392265596,1.0593294781054393e-06,3.64969585350019e-06,1.5534502938407464e-05,1.8922403582121525e-06,2.1203135300586444e-08,3.649583268561003e-09,6.360696488578221e-08,1.5660226026288056e-09,5.8680872939793516e-09
1.5774220303383732e-09,0.05595639656,0.054,0.0,0.0,0.029516748161618207,0.8799008003908823,7.158126481975497e-07,0.0,1.5863636852107326e-18,0.06598124073121404,0.0,0.00019765053503870695,1.0604624385455887e-06,3.642551047906585e-06,1.5713923211566524e-05,1.9120603829392748e-06,2.1422635850492655e-08,3.7262414185988754e-09,6.510108154473841e-08,1.6260668733273887e-09,6.095604434664564e-09
1.600163233450936e-09,0.05595639656,0.054,0.0,0.0,0.02951374247957152,0.8798993808025047,7.427163564463944e-07,0.0,1.6712774222744935e-18,0.06598103931999998,0.0,0.00020046222286871675,1.061759621047478e-06,3.6347819854756947e-06,1.5892386024695848e-05,1.931906526049894e-06,2.163739521229121e-08,3.80203203130198e-09,6.661149012483872e-08,1.6875819533687258e-09,6.328756084729843e-09
1.6229044365634988e-09,0.05595639656,0.054,0.0,0.0,0.02951073916613138,0.879897961505415,7.700710061347238e-07,0.0,1.759417307129636e-18,0.06598083863835832,0.0,0.00020327287556338788,1.063216251890199e-06,3.6264131313310565e-06,1.6069903632071742e-05,1.951785085593433e-06,2.184745598660672e-08,3.87691982365524e-09,6.813844771700218e-08,1.7505913457361003e-09,6.5676329871916485e-09
1.6456456396760616e-09,0.05595639656,0.054,0.0,0.0,0.02950773817469825,0.879896542499357,7.978687066851736e-07,0.0,1.8508622306829175e-18,0.06598063867247088,0.0,0.0002060825013940915,1.0648276241437673e-06,3.617468956081934e-06,1.6246488057709078e-05,1.9717021849939754e-06,2.205286551088412e-08,3.950872875214011e-09,6.968221545613665e-08,1.8151190213272115e-09,6.8123277138814765e-09
1.6683868427886244e-09,0.05595639656,0.054,0.0,0.0,0.029504739458927343,0.8798951237840786,8.261014497448585e-07,0.0,1.945692361690567e-18,0.06598043940884607,0.0,0.000208891108730768,1.0665890930333301e-06,3.6079738952524394e-06,1.6422151100749344e-05,1.9916637777424393e-06,2.225367562524469e-08,4.023862591073481e-09,7.124305825530867e-08,1.881189418601407e-09,7.062934667161335e-09
1.6911280459011872e-09,0.05595639656,0.054,0.0,0.0,0.02950174297278557,0.8798937053593324,8.547611310732498e-07,0.0,2.043989171784093e-18,0.06598024083431402,0.0,0.0002116987060203818,1.0684960718316725e-06,3.597952309450224e-06,1.6596904340389346e-05,2.0116756516443096e-06,2.244994243581556e-08,4.095863654089457e-09,7.282124454771067e-08,1.948827442601064e-09,7.3195500803568105e-09
1.71386924901375e-09,0.05595639656,0.054,0.0,0.0,0.029498748670607144,0.8798922872248759,8.838395718436717e-07,0.0,2.1458354604896013e-18,0.06598004293602214,0.0,0.00021450530176598696,1.070544028251281e-06,3.5874284454234634e-06,1.6770759140385384e-05,2.0317434326564657e-06,2.264172607605294e-08,4.166853967117718e-09,7.44170460346494e-08,2.018058465003646e-09,7.582272016399182e-09
1.7366104521263128e-09,0.05595639656,0.054,0.0,0.0,0.029495756507147943,0.8798908693804702,9.133285393058337e-07,0.0,2.2513153802205714e-18,0.06597984570143098,0.0,0.00021731090450645516,1.0727284813088485e-06,3.576426398143456e-06,1.6943726653165892e-05,2.0518725883449286e-06,2.2829090466661133e-08,4.236814586303848e-09,7.603073744097962e-08,2.0889083228101827e-09,7.851200365091227e-09
1.7593516552388757e-09,0.05595639656,0.054,0.0,0.0,0.029492766437638235,0.8798894518258819,9.432197667625118e-07,0.0,2.3605144612242033e-18,0.06597964911831027,0.0,0.0002201155227969113,1.0750449986369343e-06,3.564970074039018e-06,1.711581782358396e-05,2.072068430993819e-06,2.3012103074629483e-08,4.305729645874498e-09,7.766259627691265e-08,2.161403316014793e-09,8.126436839231312e-09
1.7820928583514385e-09,0.05595639656,0.054,0.0,0.0,0.029489778417833568,0.8798880345608807,9.73504972818279e-07,0.0,2.473519636461949e-18,0.0659794531747352,0.0,0.00022291916518991548,1.0774891942191406e-06,3.5530831554981535e-06,1.7287043392339695e-05,2.0923361203943794e-06,2.3190834672000103e-08,4.37358627488179e-09,7.93129026041182e-08,2.2355702065459108e-09,8.408084968957437e-09
1.8048340614640013e-09,0.05595639656,0.054,0.0,0.0,0.02948679240406379,0.8798866175852414,1.0041758798628093e-06,0.0,2.5904192664047022e-18,0.06597925785908285,0.0,0.00022572184021742985,1.0800567265263587e-06,3.5407890667408053e-06,1.745741389910096e-05,2.1126806663415576e-06,2.336535909487374e-08,4.4403745069292554e-09,8.0981938807804e-08,2.311436216084685e-09,8.696250094652627e-09
1.827575264576564e-09,0.05595639656,0.054,0.0,0.0,0.029483808353279902,0.8798852008987432,1.0352242317563602e-06,0.0,2.7113031637231887e-18,0.06597906316002891,0.0,0.0002285235563735999,1.0827432970323883e-06,3.5281109411553077e-06,1.7626939685349668e-05,2.133106930864378e-06,2.3535753003281026e-08,4.50608718357851e-09,8.26699893743315e-08,2.3890290224359337e-09,8.991039358865423e-09
1.8503164676891269e-09,0.05595639656,0.054,0.0,0.0,0.02948082622309865,0.8798837845011686,1.0666418106903737e-06,0.0,2.8362626178548446e-18,0.0659788690665445,0.0,0.00023132432209837438,1.0855446490879124e-06,3.5150715901795516e-06,1.7795630896979764e-05,2.1536196302152093e-06,2.370209564238939e-08,4.570719851930941e-09,8.437734067197931e-08,2.468376757318899e-09,9.29256169650915e-09
1.8730576708016897e-09,0.05595639656,0.054,0.0,0.0,0.02947784597184481,0.8798823683923048,1.0984204532003914e-06,0.0,2.965390419428435e-18,0.0659786755678929,0.0,0.0002341241457619864,1.08845656713237e-06,3.5016934737975038e-06,1.7963497486671718e-05,2.1742233366419627e-06,2.386446860569018e-08,4.6342706570957e-09,8.61042807366257e-08,2.549508003400297e-09,9.60092782353665e-09
1.8957988739142527e-09,0.05595639656,0.054,0.0,0.0,0.029474867558590894,0.8798809525719433,1.1305520653132388e-06,0.0,3.098780884527537e-18,0.06597848265362656,0.0,0.00023692303565031275,1.0914748762238125e-06,3.4879986727106146e-06,1.81305492160676e-05,2.1949224799663408e-06,2.4022955600563725e-08,4.696740230484447e-09,8.785109906260308e-08,2.6324517894563887e-09,9.916250224789287e-09
1.9185400770268157e-09,0.05595639656,0.054,0.0,0.0,0.029471890943194388,0.8798795370398788,1.1630286368149745e-06,0.0,3.2365298787750168e-18,0.06597829031358415,0.0,0.00023972099995112067,1.0945954418670997e-06,3.4740088622339347e-06,1.8296795657769612e-05,2.215721348990277e-06,2.417764221690944e-08,4.758131574362851e-09,8.961808639605725e-08,2.7172375869811455e-09,1.0238643140250897e-08
1.9412812801393787e-09,0.05595639656,0.054,0.0,0.0,0.029468916086332307,0.8798781217959104,1.1958422546307802e-06,0.0,3.378734841220821e-18,0.06597809853788744,0.0,0.00024251804674121046,1.0978141701210101e-06,3.4597452879557803e-06,1.846224619718408e-05,2.236624092751869e-06,2.432861569911435e-08,4.818449943380261e-09,9.140553453247885e-08,2.8038953065131345e-09,1.0568222549689422e-08
1.9640224832519418e-09,0.05595639656,0.054,0.0,0.0,0.029465942949533065,0.8798767068398408,1.2289851153113944e-06,0.0,3.525494808015167e-18,0.06597790731693848,0.0,0.00024531418397446007,1.101127007964925e-06,3.4452287431910765e-06,1.8626910034232217e-05,2.257634721651188e-06,2.4475964722148966e-08,4.877702723677499e-09,9.321373611939183e-08,2.8924552917191403e-09,1.090510615662372e-08
1.9867636863645048e-09,0.05595639656,0.054,0.0,0.0,0.02946297149520559,0.8798752921714763,1.2624495366255555e-06,0.0,3.6769104358503145e-18,0.06597771664141645,0.0,0.0002481094194707658,1.10452994390587e-06,3.4304795482476262e-06,1.8790796184947593e-05,2.278757108465578e-06,2.4619779171832476e-08,4.9358993104544236e-09,9.50429844613429e-08,2.9829483148080585e-09,1.1249413370893875e-08
2.009504889477068e-09,0.05595639656,0.054,0.0,0.0,0.029460001686665734,0.8798738777906271,1.2962279682608338e-06,0.0,3.8330840251547006e-18,0.06597752650227466,0.0,0.0002509037609058787,1.1080190088067264e-06,3.4155175315176412e-06,1.895391348297992e-05,2.299994989273164e-06,2.4760149930294197e-08,4.99305098411494e-09,9.689357332856243e-08,3.0754055722223685e-09,1.160126528954616e-08
2.032246092589631e-09,0.05595639656,0.054,0.0,0.0,0.029457033488159846,0.8798724636971067,1.330313001639996e-06,0.0,3.994119543022821e-18,0.06597733689073755,0.0,0.00025369721580212703,1.1115902769164938e-06,3.40036201239535e-06,1.9116270581023538e-05,2.321351964302536e-06,2.4897168666221342e-08,5.049170786127998e-09,9.876579677100601e-08,3.1698586778124915e-09,1.196078467717578e-08
2.054987295702194e-09,0.05595639656,0.054,0.0,0.0,0.029454066864885615,0.8798710498907324,1.364697378861483e-06,0.0,4.1601226458654224e-18,0.06597714779829737,0.0,0.0002564897915200149,1.1152398670834122e-06,3.3850317860174888e-06,1.9277875952188224e-05,2.342831498725738e-06,2.5030927631473985e-08,5.104273394490001e-09,1.0065994893486132e-07,3.2663396570771567e-09,1.2328095945145636e-08
2.077728498814757e-09,0.05595639656,0.054,0.0,0.0,0.02945110178301015,0.8798696363713242,1.3993740007785624e-06,0.0,4.331200701765581e-18,0.06597695921671108,0.0,0.00025928149525067883,1.118963944131894e-06,3.3695451098097514e-06,1.9438737891329134e-05,2.3644369234108385e-06,2.516151946271465e-08,5.158375000301468e-09,1.0257632388241932e-07,3.364880942280522e-09,1.270332512908048e-08
2.10046970192732e-09,0.05595639656,0.054,0.0,0.0,0.029448138209685278,0.8798682231387058,1.4343359342306364e-06,0.0,4.507462812525825e-18,0.06597677113799688,0.0,0.00026207233400919153,1.1227587203840643e-06,3.3539196918237274e-06,1.9598864516351692e-05,2.3861714356495857e-06,2.5289036990923083e-08,5.211493184349048e-09,1.0451521541768557e-07,3.465515364918457e-09,1.3086599865921143e-08
2.123210905039883e-09,0.05595639656,0.054,0.0,0.0,0.029445176113060235,0.879866810192704,1.4695764184485335e-06,0.0,4.689019835392482e-18,0.06597658355443077,0.0,0.00026486231462868637,1.1266204573070411e-06,3.338172680829241e-06,1.975826376950647e-05,2.4080380998747613e-06,2.5413573055354197e-08,5.263646796558966e-09,1.0647691691491346e-07,3.5682761488480993e-09,1.3478049370192167e-08
2.145952108152446e-09,0.05595639656,0.054,0.0,0.0,0.029442215462291577,0.8798653975331485,1.5050888706495248e-06,0.0,4.8759844044450435e-18,0.06597639645854313,0.0,0.00026765144375528533,1.130545467266838e-06,3.3223206581398033e-06,1.9916943418688094e-05,2.430039848381023e-06,2.553522032786942e-08,5.314855835225882e-09,1.0846172115035113e-07,3.673196904881617e-09,1.3877804408559042e-08
2.168693311265009e-09,0.05595639656,0.054,0.0,0.0,0.029439256227550642,0.8798639851598722,1.5408668908529405e-06,0.0,5.068470951637788e-18,0.0659762098431147,0.0,0.000270439727843802,1.1345301153704077e-06,3.3063796311142636e-06,2.0074911058751344e-05,2.452179482062133e-06,2.5654071139330248e-08,5.365141331697881e-09,1.1046992014012421e-07,3.780311622767134e-09,1.428599727400962e-08
2.191434514377572e-09,0.05595639656,0.054,0.0,0.0,0.02943629838002832,0.8798625730727107,1.5769042659295636e-06,0.0,5.266595727481868e-18,0.0659760237011731,0.0,0.00027322717315419987,1.1385708213768838e-06,3.2903650283162144e-06,2.0232174112856676e-05,2.47445967117661e-06,2.5770217321420328e-08,5.414525232710493e-09,1.1250180498171423e-07,3.889654663317548e-09,1.4702761759632552e-08
2.214175717490135e-09,0.05595639656,0.054,0.0,0.0,0.029433341891937522,0.8798611612715023,1.6131949729296975e-06,0.0,5.470476821358035e-18,0.06597583802598866,0.0,0.0002760137857487668,1.1426640616602843e-06,3.274291696240535e-06,2.0388739833856408e-05,2.4968829561529206e-06,2.588375004375447e-08,5.463030293439664e-09,1.145576656986174e-07,4.0012607525246695e-09,1.5128233130770693e-08
2.236916920602698e-09,0.05595639656,0.054,0.0,0.0,0.029430386736513107,0.879859749756088,1.6497331816899514e-06,0.0,5.680234181449824e-18,0.06597565281107037,0.0,0.00027879957148999344,1.1468063712049344e-06,3.258173897616523e-06,2.0544615305731956e-05,2.5194517484444387e-06,2.5994759678216907e-08,5.510679961649498e-09,1.16637791091498e-07,4.1151649732836036e-09,1.5562548096818592e-08
2.259658123715261e-09,0.05595639656,0.054,0.0,0.0,0.02942743288800967,0.8798583385263116,1.6865132567925436e-06,0.0,5.89598963428755e-18,0.06597546805016162,0.0,0.00028158453603910127,1.1509943456172384e-06,3.2420253111296003e-06,2.0699807445091325e-05,2.5421683314434412e-06,2.6103335640589286e-08,5.557498284565379e-09,1.1874246859372921e-07,4.231402756681862e-09,1.6005844783025795e-08
2.282399326827824e-09,0.05595639656,0.054,0.0,0.0,0.02942448032169699,0.8798569275820188,1.723529758837666e-06,0.0,6.117866903895988e-18,0.06597528373723588,0.0,0.0002843686848552245,1.1552246431350074e-06,3.2258590326586646e-06,2.0854323002735375e-05,2.5650348614625204e-06,2.6209566289156986e-08,5.6035097888123195e-09,1.2087198413018856e-07,4.350009875670516e-09,1.645826270083665e-08
2.305140529940387e-09,0.05595639656,0.054,0.0,0.0,0.029421529013853552,0.8798555169230583,1.760777445171999e-06,0.0,6.345991630538337e-18,0.06597509986649207,0.0,0.00028715202319515477,1.159493986620365e-06,3.209687577711258e-06,2.1008168565300047e-05,2.5880533687908277e-06,2.631353875288e-08,5.648739413703554e-09,1.2302662198277848e-07,4.471022436757452e-09,1.6919942717862296e-08
2.32788173305295e-09,0.05595639656,0.054,0.0,0.0,0.02941857894175773,0.8798541065492809,1.7982512699260244e-06,0.0,6.580491389049217e-18,0.06597491643235001,0.0,0.0002899345561137163,1.163799165516625e-06,3.193522885398008e-06,2.1161350556981135e-05,2.6112257588315993e-06,2.6415338894992572e-08,5.6932123685462405e-09,1.2520666466119412e-07,4.5944768706555125e-09,1.739102702824605e-08
2.350622936165513e-09,0.05595639656,0.054,0.0,0.0,0.0294156300836777,0.879852696460539,1.8359463836834038e-06,0.0,6.821495706752357e-18,0.06597473342944565,0.0,0.00029271628846457004,1.1681370377593679e-06,3.177376323214408e-06,2.1313875241346715e-05,2.634553813326548e-06,2.651505107731384e-08,5.736954124997577e-09,1.2741239277704158e-07,4.720409925560667e-09,1.787165912183354e-08
2.373364139278076e-09,0.05595639656,0.054,0.0,0.0,0.029412682418858537,0.8798512866566879,1.873858132340826e-06,0.0,7.06913608095843e-18,0.06597455085262602,0.0,0.0002954972249016889,1.1725045316193514e-06,3.1612586936437405e-06,2.146574872324208e-05,2.6580391916716554e-06,2.661275827355091e-08,5.779990198701916e-09,1.2964408492483624e-07,4.848858658996615e-09,1.8361983752896406e-08
2.396105342390639e-09,0.05595639656,0.054,0.0,0.0,0.02940973592750928,0.8798498771375841,1.9119820559709965e-06,0.0,7.323545996038618e-18,0.06597436869694442,0.0,0.0002982773698810221,1.1768986474751639e-06,3.1451802407232927e-06,2.1616976950789927e-05,2.6816834323281043e-06,2.6708541627280245e-08,5.822346291544278e-09,1.31902017568928e-07,4.9798604280898235e-09,1.8862146909656006e-08
2.418846545503202e-09,0.05595639656,0.054,0.0,0.0,0.029406790590785763,0.8798484679030868,1.9503138864315073e-06,0.0,7.58486094007169e-18,0.06597418695765501,0.0,0.00030105672766305287,1.1813164594862989e-06,3.1291506594633036e-06,2.1767565717489377e-05,2.705487954331033e-06,2.6802480955806055e-08,5.8640478448216665e-09,1.3418646493413366e-07,5.113452882456927e-09,1.937229578286285e-08
2.441587748615765e-09,0.05595639656,0.054,0.0,0.0,0.029403846390776454,0.8798470589530564,1.988849545901176e-06,0.0,7.853218421064062e-18,0.06597400563020783,0.0,0.00030383530231498866,1.1857551171783867e-06,3.113179103101427e-06,2.1917520664413714e-05,2.7294540588980394e-06,2.6894653691491978e-08,5.905120592487793e-09,1.3649769890287357e-07,5.249673956439996e-09,1.9892578733997445e-08
2.464328951728328e-09,0.05595639656,0.054,0.0,0.0,0.029400903310479468,0.8798456502873551,2.027585142774334e-06,0.0,8.12875798273943e-18,0.0659738247102433,0.0,0.000306613097714612,1.190211846897207e-06,3.097274196424828e-06,2.2066847282509966e-05,2.7535829311383605e-06,2.698513647720022e-08,5.94558943921285e-09,1.3883598891936527e-07,5.388561859142799e-09,2.042314526433261e-08
2.487070154840891e-09,0.05595639656,0.054,0.0,0.0,0.029397961333791016,0.8798442419058469,2.066516971019275e-06,0.0,8.411621219900927e-18,0.06597364419358692,0.0,0.0003093901175522838,1.1946839531651503e-06,3.08144404105145e-06,2.2215550914996585e-05,2.7778756418628917e-06,2.7074002284583746e-08,5.985480193916693e-09,1.4120160189694072e-07,5.53015506720751e-09,2.0964145983838425e-08
2.509811357953454e-09,0.05595639656,0.054,0.0,0.0,0.02939502044547124,0.8798428338083972,2.1056415027277586e-06,0.0,8.701951793363686e-18,0.06597346407624363,0.0,0.00031216636533696105,1.199168819877077e-06,3.065696236458531e-06,2.2363636759862834e-05,2.802333149494414e-06,2.7161325184363082e-08,6.0248164415647765e-09,1.4359480213292385e-07,5.674492317183294e-09,2.15157325789734e-08
2.5302784407547607e-09,0.05595639656,0.054,0.0,0.0,0.029392374564633318,0.8798415667634525,2.1410155706672407e-06,0.0,8.969754294052393e-18,0.06597330230888594,0.0,0.00031466433099401045,1.2032140125203848e-06,3.0515995002438773e-06,2.24963899929716e-05,2.8244865108614666e-06,2.723865282354722e-08,6.059766317004139e-09,1.4577248572101335e-07,5.8067742158213325e-09,2.2021337650964603e-08
2.5486988152759366e-09,0.05595639656,0.054,0.0,0.0,0.029389994007461073,0.8798404266195554,2.1729814474801846e-06,0.0,9.216137940535506e-18,0.06597315698995249,0.0,0.0003169119696145941,1.2068602836579175e-06,3.038978395638456e-06,2.2615446524183866e-05,2.8445397050404894e-06,2.7307267629495954e-08,6.0908695774821465e-09,1.4775184378231897e-07,5.927778934955856e-09,2.2483911820875716e-08
2.5671191897971125e-09,0.05595639656,0.054,0.0,0.0,0.029387614140035063,0.8798392866617942,2.2050680624899114e-06,0.0,9.467683188360295e-18,0.06597301192646525,0.0,0.0003191591073477535,1.2105105409426833e-06,3.0264232200185635e-06,2.273410650428478e-05,2.86470236845249e-06,2.7374991625570945e-08,6.121652069758836e-09,1.497497627979423e-07,6.050653702353872e-09,2.2953704461410534e-08
2.5855395643182884e-09,0.05595639656,0.054,0.0,0.0,0.029385234955835775,0.8798381468901003,2.2372738716473398e-06,0.0,9.724470416250324e-18,0.06597286711662109,0.0,0.00032140574572524526,1.2141635509952039e-06,3.0139370903153823e-06,2.2852372428502775e-05,2.884974803762399e-06,2.7441858693724007e-08,6.152126458257688e-09,1.5176637787169145e-07,6.175419566517188e-09,2.3430798118070025e-08
2.6039599388394643e-09,0.05595639656,0.054,0.0,0.0,0.02938285644866855,0.8798370073044055,2.269597398415997e-06,0.0,9.986580919119047e-18,0.0659727225586834,0.0,0.0003236518862105231,1.2178181158583417e-06,3.0015229342302023e-06,2.2970246734906217e-05,2.9053572694778054e-06,2.750790224604954e-08,6.1823051550028885e-09,1.5380182284506498e-07,6.3020976713872805e-09,2.39152757408976e-08
2.62238031336064e-09,0.05595639656,0.054,0.0,0.0,0.029380478612669004,0.8798358679046413,2.302037237030987e-06,0.0,1.0254096912489085e-17,0.06597257825098024,0.0,0.00032589753019586807,1.2214730732180984e-06,2.989183485889519e-06,2.3087731805431626e-05,2.925849980781652e-06,2.7573154956026144e-08,6.212200262675117e-09,1.5585623027789494e-07,6.430709254636731e-09,2.440722067360751e-08
2.6389586504296986e-09,0.05595639656,0.054,0.0,0.0,0.029378339129529,0.8798348426037685,2.3313314323347247e-06,0.0,1.049955169724768e-17,0.06597244858666616,0.0,0.00032791818637015885,1.2247619389995208e-06,2.9781439660282544e-06,2.3193137496510972e-05,2.9443878245574332e-06,2.7631232572968835e-08,6.238872944523227e-09,1.5772151838528793e-07,6.548130429726295e-09,2.4856424855500088e-08
2.655536987498757e-09,0.05595639656,0.054,0.0,0.0,0.02937620018170459,0.8798338174533964,2.360717825946791e-06,0.0,1.0749513513677833e-17,0.06597231912260523,0.0,0.00032993844237294806,1.2280494144785256e-06,2.9671687605809887e-06,2.3298231450874142e-05,2.96301520481584e-06,2.7688717882331427e-08,6.265333613690039e-09,1.5960236720548822e-07,6.6671506062521845e-09,2.5311806668106147e-08
2.6721153245678153e-09,0.05595639656,0.054,0.0,0.0,0.029374061765550612,0.8798327924534762,2.390195527017397e-06,0.0,1.1004044226308176e-17,0.06597218985770402,0.0,0.00033195829908492304,1.2313347275194487e-06,2.9562594946610743e-06,2.340301529265147e-05,2.9817321919373234e-06,2.7745632759363946e-08,6.2915906061486175e-09,1.614988706499178e-07,6.78778544977614e-09,2.5773427646350694e-08
2.6886936616368737e-09,0.05595639656,0.054,0.0,0.0,0.029371923877614933,0.8798317676039591,2.4197636863931295e-06,0.0,1.1263206313998158e-17,0.06597206079090646,0.0,0.00033397775734497726,1.2346171294600348e-06,2.945417680211202e-06,2.350749061187144e-05,3.0005388301104962e-06,2.780199857635536e-08,6.31765205830399e-09,1.6341112175148188e-07,6.910050680929239e-09,2.624134955869547e-08
2.705271998705932e-09,0.05595639656,0.054,0.0,0.0,0.02936978651463048,0.8798307429047976,2.4494214948852003e-06,0.0,1.1527062872262495e-17,0.06597193192119268,0.0,0.00033599681795231967,1.2378958950993933e-06,2.934644721008299e-06,2.3611658965119838e-05,3.0194351378758877e-06,2.7857836024662335e-08,6.343525741300504e-09,1.6533921265867643e-07,7.033962072639868e-09,2.6715634401325555e-08
2.7218503357749905e-09,0.05595639656,0.054,0.0,0.0,0.029367649673508127,0.8798297183559434,2.4791681815550162e-06,0.0,1.1795677615435994e-17,0.0659718032475777,0.0,0.0003380154816678661,1.2411703228122186e-06,2.9239419166996527e-06,2.371552187621799e-05,3.0384211086928237e-06,2.791316522211803e-08,6.369219308861578e-09,1.6728323462924553e-07,7.159535449880695e-09,2.7196344392202444e-08
2.738428672844049e-09,0.05595639656,0.054,0.0,0.0,0.029365513351332334,0.879828693957349,2.509003012812406e-06,0.0,1.2069114878934118e-17,0.06597167476911034,0.0,0.00034003374921490756,1.2444397344672984e-06,2.9133104651152107e-06,2.3819080836899417e-05,3.0574967115014215e-06,2.7968005746231366e-08,6.394740528318335e-09,1.6924327802290513e-07,7.286786689872091e-09,2.768354196530804e-08
2.7550070099131073e-09,0.05595639656,0.054,0.0,0.0,0.029363377545355156,0.8798276697089669,2.5389252915063532e-06,0.0,1.2347439621262732e-17,0.06597154648487201,0.0,0.0003420516212806344,1.2477034752669125e-06,2.902751466154531e-06,2.3922337307511968e-05,3.0766618913161894e-06,2.802237654140309e-08,6.420096790678246e-09,1.7121943230100486e-07,7.41573171703259e-09,2.817728976575403e-08
2.7715853469821656e-09,0.05595639656,0.054,0.0,0.0,0.029361242252993004,0.8798266456107497,2.5689343566339933e-06,0.0,1.2630717426268453e-17,0.06597141839397566,0.0,0.000344069098516599,1.2509609135760755e-06,2.892265923641018e-06,2.402529271769775e-05,3.095916569790324e-06,2.807629599205594e-08,6.4452948994775665e-09,1.732117860219672e-07,7.546386499962033e-09,2.8677650645774837e-08
2.788163684051224e-09,0.05595639656,0.054,0.0,0.0,0.02935910747181838,0.8798256216626505,2.599029580720067e-06,0.0,1.2919014504923161e-17,0.06597129049556472,0.0,0.00034608618154055186,1.254211440692417e-06,2.8818547499048908e-06,2.4127948467108805e-05,3.1152606458290783e-06,2.812978189672013e-08,6.470341899490514e-09,1.7522042683430584e-07,7.678767058742657e-09,2.9184687656654036e-08
2.8047420211202824e-09,0.05595639656,0.054,0.0,0.0,0.029356973199557136,0.8798245978646222,2.6292103696473386e-06,0.0,1.3212397697642334e-17,0.06597116278881189,0.0,0.00034810287093658607,1.2574544707950317e-06,2.8715187670790603e-06,2.423030592607974e-05,3.134693996144425e-06,2.8182851518069872e-08,6.495245085352514e-09,1.7724544147140127e-07,7.812889463981518e-09,2.969846404351887e-08
2.821320358189341e-09,0.05595639656,0.054,0.0,0.0,0.029354839434080585,0.8798235742166182,2.6594761614605203e-06,0.0,1.3510934475706728e-17,0.06597103527291821,0.0,0.00035011916725760677,1.2606894406036358e-06,2.8612587128185296e-06,2.4332366436365856e-05,3.154216475900328e-06,2.823552149924321e-08,6.520010848432906e-09,1.7928691577031799e-07,7.948769815268009e-09,3.0219043243936414e-08
2.837898695258399e-09,0.05595639656,0.054,0.0,0.0,0.02935270617340337,0.8798225507185917,2.689826426073406e-06,0.0,1.3814692943584661e-17,0.06597090794711175,0.0,0.00035213507102510664,1.2639158092712017e-06,2.8510752409133667e-06,2.4434131311815744e-05,3.17382791926741e-06,2.8287807994031118e-08,6.544645082709737e-09,1.8134493465254747e-07,8.08642425398806e-09,3.0746488883422965e-08
