Time (s),Volume (m^3),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),OX(10),H2NX(28),HX(9),H3NX(29),HNX(49),HOX(13),H2OX(14),NX(59),NOX2(76),NOX(27),N2X2(25),N2X(26),N2O2(46)
3.4111841462294124e-09,0.05595639656,0.054,0.0,0.0,0.029279240556297485,0.8797872496731811,3.7890141323090456e-06,9.285002283675861e-11,2.804636609131266e-17,0.06596661751421297,0.0,0.00042160674657548995,1.3675389953698084e-06,2.5465919623461614e-06,2.77795933773557e-05,3.9043295310055435e-06,2.994672601571102e-08,7.351376895092762e-09,2.626172929179135e-07,1.4027057057990108e-08,5.356777198430858e-08,8.438412522548142e-11,2.2864642313419541e-10,-1.948025370006657e-40
3.4344167961662983e-09,0.05595639656,0.054,0.0,0.0,0.029276275657308993,0.8797858228355948,3.835549658721697e-06,9.634452208598669e-11,2.8802359684054405e-17,0.0659664481123393,0.0,0.0004244123563651929,1.3713524359980033e-06,2.5361025676440706e-06,2.7908345462496396e-05,3.9359431514737364e-06,3.001023869195486e-08,7.383223401959584e-09,2.6637821571715645e-07,1.4322844085887043e-08,5.4706482433980515e-08,8.71058173818369e-11,2.3608380104593e-10,8.687718423235216e-40
3.457649446103184e-09,0.05595639656,0.054,0.0,0.0,0.029273311722760847,0.879784396289246,3.882239381787095e-06,9.995155703085866e-11,2.9574381113957996e-17,0.06596627904933265,0.0,0.00042721720690608913,1.3751342367927573e-06,2.5257428215179196e-06,2.8036585817497492e-05,3.967700811822553e-06,3.007357509100564e-08,7.415051727966307e-09,2.701760442348368e-07,1.4623283346741586e-08,5.5863312066097444e-08,8.990212765275578e-11,2.4372701067205324e-10,5.3658282072483155e-40
3.48088209604007e-09,0.05595639656,0.054,0.0,0.0,0.02927034875373577,0.87978297003401,3.929083386047452e-06,1.0367420859829714e-10,3.036268467079304e-17,0.06596611032425326,0.0,0.0004300212981260698,1.3788844898511097e-06,2.5155107299891733e-06,2.8164316434061235e-05,3.999600985273022e-06,3.013674149082909e-08,7.446864456965215e-09,2.740109140331288e-07,1.492842055389958e-08,5.7038443271195045e-08,9.277474914277733e-11,2.51580780363824e-10,-4.236188920754915e-40
3.504114745976956e-09,0.05595639656,0.054,0.0,0.0,0.029267386751346082,0.8797815440697623,3.976081767727884e-06,1.0751562751193184e-10,3.116752719220248e-17,0.06596594193616499,0.0,0.0004328246299419293,1.3826033137221807e-06,2.5054042847620735e-06,2.8291539282176892e-05,4.031642139026451e-06,3.0199743524462274e-08,7.478663882242021e-09,2.7788295761130366e-07,1.5238301837352936e-08,5.8232058529943034e-08,9.572540352032025e-11,2.5964991981848306e-10,-1.9725319326795552e-39
3.5273473959138417e-09,0.05595639656,0.054,0.0,0.0,0.029264425716726102,0.8797801183963777,4.023234632962611e-06,1.1147903547156029e-10,3.198916806580677e-17,0.06596577388413373,0.0,0.0004356272022610928,1.3862908514327406e-06,2.4954214678743094e-06,2.8418256311843072e-05,4.063822735785425e-06,3.02625862247489e-08,7.51045202046231e-09,2.8179230444647036e-07,1.555297367515126e-08,5.9444340472709416e-08,9.875584127747818e-11,2.6793932080973463e-10,1.4626026017476962e-39
3.5505800458507276e-09,0.05595639656,0.054,0.0,0.0,0.029261465651025897,0.8797786930137316,4.0705420963099154e-06,1.1556772632645358e-10,3.282786923142549e-17,0.06596560616722656,0.0,0.00043842901498517624,1.3899472687441449e-06,2.4855602555929183e-06,2.8544469454553244e-05,4.096141235066309e-06,3.0325274048513564e-08,7.542230630916529e-09,2.8573908314191124e-07,1.5872480504337127e-08,6.067547215169308e-08,1.0186784188990574e-10,2.7645395790545546e-10,-3.595865432585027e-39
3.5738126957876135e-09,0.05595639656,0.054,0.0,0.0,0.029258506555403817,0.8797772679216989,4.11800427922502e-06,1.1978506725966576e-10,3.368389518276515e-17,0.06596543878451039,0.0,0.0004412300680077331,1.393572752478898e-06,2.475818622475871e-06,2.8670180624799343e-05,4.1285960945259695e-06,3.038781093564453e-08,7.574001225312194e-09,2.8972341774533387e-07,1.619686912391292e-08,6.19256363508128e-08,1.050632141044946e-10,2.851988891049878e-10,-1.2724942752187803e-39
3.5970453457244993e-09,0.05595639656,0.054,0.0,0.0,0.02925554843101996,0.879775843120154,4.165621308413488e-06,1.241344999971247e-10,3.455751296862804e-17,0.06596527173505089,0.0,0.000444030361218643,1.3971675086797588e-06,2.466194545669323e-06,2.879539172167052e-05,4.161185771371126e-06,3.0450200338186416e-08,7.605765092368589e-09,2.9374543057192516e-07,1.652618531914009e-08,6.319501616892525e-08,1.0834379616939117e-10,2.9417925654466074e-10,2.003511829515394e-39
3.620277995661385e-09,0.05595639656,0.054,0.0,0.0,0.02925259127902993,0.8797744186089724,4.213393314402857e-06,1.2861954202669761e-10,3.5448992195175566e-17,0.06596510501791132,0.0,0.00044682989450475666,1.4007317608529042e-06,2.4566860085691797e-06,2.892010463028421e-05,4.193908723620005e-06,3.0512445255637086e-08,7.637523311770673e-09,2.9780524149837406e-07,1.6860474752199078e-08,6.448379486460306e-08,1.1171145604802553e-10,3.0340028725651287e-10,1.0234364526736161e-38
3.643510645598271e-09,0.05595639656,0.054,0.0,0.0,0.029249635100580207,0.8797729943880284,4.261320430429749e-06,1.3324378782131168e-10,3.63586050275378e-17,0.0659649386321521,0.0,0.0004496286677516724,1.404265748448819e-06,2.4472910036292078e-06,2.904432122295471e-05,4.226763411132346e-06,3.057454826969332e-08,7.669276764795853e-09,3.01902968703822e-07,1.7199782276148184e-08,6.579215582959383e-08,1.1516809160029855e-10,3.1286729381307996e-10,-9.472230873273258e-39
3.666743295535157e-09,0.05595639656,0.054,0.0,0.0,0.02924667989680332,0.8797715704571969,4.309402791411651e-06,1.380109100646209e-10,3.728662619037552e-17,0.06596477257682978,0.0,0.0004524266808411804,1.407769725497478e-06,2.438007534996709e-06,2.916804336027569e-05,4.259748296562344e-06,3.063651157619012e-08,7.70102614702626e-09,3.060387251615078e-07,1.7544155929995455e-08,6.712028212956559e-08,1.187156309446849e-10,3.2258567494451974e-10,2.387726319901302e-38
3.6899759454720428e-09,0.05595639656,0.054,0.0,0.0,0.029243725668813923,0.8797701468163522,4.357640532775484e-06,1.4292466088982909e-10,3.823333296913996e-17,0.06596460685099657,0.0,0.00045522393365865515,1.4112439591465545e-06,2.428833621511453e-06,2.9291272892310486e-05,4.292861846404788e-06,3.0698337018955684e-08,7.732771986199596e-09,3.1021262494189626e-07,1.7893639592429496e-08,6.846835757477191e-08,1.2235603252962166e-10,3.3256091630639005e-10,8.592038619801348e-39
3.71088533041524e-09,0.05595639656,0.054,0.0,0.0,0.029241067698824237,0.8797688657874272,4.401187461705438e-06,1.4747557021907106e-10,3.9101576513444083e-17,0.06596445797867234,0.0,0.0004577408110662726,1.414345568998086e-06,2.4206691455791094e-06,2.9401759815111767e-05,4.322772785777815e-06,3.0753863305081076e-08,7.761340524599238e-09,3.1400183796623264e-07,1.8212582270106573e-08,6.969883360589995e-08,1.2571343448205837e-10,3.417628535029197e-10,-3.4852828421419174e-39
3.731794715358438e-09,0.05595639656,0.054,0.0,0.0,0.029238410520884082,0.8797675849931983,4.444860455322678e-06,1.5215120309651186e-10,3.998538783555201e-17,0.06596430937176374,0.0,0.0004602570724771605,1.4174235227268601e-06,2.4125904002324228e-06,2.951185055463457e-05,4.352785594523106e-06,3.0809280056857554e-08,7.789906670239275e-09,3.1782211436674733e-07,1.8535735315876016e-08,7.09457507962846e-08,1.291491369635676e-10,3.511814846169289e-10,-3.171260946224568e-38
3.752704100301635e-09,0.05595639656,0.054,0.0,0.0,0.029235754135752096,0.8797663044335743,4.488659609621767e-06,1.5695446489946253e-10,4.088497440216242e-17,0.06596416102956836,0.0,0.00046277271780944987,1.420478036801337e-06,2.4045959810091416e-06,2.962154644173025e-05,4.382899166236817e-06,3.0864587993597324e-08,7.818470507168177e-09,3.216735303059841e-07,1.8863133115829295e-08,7.220924302287684e-08,1.3266463181794804e-10,3.6082099188558314e-10,2.5757332723687235e-38
3.773613485244833e-09,0.05595639656,0.054,0.0,0.0,0.0292330985441666,0.879765024108463,4.532585018821008e-06,1.618883162828577e-10,4.1800545363498086e-17,0.06596401295137955,0.0,0.00046528774698605634,1.4235093331436944e-06,2.3966844982422766e-06,2.9730848802622195e-05,4.4131123990345224e-06,3.0919787673195743e-08,7.847032037336993e-09,3.255561631596726e-07,1.919480704598234e-08,7.348944449899606e-08,1.3626143121239872e-10,3.7068561630003686e-10,-4.619808383015888e-38
3.7945228701880306e-09,0.05595639656,0.054,0.0,0.0,0.029230443746842832,0.879763744017773,4.576636774890291e-06,1.6695577393383117e-10,4.2732311553345703e-17,0.06596386513648615,0.0,0.00046780215992856276,1.4265176384048322e-06,2.3888545781866495e-06,2.9839758959414795e-05,4.443424195995873e-06,3.0974879500031774e-08,7.875591191456878e-09,3.2947008496151664e-07,1.9530792983938546e-08,7.478648883086447e-08,1.39941068069558e-10,3.807796578541662e-10,1.014324816578559e-37
3.813341316636908e-09,0.05595639656,0.054,0.0,0.0,0.02922805510891771,0.8797625921365065,4.616391455819916e-06,1.7163325822524695e-10,4.358492365461717e-17,0.06596373232760842,0.0,0.0004700646046382608,1.4292056463577386e-06,2.3818762643806146e-06,2.993744385577184e-05,4.470788183320729e-06,3.1024370157652657e-08,7.90129228436629e-09,3.3301942907169773e-07,1.9836892089993432e-08,7.596834039606506e-08,1.4332485079181047e-10,3.900640487018071e-10,2.0456707405531167e-39
3.832159763085785e-09,0.05595639656,0.054,0.0,0.0,0.029225667115392182,0.8797614404449801,4.656248613211682e-06,1.7642373281894983e-10,4.445098209760765e-17,0.06596359973089559,0.0,0.00047232655008844107,1.4318753889432204e-06,2.3749619398843005e-06,3.0034813093596678e-05,4.4982303315246975e-06,3.107377378593113e-08,7.926991195175634e-09,3.365942290315548e-07,2.0146534454875452e-08,7.716404086011716e-08,1.4677813688824057e-10,3.995410171319574e-10,-7.792493930462763e-39
3.8509782095346625e-09,0.05595639656,0.054,0.0,0.0,0.02922327976673647,0.8797602889431266,4.6962083081083e-06,1.813295163117829e-10,4.533064407654352e-17,0.06596346734581957,0.0,0.00047458799623017214,1.4345270387976971e-06,2.3681106393216315e-06,3.013186762968418e-05,4.525749852604775e-06,3.112309041842972e-08,7.95268774099957e-09,3.4019453606464277e-07,2.04597441876226e-08,7.837368799638376e-08,1.5030208713157418e-10,4.0921382191921865e-10,-7.884008175095669e-38
3.86979665598354e-09,0.05595639656,0.054,0.0,0.0,0.02922089306340325,0.8797591376308797,4.73627059929928e-06,1.863529659800111e-10,4.622406789168529e-17,0.06596333517184925,0.0,0.0004768489430158892,1.4371607702286311e-06,2.3613214095061295e-06,3.0228608419033314e-05,4.55334596260124e-06,3.117232002173261e-08,7.978381704367374e-09,3.438203994383388e-07,2.0776546449330328e-08,7.959737956068128e-08,1.538978762232959e-10,4.190857616340877e-10,6.202780853794334e-38
3.888615102432417e-09,0.05595639656,0.054,0.0,0.0,0.02921850700582716,0.8797579865081716,4.776435543151794e-06,1.9149647827851084e-10,4.7131412949239916e-17,0.06596320320845017,0.0,0.0004791093904030275,1.4397767588719054e-06,2.354593309798198e-06,3.032503641504964e-05,4.581017881772219e-06,3.122146250134975e-08,8.004072836124255e-09,3.474718699459953e-07,2.1096963847072164e-08,8.08352134223982e-08,1.5756669256728996e-10,4.291601748122981e-10,-8.578609548391439e-38
3.907433548881294e-09,0.05595639656,0.054,0.0,0.0,0.029216121594423942,0.879756835574936,4.816703193489172e-06,1.9676248927941074e-10,4.805283976007374e-17,0.06596307145508466,0.0,0.0004813693383485411,1.4423751814297231e-06,2.3479254123538246e-06,3.0421152569695673e-05,4.608764834722468e-06,3.127051770658916e-08,8.029760857877572e-09,3.511489943199787e-07,2.1421022564529762e-08,8.20872870255844e-08,1.6130973870513011e-10,4.394404400346607e-10,1.3922136677647785e-37
3.926251995330172e-09,0.05595639656,0.054,0.0,0.0,0.029213736829590928,0.8797556848311054,4.857073601489103e-06,2.021534751089338e-10,4.898850993898463e-17,0.06596293991121183,0.0,0.00048362878681595803,1.44495621543704e-06,2.341316802323186e-06,3.051695783362122e-05,4.636586050514045e-06,3.1319485436387976e-08,8.055445464959411e-09,3.548518222019245e-07,2.1748744531251553e-08,8.335369825509448e-08,1.6512823098687117e-10,4.499299761524856e-10,-1.978514409104699e-37
3.945070441779049e-09,0.05595639656,0.054,0.0,0.0,0.0292113527117059,0.8797545342766132,4.897546815582471e-06,2.076719524147532e-10,4.9938586205669394e-17,0.06596280857628746,0.0,0.00048588773576635925,1.4475200390148418e-06,2.334766578039361e-06,3.061245315629557e-05,4.664480762778258e-06,3.136836544433454e-08,8.081126329052368e-09,3.5858039703527467e-07,2.2080157432012453e-08,8.463454453837359e-08,1.6902340023670515e-10,4.6063224256285363e-10,2.809431752358541e-37
3.962007043583039e-09,0.05595639656,0.054,0.0,0.0,0.02920920755904713,0.8797534989393989,4.934060645211825e-06,2.127497002638777e-10,5.0806107429593546e-17,0.06596269055305407,0.0,0.0004879203627101544,1.4498129128012283e-06,2.328920561529356e-06,3.06981347308226e-05,4.689648213667008e-06,3.141228221406726e-08,8.10423561805789e-09,3.6195816849541196e-07,2.23816017853146e-08,8.579972929421497e-08,1.7259563978309351e-10,4.704490588524995e-10,2.9638128248882444e-39
3.978943645387029e-09,0.05595639656,0.054,0.0,0.0,0.02920706293095504,0.8797524637554454,4.97065781594787e-06,2.1793468063068839e-10,5.1685550463240344e-17,0.06596257269822423,0.0,0.0004899525849975921,1.4520921208643292e-06,2.323120479525481e-06,3.078356671191007e-05,4.714874027698309e-06,3.145612746521697e-08,8.12734132398599e-09,3.653568656210395e-07,2.2686072146317195e-08,8.697675688290136e-08,1.762319130333031e-10,4.804436013909572e-10,1.1203605304940938e-37
3.99418658701062e-09,0.05595639656,0.054,0.0,0.0,0.029205133214371116,0.8797515322208848,5.003666550475247e-06,2.2269443366575314e-10,5.2487342264630204e-17,0.06596246677252897,0.0,0.0004917812390594013,1.4541318314907643e-06,2.3179391593880035e-06,3.086024266294093e-05,4.737626707166481e-06,3.1495526833956096e-08,8.148133165133994e-09,3.684336117810461e-07,2.2962696633689105e-08,8.804626614650345e-08,1.7956007340236987e-10,4.895927996847227e-10,2.708577055459981e-39
4.009429528634211e-09,0.05595639656,0.054,0.0,0.0,0.029203203923039017,0.8797506008103901,5.0367428349637724e-06,2.2754401991305403e-10,5.32989773168909e-17,0.06596236098261823,0.0,0.0004936095653208135,1.4561606730553202e-06,2.3127940837297756e-06,3.093671750512598e-05,4.760425818371727e-06,3.1534867870229307e-08,8.16892166715503e-09,3.7152735717505327e-07,2.3241799047445633e-08,8.91254776655777e-08,1.8294153363520878e-10,4.988899867278665e-10,-5.523014706117217e-38
4.024672470257802e-09,0.05595639656,0.054,0.0,0.0,0.029201275057112522,0.8797496695239256,5.069886688033661e-06,2.3248487720077638e-10,5.41205447461207e-17,0.06596225532819504,0.0,0.0004954375637700473,1.4581787401498895e-06,2.3076848058492367e-06,3.1012991740946785e-05,4.783270965605523e-06,3.157415036643008e-08,8.189706613420263e-09,3.7463812436268203e-07,2.352339239785132e-08,9.021444331819929e-08,1.863769820144964e-10,5.083370996230245e-10,2.455735748223526e-38
4.039915411881394e-09,0.05595639656,0.054,0.0,0.0,0.029199346616736947,0.879748738361456,5.10309812696589e-06,2.3751846191007154e-10,5.495213415423976e-17,0.06596214980896113,0.0,0.0004972652343969631,1.4601861271391897e-06,2.30261088494569e-06,3.1089065872602423e-05,4.80616175531286e-06,3.161337410554578e-08,8.210487782086188e-09,3.7776593580468077e-07,2.3807489322675385e-08,9.131321507577852e-08,1.8986711308613286e-10,5.179360934563289e-10,5.2808686479724715e-39
4.070401295128575e-09,0.05595639656,0.054,0.0,0.0,0.029195491013176575,0.8797468764083578,5.169723824748673e-06,2.478697332659184e-10,5.664573969074394e-17,0.0659619391748614,0.0,0.0005009195921495312,1.464169236679232e-06,2.2925673804127377e-06,3.124061583097681e-05,4.852078698832004e-06,3.1691644407084374e-08,8.252037876873515e-09,3.840727787808262e-07,2.4383245594622386e-08,9.354038427728851e-08,1.9701423268680565e-10,5.375976344181286e-10,3.023387154077315e-40
4.097557698293944e-09,0.05595639656,0.054,0.0,0.0,0.02919205792960873,0.879745218223623,5.229300885841787e-06,2.5741760102965213e-10,5.818903290076478e-17,0.06596175199734555,0.0,0.000504173739127579,1.4676822828033043e-06,2.2837356401089856e-06,3.1374945319532046e-05,4.893130790247512e-06,3.176116630054185e-08,8.289035128484214e-09,3.897484547359235e-07,2.4904681908678762e-08,9.5557859598972e-08,2.035719647939403e-10,5.556431257019938e-10,8.52850386874301e-39
4.124714101459313e-09,0.05595639656,0.054,0.0,0.0,0.029188626198564133,0.8797435604319056,5.289092666163212e-06,2.672827309770218e-10,5.976551685122161e-17,0.0659615652443351,0.0,0.0005074268455034069,1.4711628467562e-06,2.275009695111788e-06,3.150864728868005e-05,4.934321875289241e-06,3.1830498119680343e-08,8.326016848293656e-09,3.954785517875479e-07,2.543426000630995e-08,9.760724617407867e-08,2.1031407945935457e-10,5.742011627953499e-10,-3.3324418953029935e-38
4.151870504624682e-09,0.05595639656,0.054,0.0,0.0,0.02918519582056751,0.8797419030330044,5.349099215638305e-06,2.774740274558631e-10,6.137571479005406e-17,0.06596137891409855,0.0,0.0005106789112677162,1.474611447707738e-06,2.266387258038212e-06,3.164172457059909e-05,4.9756498053790654e-06,3.189963846168299e-08,8.362981669980804e-09,4.0126318369808293e-07,2.5972052556637243e-08,9.968883686086486e-08,2.1724472413875704e-10,5.932834354743063e-10,-1.2487950428859453e-38
4.179026907790051e-09,0.05595639656,0.054,0.0,0.0,0.029181766796059758,0.8797402460267177,5.409320570302467e-06,2.8800059476004623e-10,6.302015474326086e-17,0.06596119300489237,0.0,0.0005139299364254293,1.4780285989518495e-06,2.2578660999083433e-06,3.177417999572369e-05,5.017112454427387e-06,3.196858590811741e-08,8.399928213361124e-09,4.0710246079419457e-07,2.6518132046405152e-08,1.0180292439494452e-07,2.2436811068161955e-10,6.129018193081333e-10,2.06279776480504e-38
4.20618331095542e-09,0.05595639656,0.054,0.0,0.0,0.029178339125399005,0.8797385894128437,5.469756752368032e-06,2.988717401622842e-10,6.469936951265361e-17,0.06596100751496131,0.0,0.0005171799209955416,1.4814148073345322e-06,2.249444049507453e-06,3.1906016392820074e-05,5.0587077188540665e-06,3.2037339039170175e-08,8.436855091596277e-09,4.129964899349319e-07,2.7072570894686815e-08,1.0394980131562398e-07,2.3168851569072332e-10,6.330683768280173e-10,-8.151977371911656e-39
4.233339714120789e-09,0.05595639656,0.054,0.0,0.0,0.02917491280886198,0.8797369331911808,5.530407770333473e-06,3.1009697704817154e-10,6.641389667253884e-17,0.06596082244253926,0.0,0.0005204288650109709,1.484770572742639e-06,2.24111899263475e-06,3.20372365890159e-05,5.100433517566346e-06,3.210589644778106e-08,8.473760918384043e-09,4.189453745175434e-07,2.7635441502355614e-08,1.0612975991838381e-07,2.3921028087537453e-10,6.53795358664175e-10,-1.0974102383239979e-38
4.287652520451527e-09,0.05595639656,0.054,0.0,0.0,0.029168064238868387,0.8797336219236817,5.652354280364943e-06,3.3364882717982664e-10,6.995106230039355e-17,0.06596045354310465,0.0,0.0005269236315784305,1.491392736970975e-06,2.2247516825318386e-06,3.229783967880431e-05,5.18426850543238e-06,3.224241858868311e-08,8.547503907579412e-09,4.310081068547799e-07,2.87867669133356e-08,1.1059009019053832e-07,2.5487558610911776e-10,6.969805444972618e-10,1.3311925147014515e-37
4.336534046149191e-09,0.05595639656,0.054,0.0,0.0,0.029161905158143365,0.8797306431222719,5.762840688677259e-06,3.561562526342439e-10,7.326077025958262e-17,0.06596012294356672,0.0,0.0005327653634026268,1.4972534278798237e-06,2.2103327472807577e-06,3.2530303379276747e-05,5.260146001613271e-06,3.236460560804929e-08,8.613786892632243e-09,4.420531405354087e-07,2.985252002095539e-08,1.1472045404544464e-07,2.6970791363958646e-10,7.378906503457112e-10,-6.564169737625189e-38
4.385415571846855e-09,0.05595639656,0.054,0.0,0.0,0.029155750465536038,0.8797276655884916,5.874022689912944e-06,3.799686383294431e-10,7.66934684144274e-17,0.06595979366883822,0.0,0.0005386037249605367,1.5030228989501117e-06,2.196197699135679e-06,3.27608144757698e-05,5.336415081137056e-06,3.248613811289436e-08,8.679980667908183e-09,4.5327736134797755e-07,3.09467126798964e-08,1.189625364560353e-07,2.8526318209021474e-10,7.8081576407069e-10,3.944465267589447e-37
4.434297097544519e-09,0.05595639656,0.054,0.0,0.0,0.029149600159943844,0.8797246893211668,5.98589986479937e-06,4.05149334514037e-10,8.025246389133197e-17,0.0659594657082876,0.0,0.0005444387169222736,1.5087037695904998e-06,2.1823361409633484e-06,3.298938938603678e-05,5.413064403755369e-06,3.260700941046852e-08,8.746077782412287e-09,4.6468125330869724e-07,3.206976219510986e-08,1.2331803179302557e-07,3.015691103450162e-10,8.258342730713743e-10,-1.2794229506835759e-36
4.483178623242183e-09,0.05595639656,0.054,0.0,0.0,0.0291434542395583,0.8797217143191238,6.098471669897796e-06,4.31764106894763e-10,8.394111352822684e-17,0.06595913905121022,0.0,0.0005502703400831384,1.5142985669522265e-06,2.168738188703317e-06,3.321604449978758e-05,5.490082851363752e-06,3.2727213478039334e-08,8.81207107889282e-09,4.7626526513605895e-07,3.322208626846932e-08,1.2778863029124356e-07,3.186541259024332e-10,8.7302662029599e-10,-6.082821746337192e-37
4.532060148939847e-09,0.05595639656,0.054,0.0,0.0,0.029137312701903763,0.8797187405811906,6.211737443213956e-06,4.5988119999760173e-10,8.776282375773011e-17,0.06595881368683858,0.0,0.0005560985953608483,1.5198097236260294e-06,2.1553944491730482e-06,3.344079617495482e-05,5.567459523551217e-06,3.284674498074806e-08,8.877953757528089e-09,4.880298134215906e-07,3.440409967223842e-08,1.3237601815549178e-07,3.365473704274231e-10,9.224753228655463e-10,8.777085942942932e-37
4.580941674637511e-09,0.05595639656,0.054,0.0,0.0,0.029131175543876044,0.8797157681061959,6.325696410360956e-06,4.895714000381553e-10,9.17210504789048e-17,0.06595848960435224,0.0,0.0005619234837888244,1.525239577533071e-06,2.1422959972595317e-06,3.3663660733089463e-05,5.645183732356693e-06,3.296559932042863e-08,8.94371939695072e-09,4.999752823234282e-07,3.561621507432834e-08,1.3708187693973995e-07,3.552787048188246e-10,9.742649892031897e-10,-6.225767180668791e-37
4.629823200335175e-09,0.05595639656,0.054,0.0,0.0,0.02912504276178246,0.87971279689297,6.440347691337413e-06,5.209080963969593e-10,9.581929891431546e-17,0.06595816679288757,0.0,0.0005677450065069611,1.5305903737927048e-06,2.1294343521047606e-06,3.388465445386191e-05,5.723244996202734e-06,3.3083772670994964e-08,9.009361946799772e-09,5.121020212308089e-07,3.685884587348733e-08,1.4190788289409703e-07,3.748787139028106e-10,1.0284823340453431e-09,1.4001158569559827e-36
4.678704726032839e-09,0.05595639656,0.054,0.0,0.0,0.029118914351383335,0.8797098269403445,6.5556903076220765e-06,5.539673425682559e-10,1.0006112344728722e-16,0.06595784524154727,0.0,0.0005735631647592634,1.5358642678987204e-06,2.116801452751313e-06,3.410379356902679e-05,5.8016330332801175e-06,3.320126192287381e-08,9.074875754015996e-09,5.244103494737172e-07,3.813240105975405e-08,1.4685570720218263e-07,3.9537870978356455e-10,1.0852161914767113e-09,1.2851701621213586e-36
4.727586251730503e-09,0.05595639656,0.054,0.0,0.0,0.029112790307929234,0.8797068582471521,6.671723188397842e-06,5.888279197851499e-10,1.0445012746049827e-16,0.06595752493940955,0.0,0.0005793779598849038,1.5410633269504556e-06,2.104389635770017e-06,3.432109425752902e-05,5.880337755932155e-06,3.331806467896703e-08,9.140255551097788e-09,5.369005536634647e-07,3.943728871526562e-08,1.5192701499189944e-07,4.168107360338108e-10,1.1445575291072481e-09,-1.457511456199088e-36
4.776467777428167e-09,0.05595639656,0.054,0.0,0.0,0.029106670626196957,0.879703890812228,6.7884451765296375e-06,6.255714014022718e-10,1.0898996316462224e-16,0.0659572058755367,0.0,0.0005851893933120346,1.5461895313965981e-06,2.092191614024137e-06,3.453657264071788e-05,5.959349265123027e-06,3.3434179262988776e-08,9.205496445421146e-09,5.495728875450243e-07,4.0773916189901867e-08,1.571234651519594e-07,4.392075718265689e-10,1.206599461714953e-09,-2.8545097504866497e-36
4.825349303125831e-09,0.05595639656,0.054,0.0,0.0,0.02910055530052407,0.8797009246344082,6.905855034652305e-06,6.64282216896961e-10,1.1368433141134795e-16,0.06595688803898284,0.0,0.0005909974665540597,1.5512447785719136e-06,2.080200456007387e-06,3.47502447771267e-05,6.0386578444777565e-06,3.354960466206461e-08,9.270593943603193e-09,5.624275743142597e-07,4.2142687751404044e-08,1.6244671016965112e-07,4.626027347939169e-10,1.2714372632328134e-09,-9.05352493812889e-37
4.874230828823495e-09,0.05595639656,0.054,0.0,0.0,0.029094444324843476,0.879697959712531,7.02395145152359e-06,7.050477148098543e-10,1.1853698148779016e-16,0.0659565714188014,0.0,0.0005968021812023739,1.5562308871100058e-06,2.068409564844037e-06,3.4962126656930835e-05,6.118253953978656e-06,3.366434055073092e-08,9.335543882948582e-09,5.754648055908996e-07,4.3544006037249165e-08,1.6789839548563185e-07,4.870304837154924e-10,1.3391683758537866e-09,3.810843206286503e-37
4.923112354521159e-09,0.05595639656,0.054,0.0,0.0,0.02908833769271718,0.879694996045436,7.142733047836026e-06,7.479582259296859e-10,1.2355171089925713e-16,0.06595625600405275,0.0,0.0006026035389239947,1.5611495999417192e-06,2.0568126580713857e-06,3.517223419705713e-05,6.198128224210653e-06,3.377838710147274e-08,9.400342501206198e-09,5.886847446942468e-07,4.497826875062697e-08,1.7348015933128836e-07,5.125258199512383e-10,1.409892418761436e-09,-4.597093129807575e-37
4.971993880218823e-09,0.05595639656,0.054,0.0,0.0,0.029082235397365677,0.8796920336319656,7.2621983813657535e-06,7.931071284208518e-10,1.2873236515726264e-16,0.06595594178381116,0.0,0.000608401541451174,1.5660025867185245e-06,2.0454037496683516e-06,3.538058323701903e-05,6.278271451284248e-06,3.389174510070593e-08,9.464986331150235e-09,6.020875214142239e-07,4.6445874625917e-08,1.7919363182372294e-07,5.391244905855292e-10,1.4837111977861425e-09,2.2077954982613815e-37
5.020875405916487e-09,0.05595639656,0.054,0.0,0.0,0.029076137431695938,0.8796890724709635,7.382345951893679e-06,8.405909130823582e-10,1.3408283755279413e-16,0.06595562874717041,0.0,0.000614196190579143,1.5707914474401732e-06,2.0341771334577445e-06,3.5587189534706746e-05,6.358674591678268e-06,3.400441591302157e-08,9.529472197739374e-09,6.156732345943067e-07,4.794722025402938e-08,1.8504043536929605e-07,5.668629905863416e-10,1.5607287137388352e-09,4.875668920847763e-37
5.069756931614151e-09,0.05595639656,0.054,0.0,0.0,0.029070043788328073,0.8796861125612755,7.503174206141618e-06,8.905092477965768e-10,1.3960706891631232e-16,0.06595531688324947,0.0,0.0006199874881660054,1.5755177165097903e-06,2.0231273665980723e-06,3.579206876209401e-05,6.4393287569523e-06,3.411640125912817e-08,9.59379730275975e-09,6.294419567338674e-07,4.948269587308377e-08,1.91022184072215e-07,5.95778562926854e-10,1.6410511689344787e-09,3.3620601543590864e-36
5.118638457311815e-09,0.05595639656,0.054,0.0,0.0,0.029063954459621063,0.8796831539017499,7.624681542563326e-06,9.429650411828002e-10,1.453090473440147e-16,0.06595500618119811,0.0,0.0006257754361214269,1.5801828662665967e-06,2.012249253358992e-06,3.599523650127159e-05,6.520225208687801e-06,3.422770344987858e-08,9.657959052816005e-09,6.433937274203392e-07,5.105269279280311e-08,1.97140482688372e-07,6.259091996688626e-10,1.7247869693456428e-09,9.687138393833953e-37
