Time (s),Volume (m^3),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),OX(10),H2NX(28),HX(9),H3NX(29),HNX(49),HOX(13),H2OX(14),NX(59),NOX2(76),NOX(27),N2X2(25)
2.465266215754846e-09,0.05595639656,0.054,0.0,0.0,0.029400782094077604,0.8798455922361024,2.0291859237240944e-06,3.955516144878251e-11,8.135016491981886e-18,0.06597381726233999,0.0,0.0003067275941279212,1.1903959023834637e-06,3.0966201504840943e-06,2.207298831486788e-05,2.7545809102196867e-06,2.6988831677187297e-08,5.947245418091702e-09,1.3878068826682632e-07,5.3884520365421265e-09,2.042321371664603e-08,5.0534094720597993e-11
2.479523316870239e-09,0.05595639656,0.054,0.0,0.0,0.029398937587874454,0.8798447092561565,2.053575703724372e-06,4.0694994876799796e-11,8.311484720246922e-18,0.06597370405483623,0.0,0.0003084686574575154,1.1931983363609137e-06,3.0866885446888275e-06,2.2166271284545122e-05,2.7697957144766907e-06,2.704468773522658e-08,5.972305277067185e-09,1.4025745548072113e-07,5.476791402491134e-09,2.076074042517725e-08,5.172553198730822e-11
2.493780417985632e-09,0.05595639656,0.054,0.0,0.0,0.029397093511413588,0.8798438263878742,2.0780416731305105e-06,4.186164249187315e-11,8.49086310530367e-18,0.06597359100478797,0.0,0.0003102094169167294,1.1960061217858015e-06,3.076788345181455e-06,2.2259310770790895e-05,2.7850751723954424e-06,2.7099927578622782e-08,5.99714432266842e-09,1.4174495477093775e-07,5.566198713858936e-09,2.110239035129931e-08,5.293994994789054e-11
2.5080375191010247e-09,0.05595639656,0.054,0.0,0.0,0.029395249861043207,0.8798429436312223,2.1025829840783595e-06,4.305562069149044e-11,8.673187138299806e-18,0.0659734781112317,0.0,0.00031194987334935063,1.1988186235651238e-06,3.066921364797703e-06,2.2352108037367408e-05,2.800419506934197e-06,2.715456884814951e-08,6.021768422093395e-09,1.4324324970106962e-07,5.656683178701967e-09,2.144820082249802e-08,5.4177725818753076e-11
2.5222946202164176e-09,0.05595639656,0.054,0.0,0.0,0.029393406633242764,0.8798420609861681,2.127198816356394e-06,4.427745433942587e-11,8.85849263046903e-18,0.06597336537323044,0.0,0.000313690027568528,1.20163521916946e-06,3.0570893388135214e-06,2.2444664326124643e-05,2.815828924096897e-06,2.7208628676546023e-08,6.046183818951003e-09,1.447524009085396e-07,5.748257588042988e-09,2.1798208260679198e-08,5.543924195947661e-11
2.5365517213318105e-09,0.05595639656,0.054,0.0,0.0,0.029391563824619292,0.8798411784526788,2.1518883759459007e-06,4.5527676880012424e-11,9.046815711512123e-18,0.06597325278987329,0.0,0.00031542988036589964,1.2044552985474748e-06,3.047293929076412e-06,2.2536980857266088e-05,2.8313036131386824e-06,2.7262123999992535e-08,6.070396518412197e-09,1.462724734433745e-07,5.840928720664147e-09,2.2152450427307406e-08,5.672488606400575e-11
2.549383112335664e-09,0.05595639656,0.054,0.0,0.0,0.02938990565255079,0.8798403842679001,2.174171381114243e-06,4.6677597568104235e-11,9.218916641551412e-18,0.06597315159634053,0.0,0.0003169954907995854,1.2069958544648771e-06,3.038510682302341e-06,2.261986173379199e-05,2.845286783816539e-06,2.7309800910791993e-08,6.092019385048632e-09,1.476499282390886e-07,5.925277615556646e-09,2.247492047186468e-08,5.79029199693113e-11
2.5609313642391323e-09,0.05595639656,0.054,0.0,0.0,0.029388413583826423,0.8798396695788218,2.194276165646247e-06,4.773289385491288e-11,9.375944692246657e-18,0.06597306062812722,0.0,0.0003184043324121866,1.2092840005638938e-06,3.0306331364747486e-06,2.2694290019497292e-05,2.8579170561826625e-06,2.7352340535119098e-08,6.1113470861870035e-09,1.488972798186869e-07,6.001965165481679e-09,2.276812498870153e-08,5.898037238304434e-11
2.5724796161426005e-09,0.05595639656,0.054,0.0,0.0,0.029386921784501124,0.8798389549628841,2.214427997072333e-06,4.880779332563505e-11,9.535017879136728e-18,0.06597296975983936,0.0,0.000319812977578195,1.2115733890737775e-06,3.022782329922667e-06,2.2768563100147077e-05,2.8705904360673363e-06,2.7394538842958212e-08,6.130552153733515e-09,1.5015190646391456e-07,6.079389560016861e-09,2.3064174991421105e-08,6.007436222376716e-11
2.5840278680460687e-09,0.05595639656,0.054,0.0,0.0,0.029385430253008864,0.8798382404200702,2.2346265034403172e-06,4.990259648911551e-11,9.696156023565858e-18,0.06597287899104055,0.0,0.00032122142666692435,1.213863720259913e-06,3.014959007244235e-06,2.2842681583802536e-05,2.883306992809093e-06,2.7436404222316673e-08,6.149637611049173e-09,1.5141384079494e-07,6.157555727289456e-09,2.3363090626535426e-08,6.11851059196166e-11
2.595576119949537e-09,0.05595639656,0.054,0.0,0.0,0.029383938987833556,0.8798375259503632,2.254871323276765e-06,5.1017607781398625e-11,9.859379086217862e-18,0.06597278832130458,0.0,0.0003226296800364451,1.216154699896886e-06,3.007163883932134e-06,2.2916646069743198e-05,2.896066788963921e-06,2.7477944918520402e-08,6.168606420253372e-09,1.526831144856906e-07,6.236469367205436e-09,2.3664892083342717e-08,6.231282227192768e-11
2.607124371853005e-09,0.05595639656,0.054,0.0,0.0,0.029382447987509067,0.8798368115537464,2.2751621056082953e-06,5.2153135609573617e-11,1.0024707168602127e-17,0.06597269775021523,0.0,0.0003240377380348211,1.2184460392734086e-06,2.9993976463386304e-06,2.2990457148566542e-05,2.9088698803861486e-06,2.7519169030772493e-08,6.187461558851205e-09,1.539597595872466e-07,6.316135507143625e-09,2.396959971164175e-08,6.345773246886806e-11
2.6186726237564734e-09,0.05595639656,0.054,0.0,0.0,0.02938095725061864,0.879836097230203,2.295498509983258e-06,5.3309492395542407e-11,1.019216051383574e-17,0.06597260727736602,0.0,0.00032544560099956847,1.2207374552268179e-06,2.991660951881043e-06,2.3064115402289156e-05,2.92171631631085e-06,2.7560084521772696e-08,6.206205985592433e-09,1.5524380797569413e-07,6.396559229159264e-09,2.4277233843530133e-08,6.462006009204659e-11
2.6302208756599416e-09,0.05595639656,0.054,0.0,0.0,0.029379466775793863,0.8798353829797164,2.3158802062930866e-06,5.4486994619074585e-11,1.0361759506421595e-17,0.06597251690236006,0.0,0.000326853269257726,1.2230286701704578e-06,2.9839544296827034e-06,2.31376214044506e-05,2.934606139438273e-06,2.7600699215713123e-08,6.224842593431916e-09,1.5653529118680612e-07,6.477745812017523e-09,2.45878148136972e-08,6.580003112246572e-11
2.6417691275634098e-09,0.05595639656,0.054,0.0,0.0,0.029377976561713585,0.8798346688022699,2.33630687448882e-06,5.568596286085019e-11,1.0533524672162426e-17,0.0659724266248099,0.0,0.00032826074312630374,1.2253194120949298e-06,2.976278681271883e-06,2.3210975720218908e-05,2.947539386019954e-06,2.7641020794128155e-08,6.2433742282393475e-09,1.5783424058841778e-07,6.559700453054199e-09,2.49013630623349e-08,6.699787395912737e-11
2.653317379466878e-09,0.05595639656,0.054,0.0,0.0,0.029376486607103052,0.8798339546978473,2.3567782043788822e-06,5.6906721846164396e-11,1.070747667875975e-17,0.06597233644433713,0.0,0.00032966802291240697,1.227609414555677e-06,2.968634281085099e-06,2.328417890649687e-05,2.96051608594579e-06,2.7681056798295796e-08,6.261803715127191e-09,1.5914068732358886e-07,6.642428345568042e-09,2.521789911183589e-08,6.821381943796603e-11
2.664865631370346e-09,0.05595639656,0.054,0.0,0.0,0.02937499691073311,0.8798332406664318,2.3772938955218566e-06,5.8149600489200834e-11,1.088363633653947e-17,0.0659722463605725,0.0,0.0003310751089133565,1.2298984166665222e-06,2.961021776866356e-06,2.3357231512028684e-05,2.9735362628318745e-06,2.7720814630819725e-08,6.280133846022277e-09,1.6045466230577374e-07,6.725934731092371e-09,2.5537443516688977e-08,6.944810084319575e-11
2.6879621351772826e-09,0.05595639656,0.054,0.0,0.0,0.029372018288021447,0.8798318128225574,2.418457207652606e-06,6.070305361652707e-11,1.1242662561431682e-17,0.06597206648173427,0.0,0.000333888700701316,1.23447240409912e-06,2.9458945168448447e-06,2.3502887135688027e-05,2.999707111117748e-06,2.779952468973314e-08,6.316506968352746e-09,1.631053196547115e-07,6.8953039547338305e-09,2.6185639851829216e-08,7.197261687960393e-11
2.711058638984219e-09,0.05595639656,0.054,0.0,0.0,0.029369040684625758,0.8798303852705163,2.4597945964538873e-06,6.33490390249352e-11,1.1610772693322568e-17,0.06597188698551353,0.0,0.00033670152067998764,1.239039398413267e-06,2.930900768080754e-06,2.36479468221026e-05,3.026051997740178e-06,2.787720739094432e-08,6.35251503928807e-09,1.6578645586137029e-07,7.067850206957028e-09,2.6846117354158986e-08,7.457333777228463e-11
2.7341551427911554e-09,0.05595639656,0.054,0.0,0.0,0.0293660640922677,0.8798289580101792,2.501303992817373e-06,6.609034337748566e-11,1.198813837907665e-17,0.06597170786926049,0.0,0.0003395135708939731,1.2435975122475478e-06,2.9160440028514365e-06,2.3792414678644015e-05,3.05257089498614e-06,2.795391692511325e-08,6.388178846956838e-09,1.6849831057656314e-07,7.243615714806267e-09,2.751904219946588e-08,7.725221921583727e-11
