Distance (mm),T (C),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_he initial,(NH3/O2),T (C) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NOX,OX,NX,OHX,NH3X,X(N),NH2_X(8),NH_X(9),H2O_X(11),X(H),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],NOX ROP [kmol/m^2 s],OX ROP [kmol/m^2 s],NX ROP [kmol/m^2 s],OHX ROP [kmol/m^2 s],NH3X ROP [kmol/m^2 s],X(N) ROP [kmol/m^2 s],NH2_X(8) ROP [kmol/m^2 s],NH_X(9) ROP [kmol/m^2 s],H2O_X(11) ROP [kmol/m^2 s],X(H) ROP [kmol/m^2 s],NX + OX <=> NOX + X(N) ROP [kmol/m^2 s],O2(2) + 2 X(H) <=> 2 OX ROP [kmol/m^2 s],2 NX <=> N2(4) + 2 X(N) ROP [kmol/m^2 s],NOX <=> NO(5) + X(N) ROP [kmol/m^2 s],NH3(6) + X(N) <=> NH3X ROP [kmol/m^2 s],NOX + NX <=> N2O(7) + 2 X(N) ROP [kmol/m^2 s],N2O(7) + X(H) <=> N2(4) + OX ROP [kmol/m^2 s],NH3X + OX <=> NH2_X(8) + OHX ROP [kmol/m^2 s],NH2_X(8) + OX <=> NH_X(9) + OHX ROP [kmol/m^2 s],NH_X(9) + OX <=> NX + OHX ROP [kmol/m^2 s],NH_X(9) + OHX <=> H2O_X(11) + NX ROP [kmol/m^2 s],H2O_X(11) + OX <=> 2 OHX ROP [kmol/m^2 s],H2O_X(11) <=> H2O(3) + X(H) ROP [kmol/m^2 s]
2.268,700,101325.0,5.8333e-05,0.066,0.88,0.05399999999999999,0.075,700.0,1e-11,1e-22,IdealGasReactor,off,0.05399999999999983,0.0,0.0,0.8799999999999992,1.1528897165688613e-15,3.842973760973501e-16,3.143569382239298e-25,0.06599999999999924,4.618402732233316e-29,4.25884546669663e-19,1.4340116813950695e-12,2.2293638995433488e-08,3.361429595525672e-14,0.0009467281986037746,0.9990532308759895,4.783402815251627e-10,1.6990719158668388e-08,6.77014170802642e-22,1.1612406664148444e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.267195264969403e-20,1.6534389403481667e-19,5.511474663554038e-20,3.725129989749115e-32,3.216871213851391e-14,5.774008594157946e-36,8.061600372067822e-27,3.129891056457398e-27,-2.1333862064515284e-25,7.305435057637233e-29,-3.216882236776537e-14,3.2168822368015244e-14,2.7686518156930943e-27,-3.930414035641008e-26,-1.1700024412152458e-32,-1.1264571386911136e-26,8.061637629141728e-27,8.267195264969403e-20,5.511474663554038e-20,3.725129989749115e-32,-3.216871213851391e-14,5.774008603055272e-36,8.897326281398201e-45,1.102292514586092e-19,1.1022924868995739e-19,5.779910232665911e-20,5.2430185667438636e-20,-1.1291370836736633e-19,1.6534389403481667e-19
2.268,700,101324.99999999999,5.8333e-05,0.066,0.88,0.05399999999999999,0.075,700.0,1e-11,1e-22,IdealGasReactor,off,0.05399999999999983,0.0,0.0,0.8799999999999992,1.1574646760816476e-15,3.8582236579162867e-16,3.143580098485858e-25,0.06599999999999924,4.6184186011455896e-29,4.258859989571154e-19,1.4340116813956333e-12,2.2293638995433452e-08,3.3614295955269893e-14,0.0009467281986036601,0.9990532308759895,4.783402815251627e-10,1.6990719158668385e-08,6.77014173955242e-22,1.1612406664148432e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.267195264969385e-20,1.6534389403494154e-19,5.511474663554021e-20,4.1001316425078315e-32,6.38378239159465e-15,5.7676279369695794e-36,8.052083176542066e-27,3.139217516657839e-27,-2.1332906302520444e-25,7.313197157166221e-29,-6.3838926208461085e-15,6.383892621095973e-15,2.7684599449223847e-27,-3.9303962322242315e-26,-2.749264995612779e-32,-1.1264446153316503e-26,8.052124183626119e-27,8.267195264969385e-20,5.511474663554021e-20,4.1001316425078315e-32,-6.38378239159465e-15,5.7676279458669365e-36,8.897356817565163e-45,1.102292514586392e-19,1.1022924869017925e-19,5.779910232668239e-20,5.243018566745919e-20,-1.1291370836745485e-19,1.6534389403494154e-19
2.2769999999999997,700,101324.99999999999,5.8333e-05,0.066,0.88,0.05399999999999999,0.075,700.0,1e-11,1e-22,IdealGasReactor,off,0.05399999999999983,0.0,0.0,0.8799999999999992,1.1574646760816476e-15,3.8582236579162867e-16,3.143580098485858e-25,0.06599999999999924,4.6184186011455896e-29,4.258859989571154e-19,1.4340116813956333e-12,2.2293638995433452e-08,3.3614295955269893e-14,0.0009467281986036601,0.9990532308759895,4.783402815251627e-10,1.6990719158668385e-08,6.77014173955242e-22,1.1612406664148432e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.267195264969385e-20,1.6534389403494154e-19,5.511474663554021e-20,4.1001316425078315e-32,6.38378239159465e-15,5.7676279369695794e-36,8.052083176542066e-27,3.139217516657839e-27,-2.1332906302520444e-25,7.313197157166221e-29,-6.3838926208461085e-15,6.383892621095973e-15,2.7684599449223847e-27,-3.9303962322242315e-26,-2.749264995612779e-32,-1.1264446153316503e-26,8.052124183626119e-27,8.267195264969385e-20,5.511474663554021e-20,4.1001316425078315e-32,-6.38378239159465e-15,5.7676279458669365e-36,8.897356817565163e-45,1.102292514586392e-19,1.1022924869017925e-19,5.779910232668239e-20,5.243018566745919e-20,-1.1291370836745485e-19,1.6534389403494154e-19
2.2769999999999997,700,101325.0,5.8333e-05,0.066,0.88,0.05399999999999999,0.075,700.0,1e-11,1e-22,IdealGasReactor,off,0.053999999999999826,0.0,0.0,0.8799999999999992,1.1620396355847178e-15,3.8734735548266766e-16,3.1435908012785597e-25,0.06599999999999924,4.6184344515534214e-29,4.2588744862366725e-19,1.4340116813961981e-12,2.2293638995433415e-08,3.361429595528309e-14,0.0009467281986036943,0.9990532308759894,4.783402815251627e-10,1.6990719158668385e-08,6.770141771078498e-22,1.1612406664148424e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.267195264969373e-20,1.6534389403506831e-19,5.511474663554e-20,3.840475225986758e-32,1.4099832412739488e-14,5.7607179834272164e-36,8.042589496238762e-27,3.14841099139562e-27,-2.1331952240158725e-25,7.332526873423685e-29,-1.4099942641990947e-14,1.4099942642240802e-14,2.768186872130395e-27,-3.930368580083202e-26,-4.501861245005164e-32,-1.126431913823667e-26,8.04262790675174e-27,8.267195264969373e-20,5.511474663554e-20,3.840475225986758e-32,-1.4099832412739488e-14,5.7607179923246036e-36,8.897387318083397e-45,1.102292514586866e-19,1.1022924869049973e-19,5.779910232670576e-20,5.2430185667479767e-20,-1.1291370836754354e-19,1.6534389403506831e-19
2.286,700,101325.0,5.8333e-05,0.066,0.88,0.05399999999999999,0.075,700.0,1e-11,1e-22,IdealGasReactor,off,0.053999999999999826,0.0,0.0,0.8799999999999992,1.1620396355847178e-15,3.8734735548266766e-16,3.1435908012785597e-25,0.06599999999999924,4.6184344515534214e-29,4.2588744862366725e-19,1.4340116813961981e-12,2.2293638995433415e-08,3.361429595528309e-14,0.0009467281986036943,0.9990532308759894,4.783402815251627e-10,1.6990719158668385e-08,6.770141771078498e-22,1.1612406664148424e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.267195264969373e-20,1.6534389403506831e-19,5.511474663554e-20,3.840475225986758e-32,1.4099832412739488e-14,5.7607179834272164e-36,8.042589496238762e-27,3.14841099139562e-27,-2.1331952240158725e-25,7.332526873423685e-29,-1.4099942641990947e-14,1.4099942642240802e-14,2.768186872130395e-27,-3.930368580083202e-26,-4.501861245005164e-32,-1.126431913823667e-26,8.04262790675174e-27,8.267195264969373e-20,5.511474663554e-20,3.840475225986758e-32,-1.4099832412739488e-14,5.7607179923246036e-36,8.897387318083397e-45,1.102292514586866e-19,1.1022924869049973e-19,5.779910232670576e-20,5.2430185667479767e-20,-1.1291370836754354e-19,1.6534389403506831e-19
2.286,700,101325.0,5.8333e-05,0.066,0.88,0.05399999999999999,0.075,700.0,1e-11,1e-22,IdealGasReactor,off,0.053999999999999826,0.0,0.0,0.8799999999999992,1.1666145950682158e-15,3.888723451671813e-16,3.143601490520786e-25,0.06599999999999924,4.618450283271831e-29,4.2588889697548507e-19,1.4340116813967658e-12,2.229363899543338e-08,3.361429595529633e-14,0.0009467281986037155,0.9990532308759894,4.783402815251627e-10,1.6990719158668385e-08,6.77014180260463e-22,1.1612406664148413e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.267195264969359e-20,1.6534389403519639e-19,5.511474663553982e-20,3.995118413866741e-32,1.887379141862766e-14,5.754044542353379e-36,8.033100285324171e-27,3.157547916015409e-27,-2.133099901798397e-25,7.356615442203108e-29,-1.887390164787912e-14,1.8873901648128966e-14,2.7678631955291163e-27,-3.9303360198300795e-26,-6.35075399161691e-32,-1.1264190799080001e-26,8.033140242262354e-27,8.267195264969359e-20,5.511474663553982e-20,3.995118413866741e-32,-1.887379141862766e-14,5.754044551250797e-36,8.897417782596525e-45,1.102292514587327e-19,1.102292486908695e-19,5.779910232672928e-20,5.243018566750042e-20,-1.1291370836763247e-19,1.6534389403519639e-19
2.295,700,101325.0,5.8333e-05,0.066,0.88,0.05399999999999999,0.075,700.0,1e-11,1e-22,IdealGasReactor,off,0.053999999999999826,0.0,0.0,0.8799999999999992,1.1666145950682158e-15,3.888723451671813e-16,3.143601490520786e-25,0.06599999999999924,4.618450283271831e-29,4.2588889697548507e-19,1.4340116813967658e-12,2.229363899543338e-08,3.361429595529633e-14,0.0009467281986037155,0.9990532308759894,4.783402815251627e-10,1.6990719158668385e-08,6.77014180260463e-22,1.1612406664148413e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.267195264969359e-20,1.6534389403519639e-19,5.511474663553982e-20,3.995118413866741e-32,1.887379141862766e-14,5.754044542353379e-36,8.033100285324171e-27,3.157547916015409e-27,-2.133099901798397e-25,7.356615442203108e-29,-1.887390164787912e-14,1.8873901648128966e-14,2.7678631955291163e-27,-3.9303360198300795e-26,-6.35075399161691e-32,-1.1264190799080001e-26,8.033140242262354e-27,8.267195264969359e-20,5.511474663553982e-20,3.995118413866741e-32,-1.887379141862766e-14,5.754044551250797e-36,8.897417782596525e-45,1.102292514587327e-19,1.102292486908695e-19,5.779910232672928e-20,5.243018566750042e-20,-1.1291370836763247e-19,1.6534389403519639e-19
2.295,700,101325.0,5.8333e-05,0.066,0.88,0.05399999999999999,0.075,700.0,1e-11,1e-22,IdealGasReactor,off,0.053999999999999826,0.0,0.0,0.8799999999999992,1.1711895545365674e-15,3.90397334846645e-16,3.143612174702299e-25,0.06599999999999923,4.618466097757001e-29,4.2589034418250125e-19,1.4340116813973345e-12,2.2293638995433346e-08,3.3614295955309595e-14,0.0009467281986037502,0.9990532308759894,4.783402815251627e-10,1.6990719158668385e-08,6.770141834127992e-22,1.16124066641484e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.267195264969341e-20,1.6534389403525686e-19,5.511474663553966e-20,3.7846567298011677e-32,2.6728619317850644e-14,5.747628248699976e-36,8.023622224671925e-27,3.1666262201425157e-27,-2.1330046530070033e-25,7.385786058623283e-29,-2.6728729547102104e-14,2.672872954735194e-14,2.7674919003099628e-27,-3.930298553270424e-26,-1.4179659215551024e-32,-1.1264129963767883e-26,8.023660076986851e-27,8.267195264969341e-20,5.511474663553966e-20,3.7846567298011677e-32,-2.6728619317850644e-14,5.747628257597424e-36,8.897448213909882e-45,1.102292514587805e-19,1.102292486912886e-19,5.779910232675302e-20,5.24301856675211e-20,-1.1291370836772157e-19,1.6534389403525686e-19
2.304,700,101325.0,5.8333e-05,0.066,0.88,0.05399999999999999,0.075,700.0,1e-11,1e-22,IdealGasReactor,off,0.053999999999999826,0.0,0.0,0.8799999999999992,1.1711895545365674e-15,3.90397334846645e-16,3.143612174702299e-25,0.06599999999999923,4.618466097757001e-29,4.2589034418250125e-19,1.4340116813973345e-12,2.2293638995433346e-08,3.3614295955309595e-14,0.0009467281986037502,0.9990532308759894,4.783402815251627e-10,1.6990719158668385e-08,6.770141834127992e-22,1.16124066641484e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.267195264969341e-20,1.6534389403525686e-19,5.511474663553966e-20,3.7846567298011677e-32,2.6728619317850644e-14,5.747628248699976e-36,8.023622224671925e-27,3.1666262201425157e-27,-2.1330046530070033e-25,7.385786058623283e-29,-2.6728729547102104e-14,2.672872954735194e-14,2.7674919003099628e-27,-3.930298553270424e-26,-1.4179659215551024e-32,-1.1264129963767883e-26,8.023660076986851e-27,8.267195264969341e-20,5.511474663553966e-20,3.7846567298011677e-32,-2.6728619317850644e-14,5.747628257597424e-36,8.897448213909882e-45,1.102292514587805e-19,1.102292486912886e-19,5.779910232675302e-20,5.24301856675211e-20,-1.1291370836772157e-19,1.6534389403525686e-19
2.304,700,101324.99999999999,5.8333e-05,0.066,0.88,0.05399999999999999,0.075,700.0,1e-11,1e-22,IdealGasReactor,off,0.053999999999999826,0.0,0.0,0.8799999999999993,1.1757645140095175e-15,3.9192232452764044e-16,3.143622835822191e-25,0.06599999999999923,4.618481892831952e-29,4.2589178946105344e-19,1.434011681397907e-12,2.229363899543331e-08,3.3614295955322924e-14,0.0009467281986036798,0.9990532308759894,4.783402815251627e-10,1.6990719158668385e-08,6.770141865654208e-22,1.161240666414839e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.267195264969326e-20,1.6534389403538696e-19,5.51147466355395e-20,4.5250536750784906e-32,1.0907941216942163e-14,5.7411317417447156e-36,8.014147288158278e-27,3.1756303037443906e-27,-2.1329095277158666e-25,7.421065484085812e-29,-1.0908051446193621e-14,1.0908051446443449e-14,2.767034660467041e-27,-3.9302537140102e-26,-3.394451526982503e-32,-1.1263999554236524e-26,8.01419254443616e-27,8.267195264969326e-20,5.51147466355395e-20,4.5250536750784906e-32,-1.0907941216942163e-14,5.741131750642194e-36,8.897478607829528e-45,1.1022925145881629e-19,1.1022924869178163e-19,5.779910232677688e-20,5.243018566754189e-20,-1.1291370836781112e-19,1.6534389403538696e-19
2.3129999999999997,700,101324.99999999999,5.8333e-05,0.066,0.88,0.05399999999999999,0.075,700.0,1e-11,1e-22,IdealGasReactor,off,0.053999999999999826,0.0,0.0,0.8799999999999993,1.1757645140095175e-15,3.9192232452764044e-16,3.143622835822191e-25,0.06599999999999923,4.618481892831952e-29,4.2589178946105344e-19,1.434011681397907e-12,2.229363899543331e-08,3.3614295955322924e-14,0.0009467281986036798,0.9990532308759894,4.783402815251627e-10,1.6990719158668385e-08,6.770141865654208e-22,1.161240666414839e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.267195264969326e-20,1.6534389403538696e-19,5.51147466355395e-20,4.5250536750784906e-32,1.0907941216942163e-14,5.7411317417447156e-36,8.014147288158278e-27,3.1756303037443906e-27,-2.1329095277158666e-25,7.421065484085812e-29,-1.0908051446193621e-14,1.0908051446443449e-14,2.767034660467041e-27,-3.9302537140102e-26,-3.394451526982503e-32,-1.1263999554236524e-26,8.01419254443616e-27,8.267195264969326e-20,5.51147466355395e-20,4.5250536750784906e-32,-1.0907941216942163e-14,5.741131750642194e-36,8.897478607829528e-45,1.1022925145881629e-19,1.1022924869178163e-19,5.779910232677688e-20,5.243018566754189e-20,-1.1291370836781112e-19,1.6534389403538696e-19
2.3129999999999997,700,101324.99999999996,5.8333e-05,0.066,0.88,0.05399999999999999,0.075,700.0,1e-11,1e-22,IdealGasReactor,off,0.05399999999999984,0.0,0.0,0.8799999999999993,1.1803394735696637e-15,3.9344731423770005e-16,3.1436334851935867e-25,0.06599999999999921,4.6184976688426947e-29,4.2589323158360287e-19,1.4340116813984816e-12,2.2293638995433277e-08,3.361429595533632e-14,0.0009467281986035568,0.9990532308759897,4.783402815251628e-10,1.699071915866839e-08,6.770141897178875e-22,1.1612406664148384e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.267195264969312e-20,1.6534389403547926e-19,5.511474663553929e-20,4.0216236074258756e-32,-1.8041124150158794e-14,5.733826123742437e-36,8.004705463832098e-27,3.1847679505879088e-27,-2.132814605610331e-25,7.440872469857619e-29,1.8041013920907334e-14,-1.8041013920657517e-14,2.7667192894386475e-27,-3.9302236971883104e-26,-1.5335217182183365e-32,-1.1263906989228571e-26,8.004745685801999e-27,8.267195264969312e-20,5.511474663553929e-20,4.0216236074258756e-32,1.8041124150158794e-14,5.733826132639946e-36,8.897508965022048e-45,1.1022925145884604e-19,1.1022924869212675e-19,5.779910232680093e-20,5.24301856675628e-20,-1.1291370836790111e-19,1.6534389403547926e-19
2.3219999999999996,700,101324.99999999996,5.8333e-05,0.066,0.88,0.05399999999999999,0.075,700.0,1e-11,1e-22,IdealGasReactor,off,0.05399999999999984,0.0,0.0,0.8799999999999993,1.1803394735696637e-15,3.9344731423770005e-16,3.1436334851935867e-25,0.06599999999999921,4.6184976688426947e-29,4.2589323158360287e-19,1.4340116813984816e-12,2.2293638995433277e-08,3.361429595533632e-14,0.0009467281986035568,0.9990532308759897,4.783402815251628e-10,1.699071915866839e-08,6.770141897178875e-22,1.1612406664148384e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.267195264969312e-20,1.6534389403547926e-19,5.511474663553929e-20,4.0216236074258756e-32,-1.8041124150158794e-14,5.733826123742437e-36,8.004705463832098e-27,3.1847679505879088e-27,-2.132814605610331e-25,7.440872469857619e-29,1.8041013920907334e-14,-1.8041013920657517e-14,2.7667192894386475e-27,-3.9302236971883104e-26,-1.5335217182183365e-32,-1.1263906989228571e-26,8.004745685801999e-27,8.267195264969312e-20,5.511474663553929e-20,4.0216236074258756e-32,1.8041124150158794e-14,5.733826132639946e-36,8.897508965022048e-45,1.1022925145884604e-19,1.1022924869212675e-19,5.779910232680093e-20,5.24301856675628e-20,-1.1291370836790111e-19,1.6534389403547926e-19
2.3219999999999996,700,101324.99999999999,5.8333e-05,0.066,0.88,0.05399999999999999,0.075,700.0,1e-11,1e-22,IdealGasReactor,off,0.05399999999999984,0.0,0.0,0.8799999999999994,1.1849144330480366e-15,3.9497230392050145e-16,3.1436441266256737e-25,0.06599999999999921,4.61851342672009e-29,4.258946730792245e-19,1.434011681399057e-12,2.229363899543324e-08,3.3614295955349764e-14,0.0009467281986036311,0.9990532308759895,4.783402815251628e-10,1.699071915866839e-08,6.770141928703671e-22,1.1612406664148374e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.2671952649693e-20,1.653438940355747e-19,5.511474663553911e-20,3.874940206074089e-32,-2.7755575615628914e-17,5.7271254067005256e-36,7.995264178834612e-27,3.1939530475304318e-27,-2.132719728282672e-25,7.455489676282411e-29,2.7645346364170014e-17,-2.7645346114362495e-17,2.7665010093535755e-27,-3.930201039224368e-26,4.333342374871281e-34,-1.126381129458446e-26,7.995302933963798e-27,8.2671952649693e-20,5.511474663553911e-20,3.874940206074089e-32,2.7755575615628914e-17,5.727125415598065e-36,8.897539287280748e-45,1.1022925145889893e-19,1.1022924869239792e-19,5.779910232682457e-20,5.243018566758375e-20,-1.129137083679914e-19,1.653438940355747e-19
2.3309999999999995,700,101324.99999999999,5.8333e-05,0.066,0.88,0.05399999999999999,0.075,700.0,1e-11,1e-22,IdealGasReactor,off,0.05399999999999984,0.0,0.0,0.8799999999999994,1.1849144330480366e-15,3.9497230392050145e-16,3.1436441266256737e-25,0.06599999999999921,4.61851342672009e-29,4.258946730792245e-19,1.434011681399057e-12,2.229363899543324e-08,3.3614295955349764e-14,0.0009467281986036311,0.9990532308759895,4.783402815251628e-10,1.699071915866839e-08,6.770141928703671e-22,1.1612406664148374e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.2671952649693e-20,1.653438940355747e-19,5.511474663553911e-20,3.874940206074089e-32,-2.7755575615628914e-17,5.7271254067005256e-36,7.995264178834612e-27,3.1939530475304318e-27,-2.132719728282672e-25,7.455489676282411e-29,2.7645346364170014e-17,-2.7645346114362495e-17,2.7665010093535755e-27,-3.930201039224368e-26,4.333342374871281e-34,-1.126381129458446e-26,7.995302933963798e-27,8.2671952649693e-20,5.511474663553911e-20,3.874940206074089e-32,2.7755575615628914e-17,5.727125415598065e-36,8.897539287280748e-45,1.1022925145889893e-19,1.1022924869239792e-19,5.779910232682457e-20,5.243018566758375e-20,-1.129137083679914e-19,1.653438940355747e-19
2.3309999999999995,700,101325.0,5.8333e-05,0.066,0.88,0.05399999999999999,0.075,700.0,1e-11,1e-22,IdealGasReactor,off,0.05399999999999985,0.0,0.0,0.8799999999999994,1.1894893925597762e-15,3.9649729361442393e-16,3.1436547525266297e-25,0.06599999999999921,4.618529165834852e-29,4.258961128987526e-19,1.4340116813996339e-12,2.2293638995433207e-08,3.3614295955363244e-14,0.000946728198603696,0.9990532308759895,4.783402815251629e-10,1.699071915866839e-08,6.770141960229829e-22,1.1612406664148366e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.267195264969287e-20,1.6534389403570341e-19,5.511474663553894e-20,4.068591512770537e-32,1.4516166046973922e-14,5.720455974216108e-36,7.985830470017571e-27,3.20310333328921e-27,-2.1326249568811605e-25,7.472453507973817e-29,-1.4516276276225382e-14,1.451627627647518e-14,2.766257090326119e-27,-3.9301759624127857e-26,-1.670744226755927e-32,-1.1263682329500559e-26,7.985871161653155e-27,8.267195264969287e-20,5.511474663553894e-20,4.068591512770537e-32,-1.4516166046973922e-14,5.720455983113678e-36,8.897569573393309e-45,1.1022925145895084e-19,1.1022924869269375e-19,5.779910232684859e-20,5.243018566760478e-20,-1.1291370836808193e-19,1.6534389403570341e-19
2.3399999999999994,700,101325.0,5.8333e-05,0.066,0.88,0.05399999999999999,0.075,700.0,1e-11,1e-22,IdealGasReactor,off,0.05399999999999985,0.0,0.0,0.8799999999999994,1.1894893925597762e-15,3.9649729361442393e-16,3.1436547525266297e-25,0.06599999999999921,4.618529165834852e-29,4.258961128987526e-19,1.4340116813996339e-12,2.2293638995433207e-08,3.3614295955363244e-14,0.000946728198603696,0.9990532308759895,4.783402815251629e-10,1.699071915866839e-08,6.770141960229829e-22,1.1612406664148366e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.267195264969287e-20,1.6534389403570341e-19,5.511474663553894e-20,4.068591512770537e-32,1.4516166046973922e-14,5.720455974216108e-36,7.985830470017571e-27,3.20310333328921e-27,-2.1326249568811605e-25,7.472453507973817e-29,-1.4516276276225382e-14,1.451627627647518e-14,2.766257090326119e-27,-3.9301759624127857e-26,-1.670744226755927e-32,-1.1263682329500559e-26,7.985871161653155e-27,8.267195264969287e-20,5.511474663553894e-20,4.068591512770537e-32,-1.4516166046973922e-14,5.720455983113678e-36,8.897569573393309e-45,1.1022925145895084e-19,1.1022924869269375e-19,5.779910232684859e-20,5.243018566760478e-20,-1.1291370836808193e-19,1.6534389403570341e-19
2.3399999999999994,700,101324.99999999999,5.8333e-05,0.066,0.88,0.05399999999999999,0.075,700.0,1e-11,1e-22,IdealGasReactor,off,0.05399999999999985,0.0,0.0,0.8799999999999994,1.194064352052122e-15,3.9802228330188035e-16,3.143665364622825e-25,0.0659999999999992,4.618544886041622e-29,4.2589755025748977e-19,1.4340116814002125e-12,2.229363899543317e-08,3.3614295955376737e-14,0.0009467281986037574,0.9990532308759895,4.783402815251628e-10,1.699071915866839e-08,6.770141991754762e-22,1.1612406664148355e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.267195264969271e-20,1.6534389403580224e-19,5.511474663553876e-20,3.7926895439159087e-32,2.8449465006019636e-14,5.7133714444587873e-36,7.976417576550751e-27,3.2121145909801277e-27,-2.1325303462947955e-25,7.501695143060691e-29,-2.8449575235271096e-14,2.844957523552088e-14,2.7658896228927298e-27,-3.930138557242147e-26,-3.875934013079312e-33,-1.1263583192256671e-26,7.976455509159562e-27,8.267195264969271e-20,5.511474663553876e-20,3.7926895439159087e-32,-2.8449465006019636e-14,5.713371453356387e-36,8.897599823079691e-45,1.1022925145900245e-19,1.1022924869311283e-19,5.77991023268726e-20,5.2430185667625806e-20,-1.1291370836817255e-19,1.6534389403580224e-19
2.3489999999999993,700,101324.99999999999,5.8333e-05,0.066,0.88,0.05399999999999999,0.075,700.0,1e-11,1e-22,IdealGasReactor,off,0.05399999999999985,0.0,0.0,0.8799999999999994,1.194064352052122e-15,3.9802228330188035e-16,3.143665364622825e-25,0.0659999999999992,4.618544886041622e-29,4.2589755025748977e-19,1.4340116814002125e-12,2.229363899543317e-08,3.3614295955376737e-14,0.0009467281986037574,0.9990532308759895,4.783402815251628e-10,1.699071915866839e-08,6.770141991754762e-22,1.1612406664148355e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.267195264969271e-20,1.6534389403580224e-19,5.511474663553876e-20,3.7926895439159087e-32,2.8449465006019636e-14,5.7133714444587873e-36,7.976417576550751e-27,3.2121145909801277e-27,-2.1325303462947955e-25,7.501695143060691e-29,-2.8449575235271096e-14,2.844957523552088e-14,2.7658896228927298e-27,-3.930138557242147e-26,-3.875934013079312e-33,-1.1263583192256671e-26,7.976455509159562e-27,8.267195264969271e-20,5.511474663553876e-20,3.7926895439159087e-32,-2.8449465006019636e-14,5.713371453356387e-36,8.897599823079691e-45,1.1022925145900245e-19,1.1022924869311283e-19,5.77991023268726e-20,5.2430185667625806e-20,-1.1291370836817255e-19,1.6534389403580224e-19
